tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2021-580,Australian Open,Hard,128,G,O,20210208,5,DA81,,,Taro Daniel,R,191,JPN,28.033,118,591,CF88,,,Roberto Cid Subervi,R,193,DOM,27.444,223,266,4-6 6-2 6-1,3,Q1,153,4,2,81,50,35,17,13,2,4,2,1,86,54,36,9,12,4,9
2021-580,Australian Open,Hard,128,G,O,20210208,6,H756,,,Robin Haase,R,191,NED,33.845,197,340,SX91,6,,Thiago Seyboth Wild,R,185,BRA,20.917,117,593,3-6 6-4 7-6(8),3,Q1,176,9,2,92,52,42,24,15,2,4,9,4,112,78,56,18,16,7,9
2021-580,Australian Open,Hard,128,G,O,20210208,7,D923,,,Damir Dzumhur,R,175,BIH,28.723,120,572,GA36,,,Emilio Gomez,R,185,ECU,29.199,165,402,5-7 6-3 6-2,3,Q1,130,3,3,98,66,47,20,15,4,5,1,2,82,56,39,13,14,0,3
2021-580,Australian Open,Hard,128,G,O,20210208,8,HA71,8,,Antoine Hoang,R,183,FRA,25.265,119,575,R419,,,Tommy Robredo,R,180,ESP,38.776,215,284,6-1 7-5,3,Q1,92,3,1,52,42,30,6,9,3,4,3,1,62,36,21,10,10,2,7
2021-580,Australian Open,Hard,128,G,O,20210208,9,Z371,,,Zhizhen Zhang,R,193,CHN,24.315,173,389,D864,9,,Evgeny Donskoy,R,185,RUS,30.754,123,548,7-5 6-3,3,Q1,87,6,2,58,31,24,18,11,0,1,2,0,62,37,22,15,10,1,4
2021-580,Australian Open,Hard,128,G,O,20210208,10,RB56,,,Ramkumar Ramanathan,R,188,IND,26.253,190,349,BF23,10,,Facundo Bagnis,L,183,ARG,30.949,127,546,7-6(6) 7-5,3,Q1,113,11,4,72,40,34,16,12,0,1,0,6,78,42,28,20,12,1,3
2021-580,Australian Open,Hard,128,G,O,20210208,11,SK94,,,Cedrik-Marcel Stebe,L,180,GER,30.335,129,539,F586,,,Thomas Fabbiano,R,173,ITA,31.707,174,386,6-1 4-6 7-6(3),3,Q1,163,4,2,86,52,37,17,15,1,5,0,2,111,81,46,12,14,13,18
2021-580,Australian Open,Hard,128,G,O,20210208,12,GA94,12,,Prajnesh Gunneswaran,L,188,IND,31.242,131,516,SP24,,,Brayden Schnur,R,193,CAN,25.602,209,305,6-4 4-6 6-2,3,Q1,150,4,8,90,46,34,20,14,7,11,6,6,101,58,38,14,14,10,15
2021-580,Australian Open,Hard,128,G,O,20210208,13,V812,,,Botic van de Zandschulp,R,191,NED,25.35,151,461,M0EJ,13,,Lorenzo Musetti,R,185,ITA,18.938,122,562,3-6 6-1 6-4,3,Q1,116,4,5,69,37,29,16,13,0,2,5,3,87,60,30,19,13,4,8
2021-580,Australian Open,Hard,128,G,O,20210208,14,TA46,,,Bernard Tomic,R,196,AUS,28.301,233,253,KC04,14,,Jozef Kovalik,R,183,SVK,28.263,124,548,6-4 3-6 6-4,3,Q1,132,8,0,84,53,40,19,14,1,2,8,1,95,66,48,14,15,5,7
2021-580,Australian Open,Hard,128,G,O,20210208,15,L949,,,Henri Laaksonen,R,185,SUI,28.86,139,492,K839,,,Tobias Kamke,R,178,GER,34.721,222,267,7-5 6-3,3,Q1,125,12,1,71,42,34,11,11,5,7,0,8,79,39,23,19,10,6,10
2021-580,Australian Open,Hard,128,G,O,20210208,16,C0BC,,,Maxime Cressy,R,201,USA,23.756,172,389,SC47,16,,Go Soeda,R,178,JPN,36.427,132,510,6-7(3) 6-4 7-5,3,Q1,170,16,7,105,66,50,23,17,2,3,2,1,101,68,48,22,17,7,10
2021-580,Australian Open,Hard,128,G,O,20210208,17,MP20,,,Alexandre Muller,R,183,FRA,24.019,210,305,GB53,17,,Federico Gaio,R,178,ITA,28.931,140,492,6-1 6-1,3,Q1,64,0,1,40,28,17,9,7,1,2,1,2,44,24,11,4,7,3,9
2021-580,Australian Open,Hard,128,G,O,20210208,18,MM66,18,,Nikola Milojevic,R,188,SRB,25.643,145,479,V490,,,Matteo Viola,R,185,ITA,33.593,225,262,6-4 6-4,3,Q1,93,4,7,63,33,25,13,10,8,11,0,1,55,38,21,8,10,2,7
2021-580,Australian Open,Hard,128,G,O,20210208,19,C0AU,19,,Francisco Cerundolo,R,185,ARG,22.491,146,478,G476,,,Guillermo Garcia-Lopez,R,185,ESP,37.684,228,258,6-2 6-4,3,Q1,74,4,6,44,25,23,9,9,0,1,2,6,63,35,22,9,9,8,12
2021-580,Australian Open,Hard,128,G,O,20210208,20,SX50,,,Roman Safiullin,R,185,RUS,23.507,183,357,O449,20,,Oscar Otte,R,193,GER,27.567,147,474,7-6(6) 6-4,3,Q1,100,5,3,71,56,40,8,11,4,6,15,3,88,53,46,7,11,3,6
2021-580,Australian Open,Hard,128,G,O,20210208,21,A0E2,,,Carlos Alcaraz,R,183,ESP,17.766,141,484,HA28,,,Filip Horansky,R,191,SVK,28.088,164,405,5-7 6-1 6-4,3,Q1,143,4,4,85,56,42,14,15,2,5,4,4,104,68,45,14,14,6,11
2021-580,Australian Open,Hard,128,G,O,20210208,22,TE16,22,,Carlos Taberner,R,183,ESP,23.504,128,540,MJ01,,,Roberto Marcora,R,193,ITA,31.444,182,359,6-2 7-5,3,Q1,111,1,2,56,34,25,13,10,4,6,0,5,66,30,18,15,10,7,12
2021-580,Australian Open,Hard,128,G,O,20210208,23,T840,,,Viktor Troicki,R,193,SRB,34.995,202,326,R09X,23,,Jurij Rodionov,L,191,AUT,21.736,152,458,2-6 6-2 6-1,3,Q1,95,4,1,62,46,37,8,12,2,4,2,3,66,35,22,16,11,5,9
2021-580,Australian Open,Hard,128,G,O,20210208,24,MP01,,,Michael Mmoh,R,188,USA,23.08,177,368,PE02,24,,Danilo Petrovic,R,203,SRB,29.043,153,458,6-3 6-2,3,Q1,68,3,1,46,35,28,8,9,0,0,5,4,43,25,17,7,8,3,6
2021-580,Australian Open,Hard,128,G,O,20210208,25,SJ55,,,John-Patrick Smith,L,188,AUS,32.041,320,143,L503,25,,Paolo Lorenzi,R,183,ITA,39.151,154,457,7-5 6-1,3,Q1,102,5,3,65,48,37,6,10,10,11,1,2,59,41,26,6,9,3,7
2021-580,Australian Open,Hard,128,G,O,20210208,26,I306,,,Cem Ilkel,R,185,TUR,25.47,214,289,G967,26,,Peter Gojowczyk,R,188,GER,31.57,143,483,6-2 6-3,3,Q1,82,9,2,64,35,26,15,9,4,5,0,4,53,29,16,11,8,4,8
2021-580,Australian Open,Hard,128,G,O,20210208,27,HH06,27,,Marc-Andrea Huesler,L,196,SUI,24.627,148,473,SQ80,,,Akira Santillan,R,180,AUS,23.718,266,212,6-3 3-6 6-3,3,Q1,123,11,4,82,51,39,17,14,0,1,6,8,97,57,43,17,13,6,8
2021-580,Australian Open,Hard,128,G,O,20210208,28,SC77,,,Sergiy Stakhovsky,R,193,UKR,35.091,200,332,Z419,28,,Bernabe Zapata Miralles,R,183,ESP,24.074,142,484,7-6(4) 6-4,3,Q1,108,3,3,77,51,38,10,11,7,9,5,1,77,55,32,13,11,5,8
2021-580,Australian Open,Hard,128,G,O,20210208,29,GA79,29,,Lorenzo Giustino,R,180,ITA,29.415,157,436,I165,,,Denis Istomin,R,185,UZB,34.423,184,356,6-1 6-1,3,Q1,74,1,3,52,28,20,14,7,4,4,2,2,49,36,17,3,7,5,10
2021-580,Australian Open,Hard,128,G,O,20210208,30,MW75,,,Felipe Meligeni Alves,R,185,BRA,22.971,235,253,K966,30,,Martin Klizan,L,191,SVK,31.581,158,432,6-1 6-4,3,Q1,74,11,1,52,37,27,10,9,1,2,2,4,51,17,11,12,8,2,6
2021-580,Australian Open,Hard,128,G,O,20210208,31,SK47,31,,Mohamed Safwat,R,180,EGY,30.39,150,463,D981,,,Arthur De Greef,R,183,BEL,28.871,340,129,6-2 6-4,3,Q1,78,7,2,56,29,21,17,9,4,5,1,6,63,34,21,13,9,4,8
2021-580,Australian Open,Hard,128,G,O,20210208,32,RA51,32,,Blaz Rola,L,193,SLO,30.346,159,424,G858,,,Ernests Gulbis,R,191,LAT,32.444,187,351,7-6(2) 6-3,3,Q1,109,6,3,61,46,35,11,10,1,1,4,4,85,47,31,19,11,5,7
2021-580,Australian Open,Hard,128,G,O,20210208,33,BV27,,,Ulises Blanch,R,188,USA,22.877,252,224,KB54,,,Andrey Kuznetsov,R,183,RUS,29.963,521,63,6-4 6-1,3,Q1,76,8,2,52,25,21,15,9,0,1,3,4,56,30,19,10,8,5,9
2021-580,Australian Open,Hard,128,G,O,20210208,34,BK19,,,Mathias Bourgue,R,188,FRA,27.058,213,292,E873,,,Ernesto Escobedo,R,185,MEX,24.6,201,331,7-6(5) 6-2,3,Q1,106,8,1,59,35,30,14,10,0,0,3,2,74,44,26,18,10,1,3
2021-580,Australian Open,Hard,128,G,O,20210208,35,BA65,,,Dustin Brown,R,196,JAM,36.17,268,209,MI01,,,Hiroki Moriya,R,168,JPN,30.316,242,234,6-2 2-6 6-1,3,Q1,86,10,9,73,40,34,14,12,7,9,1,5,58,34,22,12,11,1,5
2021-580,Australian Open,Hard,128,G,O,20210208,36,CG33,,,Kimmer Coppejans,R,178,BEL,27.003,178,368,ME89,,,Illya Marchenko,R,185,UKR,33.421,212,301,7-6(2) 6-3,3,Q1,123,5,3,68,44,34,11,10,2,4,4,4,77,42,26,17,11,2,6
2021-580,Australian Open,Hard,128,G,O,20210208,37,D916,,,Steven Diez,R,175,CAN,29.9,180,365,V717,,,Alexey Vatutin,R,178,RUS,28.285,249,225,6-3 4-6 6-4,3,Q1,141,5,4,75,47,35,12,14,1,5,0,6,105,71,36,18,15,8,14
2021-580,Australian Open,Hard,128,G,O,20210208,38,SN54,,,Frederico Ferreira Silva,L,178,POR,25.897,185,356,L797,,,Lukas Lacko,R,188,SVK,33.268,186,353,6-3 6-2,3,Q1,86,2,4,56,30,22,12,9,2,4,2,5,50,26,17,8,8,1,6
2021-580,Australian Open,Hard,128,G,O,20210208,39,GH92,,,Borna Gojo,R,196,CRO,22.949,229,258,O513,,,Sebastian Ofner,R,191,AUT,24.745,163,409,6-3 6-2,3,Q1,84,13,0,57,45,33,5,9,1,2,2,3,60,30,22,7,8,5,9
2021-580,Australian Open,Hard,128,G,O,20210208,40,GJ37,,,Tallon Griekspoor,R,188,NED,24.605,156,440,BJ05,,,Harry Bourchier,R,185,AUS,25.043,319,145,7-6(6) 6-3,3,Q1,98,2,0,73,54,37,12,11,7,8,2,4,67,39,26,16,10,2,4
2021-580,Australian Open,Hard,128,G,O,20210208,41,HB64,,,Quentin Halys,R,191,FRA,24.287,207,310,BM95,,,Benjamin Bonzi,R,183,FRA,24.668,137,497,6-0 6-2,3,Q1,76,2,4,44,25,19,12,7,4,4,3,2,72,48,23,10,7,7,12
2021-580,Australian Open,Hard,128,G,O,20210208,42,HB29,,,Andrew Harris,R,183,AUS,26.927,226,261,BE54,,,Ruben Bemelmans,L,183,BEL,33.07,232,256,6-4 5-7 6-3,3,Q1,150,8,4,99,71,47,14,15,5,8,13,3,109,75,52,12,16,10,15
2021-580,Australian Open,Hard,128,G,O,20210208,43,H0BH,,,Rinky Hijikata,R,178,AUS,19.959,692,31,E865,,,Christopher Eubanks,R,201,USA,24.764,239,247,6-2 6-3,3,Q1,73,2,3,56,33,26,13,9,6,6,3,3,46,26,17,11,8,2,5
2021-580,Australian Open,Hard,128,G,O,20210208,44,J620,,,Maxime Janvier,R,196,FRA,24.309,208,308,R685,,,Lukas Rosol,R,193,CZE,35.546,198,334,6-7(8) 7-5 6-1,3,Q1,158,6,6,106,72,50,17,16,3,5,3,0,114,91,52,12,15,7,12
2021-580,Australian Open,Hard,128,G,O,20210208,45,KD87,,,Evgeny Karlovskiy,R,191,RUS,26.508,265,213,MJ98,,,Facundo Mena,R,183,ARG,28.381,240,246,3-6 6-3 6-2,3,Q1,120,5,6,81,49,38,15,13,7,9,5,6,77,45,32,15,13,2,6
2021-580,Australian Open,Hard,128,G,O,20210208,46,KC12,,,Mitchell Krueger,R,188,USA,27.075,195,342,CG94,,,Enzo Couacaud,R,183,FRA,25.944,211,305,3-6 6-2 6-2,3,Q1,116,1,1,82,54,34,15,13,3,6,9,0,70,43,28,12,12,4,9
2021-580,Australian Open,Hard,128,G,O,20210208,47,KB95,,,Jason Kubler,R,178,AUS,27.726,256,220,E690,,,Matthew Ebden,R,188,AUS,33.205,313,151,7-5 2-6 6-4,3,Q1,145,1,2,98,71,46,14,15,8,12,7,6,80,51,37,15,15,1,5
2021-580,Australian Open,Hard,128,G,O,20210208,48,LB51,,,Julian Lenz,R,188,GER,27.975,251,225,O376,,,Renzo Olivo,R,178,ARG,28.903,216,284,1-6 6-2 6-2,3,Q1,113,1,5,67,47,31,13,12,0,3,1,4,74,43,26,15,11,6,10
2021-580,Australian Open,Hard,128,G,O,20210208,49,LB66,,,Constant Lestienne,R,180,FRA,28.715,221,273,BI23,,,Liam Broady,L,183,GBR,27.097,191,346,7-6(1) 6-2,3,Q1,104,1,5,73,46,30,16,10,7,9,4,1,63,41,24,9,10,5,9
2021-580,Australian Open,Hard,128,G,O,20210208,50,L733,,,Zhe Li,R,183,CHN,34.387,238,248,KD35,,,Thai-Son Kwiatkowski,R,188,USA,25.988,217,283,4-6 6-3 6-4,3,Q1,136,7,1,77,45,40,19,15,3,4,12,1,89,58,39,21,14,6,8
2021-580,Australian Open,Hard,128,G,O,20210208,51,M0FH,,,Tomas Machac,R,183,CZE,20.323,199,333,D985,,,Joao Domingues,R,,POR,27.346,176,371,6-3 6-1,3,Q1,67,1,0,41,27,20,12,8,0,0,0,1,43,22,14,8,8,2,6
2021-580,Australian Open,Hard,128,G,O,20210208,52,MH16,,,Yannick Maden,R,185,GER,31.283,175,386,I230,,,Tatsuma Ito,R,180,JPN,32.728,194,342,6-4 6-2,3,Q1,105,2,2,59,38,24,12,9,3,5,2,5,65,36,23,9,9,6,11
2021-580,Australian Open,Hard,128,G,O,20210208,53,MN13,,,Maximilian Marterer,L,188,GER,25.654,203,323,TA29,,,Marco Trungelliti,R,178,ARG,31.023,248,226,4-6 6-4 6-4,3,Q1,170,11,0,101,71,51,14,15,11,13,2,3,115,69,43,26,15,12,15
2021-580,Australian Open,Hard,128,G,O,20210208,54,MN70,,,Joao Menezes,R,185,BRA,24.145,189,350,CC66,,,Andrea Collarini,L,183,ARG,29.024,204,316,1-6 7-6(8) 6-3,3,Q1,148,8,3,86,61,38,14,13,2,6,2,5,97,66,44,13,15,3,7
2021-580,Australian Open,Hard,128,G,O,20210208,55,MP83,,,Gian Marco Moroni,R,185,ITA,22.987,234,253,Z168,,,Mischa Zverev,L,191,GER,33.467,270,208,4-6 6-3 6-0,3,Q1,131,4,4,81,57,47,9,13,9,10,0,3,80,47,31,16,12,7,11
2021-580,Australian Open,Hard,128,G,O,20210208,56,PB22,,,Peter Polansky,R,183,CAN,32.652,220,275,M0AC,,,Rudolf Molleker,R,188,GER,20.287,219,277,6-7(8) 7-5 6-3,3,Q1,142,4,4,102,58,49,22,17,1,2,6,2,108,76,49,19,16,3,6
2021-580,Australian Open,Hard,128,G,O,20210208,57,PH71,,,Max Purcell,R,185,AUS,22.853,237,248,G09O,,,Hugo Gaston,L,173,FRA,20.37,168,395,7-6(3) 4-6 6-3,3,Q1,151,6,6,110,61,39,24,16,7,12,2,1,103,61,38,20,15,5,10
2021-580,Australian Open,Hard,128,G,O,20210208,58,RC91,,,Arthur Rinderknech,R,196,FRA,25.55,138,496,MN20,,,Daniel Masur,R,183,GER,26.259,244,232,7-6(3) 6-3,3,Q1,92,8,0,66,39,34,18,11,0,0,3,2,62,40,30,12,10,2,3
2021-580,Australian Open,Hard,128,G,O,20210208,59,S0N0,,,Tristan Schoolkate,R,183,AUS,19.951,845,18,A887,,,Guido Andreozzi,R,183,ARG,29.514,171,389,7-6(1) 6-4,3,Q1,126,3,5,71,37,27,20,11,2,4,1,3,83,46,30,20,11,9,12
2021-580,Australian Open,Hard,128,G,O,20210208,60,S0IA,,,Dane Sweeny,R,170,AUS,19.989,685,32,CA99,,,Marius Copil,R,191,ROU,30.313,218,279,7-6(3) 2-6 6-3,3,Q1,159,6,16,118,68,46,25,15,12,15,5,8,93,51,37,22,14,7,9
2021-580,Australian Open,Hard,128,G,O,20210208,61,TC12,,,Mikael Torpegaard,R,193,DEN,26.757,188,350,MJ71,,,Mats Moraing,L,198,GER,28.638,254,222,6-1 6-0,3,Q1,46,6,0,29,18,18,10,7,0,0,2,6,35,14,8,4,6,1,6
2021-580,Australian Open,Hard,128,G,O,20210208,62,V824,,,Mario Vilella Martinez,R,178,ESP,25.604,181,359,G983,,,Alessandro Giannessi,L,185,ITA,30.697,160,423,6-1 6-3,3,Q1,61,10,1,35,21,19,13,8,0,0,1,5,53,33,20,8,8,5,9
