tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2026-339,Brisbane,Hard,32,250,O,20260104,11,HB64,,,Quentin Halys,R,191,FRA,29.191,91,669,S0JA,11,,Eliot Spizzirri,R,185,USA,24.033,89,672,6-4 6-3,3,Q1,79,10,2,68,44,36,12,10,4,4,5,3,52,31,24,10,9,3,5
2026-339,Brisbane,Hard,32,250,O,20260104,12,O483,,,Christopher O'Connell,R,183,AUS,31.589,116,536,BG23,,,Nikoloz Basilashvili,R,185,GEO,33.864,109,573,6-2 6-3,3,Q1,62,9,0,45,34,27,6,9,0,1,8,10,51,25,18,7,8,2,6
2026-339,Brisbane,Hard,32,250,O,20260104,13,H0BH,,,Rinky Hijikata,R,178,AUS,24.862,113,546,A0FC,1,,Matteo Arnaldi,R,185,ITA,24.865,61,873,W/O,3,Q2,,,,,,,,,,,,,,,,,,,
2026-339,Brisbane,Hard,32,250,O,20260104,14,HB64,,,Quentin Halys,R,191,FRA,29.191,91,669,MQ75,,,Kamil Majchrzak,R,183,POL,29.977,62,861,1-6 7-6(5) 6-4,3,Q2,121,19,5,98,61,49,13,14,3,5,9,0,88,54,44,21,15,4,5
2026-339,Brisbane,Hard,32,250,O,20260104,15,D994,,,James Duckworth,R,183,AUS,33.955,87,694,A0GC,3,,Terence Atmane,L,193,FRA,23.986,63,855,7-6(4) 6-2,3,Q2,89,7,0,64,38,32,15,10,1,2,7,4,64,38,29,8,10,3,6
2026-339,Brisbane,Hard,32,250,O,20260104,16,CD85,,,Pablo Carreno Busta,R,188,ESP,34.483,93,668,C0H0,4,,Arthur Cazaux,R,183,FRA,23.368,64,848,5-3 RET,3,Q2,46,1,1,27,19,16,2,4,0,0,3,0,26,15,10,5,4,1,2
2026-339,Brisbane,Hard,32,250,O,20260104,17,C0JP,,,Raphael Collignon,R,191,BEL,23.975,85,704,Q02L,5,,Ethan Quinn,R,191,USA,21.815,70,789,7-5 6-3,3,Q2,78,8,4,53,36,32,10,10,1,1,10,2,65,44,28,13,11,7,10
2026-339,Brisbane,Hard,32,250,O,20260104,18,S0IA,,,Dane Sweeny,R,170,AUS,24.893,182,272,O483,,,Christopher O'Connell,R,183,AUS,31.589,116,536,6-7(4) 6-3 6-4,3,Q2,146,5,2,110,70,42,19,16,2,7,7,3,97,65,40,9,15,3,10
2026-336,Hong Kong,Hard,28,250,O,20260105,1,MP01,,,Michael Mmoh,R,188,USA,27.986,285,184,GD64,,,Cristian Garin,R,185,CHI,29.602,78,726,3-6 6-3 7-5,3,Q1,136,9,7,98,60,48,18,15,3,5,10,3,73,36,28,22,15,0,3
2026-336,Hong Kong,Hard,28,250,O,20260105,2,TE30,,,Alejandro Tabilo,L,188,CHI,28.594,81,717,V0DZ,,,Luca Van Assche,R,178,FRA,21.654,164,352,7-6(3) 3-6 6-3,3,Q1,167,9,2,98,64,47,8,15,6,13,6,9,97,61,39,12,15,6,13
2026-336,Hong Kong,Hard,28,250,O,20260105,3,SL28,,,Jan-Lennard Struff,R,193,GER,35.699,82,711,P09O,,,Zsombor Piros,R,180,HUN,26.231,162,353,7-5 7-6(3),3,Q1,99,7,0,73,43,34,16,12,1,3,5,2,85,55,34,14,12,4,7
2026-336,Hong Kong,Hard,28,250,O,20260105,4,N0AM,4,,Emilio Nava,R,185,USA,24.093,88,677,T0LC,,,Kai Thompson,L,,HKG,17.448,1941,1,6-3 6-2,3,Q1,62,5,1,48,33,26,10,9,3,4,2,4,52,33,18,8,8,3,7
2026-336,Hong Kong,Hard,28,250,O,20260105,5,DB63,,,Laslo Djere,R,188,SRB,30.595,95,652,Y218,,,Elias Ymer,R,185,SWE,29.739,171,337,6-4 7-6(3),3,Q1,111,2,3,70,42,32,18,11,2,3,3,0,82,49,36,17,11,7,9
2026-336,Hong Kong,Hard,28,250,O,20260105,6,K0A3,6,,Patrick Kypson,R,188,USA,26.19,118,520,SS25,,,Vitaliy Sachko,R,188,UKR,28.479,166,349,6-2 6-3,3,Q1,86,12,2,70,42,30,14,9,7,8,8,3,54,36,23,5,8,4,8
2026-336,Hong Kong,Hard,28,250,O,20260105,7,B0NN,,,Nishesh Basavareddy,R,180,USA,20.679,172,336,Y09V,7,,Yunchaokete Bu,R,185,CHN,23.962,120,499,7-6(9) 6-3,3,Q1,106,9,2,76,47,38,15,11,3,3,10,2,60,34,26,15,10,1,2
2026-336,Hong Kong,Hard,28,250,O,20260105,8,Z0CQ,,,Yi Zhou,R,193,CHN,20.813,248,217,M0IF,8,,Francesco Maestrelli,R,196,ITA,23.042,137,439,6-0 6-3,3,Q1,68,4,0,51,38,28,8,8,6,6,3,1,43,22,12,9,7,3,7
2026-336,Hong Kong,Hard,28,250,O,20260105,9,TE30,,,Alejandro Tabilo,L,188,CHI,28.594,81,717,Z0CQ,,,Yi Zhou,R,193,CHN,20.813,248,217,4-6 6-4 6-3,3,Q2,114,2,2,85,59,45,14,15,1,2,10,1,79,53,38,16,14,2,4
2026-336,Hong Kong,Hard,28,250,O,20260105,10,SL28,,,Jan-Lennard Struff,R,193,GER,35.699,82,711,B0NN,,,Nishesh Basavareddy,R,180,USA,20.679,172,336,7-6(5) 6-2,3,Q2,85,14,0,60,39,35,12,10,3,3,7,8,69,38,30,13,10,5,7
2026-336,Hong Kong,Hard,28,250,O,20260105,11,DB63,,,Laslo Djere,R,188,SRB,30.595,95,652,N0AM,4,,Emilio Nava,R,185,USA,24.093,88,677,7-5 7-6(1),3,Q2,125,5,3,81,51,38,15,12,5,7,4,1,93,68,42,11,12,6,9
2026-336,Hong Kong,Hard,28,250,O,20260105,12,MP01,,,Michael Mmoh,R,188,USA,27.986,285,184,K0A3,6,,Patrick Kypson,R,188,USA,26.19,118,520,6-2 3-6 6-4,3,Q2,127,15,3,85,62,48,11,13,3,4,9,2,83,60,43,12,14,8,11
2026-301,Auckland,Hard,32,250,O,20260112,1,B0GG,3,,Mattia Bellucci,L,175,ITA,24.616,76,758,BU54,,,Geoffrey Blancaneaux,R,180,FRA,27.431,256,212,6-3 6-4,3,Q1,89,6,1,51,31,28,13,10,2,2,3,4,70,42,29,12,9,5,7
2026-301,Auckland,Hard,32,250,O,20260112,2,S0JA,,,Eliot Spizzirri,R,185,USA,24.055,89,672,GD64,4,,Cristian Garin,R,185,CHI,29.621,80,726,6-2 6-4,3,Q1,82,7,0,53,41,32,5,9,6,7,6,3,64,35,20,13,9,5,9
2026-301,Auckland,Hard,32,250,O,20260112,3,M0JF,,,Hamad Medjedovic,R,188,SRB,22.489,96,643,S0GD,,,Dalibor Svrcina,R,178,CZE,23.28,93,655,6-1 6-4,3,Q1,70,9,1,53,38,30,6,9,1,2,3,2,46,25,13,10,8,1,5
2026-301,Auckland,Hard,32,250,O,20260112,4,SL28,7,,Jan-Lennard Struff,R,193,GER,35.718,84,699,S0NT,,,Anton Shepp,R,185,NZL,23.203,904,23,7-5 6-2,3,Q1,74,7,3,53,33,28,10,10,0,1,11,1,70,42,27,12,10,6,10
2026-301,Auckland,Hard,32,250,O,20260112,5,C0C8,8,,Juan Manuel Cerundolo,L,183,ARG,24.159,83,700,M0HU,,,Shintaro Mochizuki,R,175,JPN,22.615,112,547,6-4 6-7(3) 6-2,3,Q1,168,8,4,112,57,41,31,15,9,10,4,11,110,66,47,18,15,11,15
2026-301,Auckland,Hard,32,250,O,20260112,6,G09O,,,Hugo Gaston,L,173,FRA,25.295,94,653,B0HY,,,Isaac Becroft,R,180,NZL,25.205,1018,16,6-3 6-2,3,Q1,73,6,2,55,35,28,9,9,3,4,2,2,57,31,18,11,8,4,8
2026-301,Auckland,Hard,32,250,O,20260112,7,KI82,,,Vit Kopriva,R,178,CZE,28.578,100,626,CD85,,,Pablo Carreno Busta,R,188,ESP,34.505,92,656,6-3 1-6 6-4,3,Q1,120,5,1,72,48,32,14,13,2,5,5,0,94,60,36,19,13,10,13
2026-301,Auckland,Hard,32,250,O,20260112,8,N0AM,,,Emilio Nava,R,185,USA,24.112,88,677,K0A3,,,Patrick Kypson,R,188,USA,26.209,116,527,6-3 6-4,3,Q1,77,9,0,49,29,26,14,10,0,0,4,3,52,29,22,10,9,3,5
2026-301,Auckland,Hard,32,250,O,20260112,9,M0JF,,,Hamad Medjedovic,R,188,SRB,22.489,96,643,B0GG,3,,Mattia Bellucci,L,175,ITA,24.616,76,758,6-3 6-2,3,Q2,67,7,1,52,33,28,12,9,1,1,7,3,52,35,27,4,8,2,5
2026-301,Auckland,Hard,32,250,O,20260112,10,N0AM,,,Emilio Nava,R,185,USA,24.112,88,677,SL28,7,,Jan-Lennard Struff,R,193,GER,35.718,84,699,3-6 6-4 6-3,3,Q2,101,10,5,81,60,45,9,14,5,7,8,2,84,51,36,18,14,4,7
2026-301,Auckland,Hard,32,250,O,20260112,11,S0JA,,,Eliot Spizzirri,R,185,USA,24.055,89,672,C0C8,8,,Juan Manuel Cerundolo,L,183,ARG,24.159,83,700,6-4 6-3,3,Q2,87,1,0,56,39,31,7,10,4,6,3,3,56,26,17,13,9,5,9
2026-301,Auckland,Hard,32,250,O,20260112,12,G09O,,,Hugo Gaston,L,173,FRA,25.295,94,653,KI82,,,Vit Kopriva,R,178,CZE,28.578,100,626,6-2 6-4,3,Q2,84,3,2,57,34,26,8,9,2,4,0,4,66,41,21,11,9,5,10
2026-8998,Adelaide,Hard,28,250,O,20260112,1,T0A1,,,Thiago Agustin Tirante,R,185,ARG,24.758,102,605,D0C1,1,,Jesper de Jong,R,180,NED,25.618,73,763,3-6 6-1 6-3,3,Q1,124,7,3,73,38,29,18,12,1,3,3,4,81,44,27,17,13,4,9
2026-8998,Adelaide,Hard,28,250,O,20260112,2,F0BY,,,Jacob Fearnley,R,183,GBR,24.496,77,752,O483,,,Christopher O'Connell,R,183,AUS,31.611,118,521,7-6(4) 7-6(4),3,Q1,117,7,5,82,50,33,19,12,1,4,10,1,83,50,37,14,12,6,9
2026-8998,Adelaide,Hard,28,250,O,20260112,3,W09E,3,,Adam Walton,R,183,AUS,26.741,79,727,DC38,,,Jake Delaney,R,185,AUS,28.665,475,93,6-2 3-6 7-6(2),3,Q1,133,10,2,100,68,50,17,14,8,10,13,6,98,60,43,17,15,8,11
2026-8998,Adelaide,Hard,28,250,O,20260112,4,M0JZ,4,,Filip Misolic,R,180,AUT,24.43,82,720,J0FY,,,Daniel Jovanovski,R,185,AUS,17.947,1749,2,7-5 6-4,3,Q1,86,2,4,61,36,31,13,11,4,5,3,5,75,42,30,13,11,7,10
2026-8998,Adelaide,Hard,28,250,O,20260112,5,VA08,,,Andrea Vavassori,R,193,ITA,30.691,336,147,C0JP,5,,Raphael Collignon,R,191,BEL,23.997,72,767,6-3 7-6(5),3,Q1,98,5,1,68,37,28,23,11,3,3,4,1,59,41,30,12,10,1,2
2026-8998,Adelaide,Hard,28,250,O,20260112,6,V832,,,Aleksandar Vukic,R,188,AUS,29.769,87,693,N0BG,,,Luca Nardi,R,185,ITA,22.437,108,561,6-7(4) 6-3 6-2,3,Q1,125,6,2,88,49,35,23,14,4,6,7,5,102,62,42,18,15,3,9
2026-8998,Adelaide,Hard,28,250,O,20260112,7,HB64,,,Quentin Halys,R,191,FRA,29.213,85,697,BM95,,,Benjamin Bonzi,R,183,FRA,29.593,106,566,6-3 6-4,3,Q1,82,10,3,59,42,33,11,10,1,1,3,4,71,46,31,10,9,4,6
2026-8998,Adelaide,Hard,28,250,O,20260112,8,S0H2,,,Alexander Shevchenko,R,188,KAZ,25.12,104,597,TE16,8,,Carlos Taberner,R,183,ESP,28.43,98,630,6-3 6-2,3,Q1,69,7,2,51,27,23,15,9,0,0,1,4,51,32,22,6,8,1,4
2026-8998,Adelaide,Hard,28,250,O,20260112,9,V832,,,Aleksandar Vukic,R,188,AUS,29.769,87,693,F0BY,,,Jacob Fearnley,R,183,GBR,24.496,77,752,6-4 6-7(7) 6-3,3,Q2,133,7,1,91,54,39,25,16,1,3,14,10,101,60,44,19,15,2,6
2026-8998,Adelaide,Hard,28,250,O,20260112,10,HB64,,,Quentin Halys,R,191,FRA,29.213,85,697,W09E,3,,Adam Walton,R,183,AUS,26.741,79,727,6-2 7-6(9),3,Q2,89,11,1,57,42,36,12,10,0,0,9,3,81,56,36,13,10,5,7
2026-8998,Adelaide,Hard,28,250,O,20260112,11,S0H2,,,Alexander Shevchenko,R,188,KAZ,25.12,104,597,M0JZ,4,,Filip Misolic,R,180,AUT,24.43,82,720,7-5 6-3,3,Q2,84,6,2,58,39,31,12,11,2,3,0,3,62,38,27,9,10,4,7
2026-8998,Adelaide,Hard,28,250,O,20260112,12,VA08,,,Andrea Vavassori,R,193,ITA,30.691,336,147,T0A1,,,Thiago Agustin Tirante,R,185,ARG,24.758,102,605,6-2 6-3,3,Q2,83,3,1,55,33,23,15,9,2,2,5,1,47,28,17,9,8,3,6
2026-580,Australian Open,Hard,128,G,O,20260118,1,B0FV,2,,Roman Andres Burruchaga,R,183,ARG,23.986,103,604,PH78,,,Ryan Peniston,L,180,GBR,30.19,219,260,6-1 6-1,3,Q1,,2,1,55,36,24,9,0,6,7,1,3,51,35,16,3,0,2,8
2026-580,Australian Open,Hard,128,G,O,20260118,2,BS86,4,,Tomas Barrios Vera,R,191,CHI,28.107,107,565,G0GW,,,Sascha Gueymard Wayenburg,R,191,FRA,22.467,198,298,6-2 7-6(6),3,Q1,,0,1,69,46,32,14,0,4,6,6,4,66,44,27,11,0,0,4
2026-580,Australian Open,Hard,128,G,O,20260118,3,MK66,,,Mackenzie McDonald,R,178,USA,30.76,113,546,PG20,,,Dmitry Popko,R,191,KAZ,29.235,222,255,6-7(4) 6-4 7-5,3,Q1,,6,2,103,69,53,20,0,3,4,8,1,121,71,50,26,0,10,13
2026-580,Australian Open,Hard,128,G,O,20260118,4,B0PG,,,Alexander Blockx,R,193,BEL,20.78,95,653,CF01,,,Marco Cecchinato,R,185,ITA,33.3,230,247,6-3 6-4,3,Q1,,4,0,45,32,28,13,0,0,0,3,3,65,40,26,12,0,6,8
2026-580,Australian Open,Hard,128,G,O,20260118,5,M0K4,9,,Elmer Moller,R,183,DEN,22.53,119,517,PG94,,,Marc Polmans,R,188,AUS,28.715,382,123,6-4 7-6(6),3,Q1,,3,6,77,66,45,3,0,7,9,0,2,82,69,43,5,0,7,10
2026-580,Australian Open,Hard,128,G,O,20260118,6,R0FS,,,Leandro Riedi,R,191,SUI,23.975,180,326,CH12,11,,Jan Choinski,R,196,GBR,29.607,124,498,6-3 6-4,3,Q1,,1,4,76,44,36,14,0,4,4,5,1,49,31,26,6,0,1,3
2026-580,Australian Open,Hard,128,G,O,20260118,7,M0AW,,,Nicolas Mejia,R,183,COL,25.936,169,345,V0AM,12,,Otto Virtanen,R,193,FIN,24.578,126,488,6-3 3-6 6-4,3,Q1,,5,1,82,57,38,16,0,3,5,15,2,89,65,42,14,0,7,10
2026-580,Australian Open,Hard,128,G,O,20260118,8,R0E0,,,Chris Rodesch,R,198,LUX,24.504,208,281,HD68,15,,Billy Harris,R,193,GBR,30.982,121,499,6-3 6-4,3,Q1,,9,5,73,50,37,10,0,6,7,6,0,69,39,23,16,0,10,13
2026-580,Australian Open,Hard,128,G,O,20260118,9,G0FW,17,,Vilius Gaubas,R,178,LTU,21.054,129,469,MW18,,,Nicolas Moreno De Alboran,R,185,USA,28.515,633,56,7-5 6-3,3,Q1,,3,2,70,50,39,11,0,4,4,3,0,50,37,27,8,0,2,4
2026-580,Australian Open,Hard,128,G,O,20260118,10,D0DP,,,Liam Draxl,R,185,CAN,24.12,145,429,B0EK,,,Moerani Bouzige,R,180,AUS,26.519,467,95,7-6(3) 6-3,3,Q1,,8,0,63,44,35,12,0,0,1,5,0,56,38,29,9,0,2,4
2026-580,Australian Open,Hard,128,G,O,20260118,11,S0K7,,,Zachary Svajda,R,175,USA,23.138,143,431,HF80,,,Hady Habib,R,188,LBN,27.411,245,223,6-1 6-3,3,Q1,,9,2,47,44,33,0,0,0,0,5,2,49,42,21,2,0,4,8
2026-580,Australian Open,Hard,128,G,O,20260118,12,V0DP,30,,Adolfo Daniel Vallejo,R,183,PAR,21.725,146,428,P0J1,,,Rodrigo Pacheco Mendez,L,191,MEX,20.734,232,247,6-1 6-2,3,Q1,,3,1,46,40,28,2,0,3,4,2,3,49,41,18,1,0,4,10
2026-580,Australian Open,Hard,128,G,O,20260118,13,W0BH,,,Coleman Wong,R,191,HKG,21.618,132,456,BV16,31,,Ugo Blanchet,R,175,FRA,27.036,142,435,6-3 7-6(6),3,Q1,,15,0,53,38,33,12,0,0,0,2,3,94,57,41,15,0,7,9
2026-580,Australian Open,Hard,128,G,O,20260118,14,C0NB,,,Federico Cina,R,185,ITA,18.806,235,240,HG86,,,Lloyd Harris,R,193,RSA,28.898,221,256,6-4 6-7(4) 6-3,3,Q1,,3,2,117,94,62,13,0,6,7,5,0,79,62,45,11,0,1,4
2026-580,Australian Open,Hard,128,G,O,20260118,15,CG33,,,Kimmer Coppejans,R,178,BEL,31.945,250,218,J553,,,Omar Jasika,L,183,AUS,28.671,330,155,7-6(2) 6-0,3,Q1,,3,1,53,37,27,8,0,4,6,1,0,57,37,20,7,0,1,6
2026-580,Australian Open,Hard,128,G,O,20260118,16,G0IX,,,Arthur Gea,R,180,FRA,21.043,197,300,KH56,,,Zdenek Kolar,R,183,CZE,29.276,176,337,6-2 6-3,3,Q1,,6,3,60,42,32,9,0,4,4,1,5,55,38,26,5,0,5,8
2026-580,Australian Open,Hard,128,G,O,20260118,17,GF95,,,Hugo Grenier,R,196,FRA,29.823,179,327,GE33,,,Daniel Elahi Galan,R,191,COL,29.585,154,405,7-6(9) 1-0 RET,3,Q1,,6,0,48,32,25,7,0,0,1,3,1,62,43,26,10,0,3,5
2026-580,Australian Open,Hard,128,G,O,20260118,18,J0DZ,,,Rafael Jodar,R,191,ESP,19.337,150,418,TC01,,,Li Tu,R,183,AUS,29.645,390,120,6-2 6-1,3,Q1,,4,0,42,32,23,5,0,2,3,1,4,55,40,17,4,0,5,11
2026-580,Australian Open,Hard,128,G,O,20260118,19,KB95,,,Jason Kubler,R,178,AUS,32.668,192,305,M0G4,,,Harold Mayot,R,180,FRA,23.953,159,380,6-3 6-4,3,Q1,,4,0,52,32,27,14,0,1,1,6,4,74,50,33,10,0,9,11
2026-580,Australian Open,Hard,128,G,O,20260118,20,L0CX,,,Pablo Llamas Ruiz,R,188,ESP,23.266,212,274,B0TP,,,Henry Bernet,R,191,SUI,18.982,509,83,3-6 6-3 7-6(3),3,Q1,,6,0,103,82,57,8,0,2,6,13,3,88,56,40,12,0,3,7
2026-580,Australian Open,Hard,128,G,O,20260118,21,MV14,,,Alex Molcan,L,178,SVK,28.131,205,286,SY67,,,Sho Shimabukuro,R,180,JPN,28.471,144,430,6-4 4-6 6-3,3,Q1,,1,0,92,66,47,16,0,1,2,11,3,90,49,37,22,0,6,8
2026-580,Australian Open,Hard,128,G,O,20260118,22,R09X,,,Jurij Rodionov,L,191,AUT,26.678,167,348,FA43,,,Juan Pablo Ficovich,R,188,ARG,28.983,161,369,7-5 6-3,3,Q1,,6,3,71,55,34,7,0,5,8,3,5,72,42,28,9,0,4,9
2026-580,Australian Open,Hard,128,G,O,20260118,23,SS25,,,Vitaliy Sachko,R,188,UKR,28.515,166,349,DC76,,,Viktor Durasovic,R,185,NOR,28.835,323,157,6-3 7-6(1),3,Q1,,3,1,64,42,29,15,0,0,2,1,0,64,40,23,13,0,4,7
2026-580,Australian Open,Hard,128,G,O,20260118,24,WB32,,,Yibing Wu,R,183,CHN,26.264,168,347,KC12,,,Mitchell Krueger,R,188,USA,32.016,204,287,7-5 6-4,3,Q1,,5,0,68,45,34,12,0,0,1,5,1,81,60,36,12,0,5,8
2026-580,Australian Open,Hard,128,G,O,20260118,25,Y218,,,Elias Ymer,R,185,SWE,29.774,175,337,BI81,,,Alex Bolt,L,183,AUS,33.035,171,339,7-6(4) 7-6(5),3,Q1,,10,3,89,52,42,22,0,5,5,14,2,97,75,51,13,0,3,3
2026-580,Australian Open,Hard,128,G,O,20260118,26,Z0BZ,,,Michael Zheng,R,188,USA,21.977,174,337,H0K0,,,Cruz Hewitt,R,185,AUS,17.104,734,41,6-3 6-3,3,Q1,,5,0,59,38,26,11,0,4,6,5,6,56,33,18,10,0,3,8
2026-580,Australian Open,Hard,128,G,O,20260118,27,B0GR,,,Gonzalo Bueno,R,173,PER,21.793,214,271,BG23,3,,Nikoloz Basilashvili,R,185,GEO,33.903,105,573,6-1 7-6(5),3,Q1,,2,3,67,49,33,11,0,2,3,3,1,52,36,20,10,0,0,3
2026-580,Australian Open,Hard,128,G,O,20260118,28,H09P,5,,Brandon Holt,R,185,USA,27.786,109,553,N0CS,,,Lukas Neumayer,R,183,AUT,23.368,226,251,4-6 6-2 6-3,3,Q1,,10,1,92,57,44,14,0,6,8,6,2,93,50,31,22,0,9,13
2026-580,Australian Open,Hard,128,G,O,20260118,29,N732,8,,Yoshihito Nishioka,L,170,JPN,30.311,114,528,F840,,,Nerman Fatic,R,191,BIH,31.236,223,254,6-1 6-2,3,Q1,62,3,0,45,34,22,8,8,0,1,7,2,43,31,18,2,7,4,9
2026-580,Australian Open,Hard,128,G,O,20260118,30,L0IL,,,Martin Landaluce,R,193,ESP,20.027,149,420,T0AP,10,,Chun-Hsin Tseng,R,175,TPE,24.446,122,498,7-5 6-3,3,Q1,,7,3,64,47,35,9,0,2,3,0,2,54,37,23,7,0,0,3
2026-580,Australian Open,Hard,128,G,O,20260118,31,L987,13,,Dusan Lajovic,R,183,SRB,35.554,125,497,D0CG,,,Facundo Diaz Acosta,L,183,ARG,25.092,243,224,7-6(3) 5-7 7-6(3),3,Q1,,6,3,112,80,60,16,0,3,7,3,5,143,100,65,19,0,9,12
2026-580,Australian Open,Hard,128,G,O,20260118,32,P0HW,,,Dino Prizmic,R,188,CRO,20.454,127,481,O660,,,Genaro Alberto Olivieri,R,175,ARG,27.458,231,247,6-1 6-4,3,Q1,71,2,1,48,42,35,2,9,3,3,0,2,52,48,28,1,8,3,6
2026-580,Australian Open,Hard,128,G,O,20260118,33,CF59,16,,Roberto Carballes Baena,R,183,ESP,32.824,147,427,B0ER,,,Arthur Bouquier,R,188,FRA,25.065,229,247,6-2 6-2,3,Q1,62,1,1,41,23,21,13,8,2,2,2,2,51,37,20,5,8,9,13
2026-580,Australian Open,Hard,128,G,O,20260118,34,TA29,18,,Marco Trungelliti,R,178,ARG,35.964,130,468,S0TI,,,Philip Sekulic,R,191,AUS,22.371,519,80,6-2 1-6 6-1,3,Q1,,5,4,71,46,31,11,0,3,6,7,2,73,46,31,8,0,4,9
2026-580,Australian Open,Hard,128,G,O,20260118,35,O513,19,,Sebastian Ofner,R,191,AUT,29.687,131,463,H09N,,,August Holmgren,R,188,DEN,27.743,191,305,6-4 6-4,3,Q1,71,11,2,60,34,28,16,10,3,3,8,0,51,37,27,8,10,1,3
2026-580,Australian Open,Hard,128,G,O,20260118,36,D0DW,,,Titouan Droguet,R,191,FRA,24.594,155,404,J551,21,,Nicolas Jarry,R,201,CHI,30.272,133,451,6-4 6-3,3,Q1,81,7,0,50,37,32,8,10,2,3,2,0,61,46,28,7,9,2,5
2026-580,Australian Open,Hard,128,G,O,20260118,37,V0DZ,,,Luca Van Assche,R,178,FRA,21.689,165,352,EA13,22,,Moez Echargui,R,178,TUN,33.021,134,448,6-4 6-4,3,Q1,,1,2,53,28,22,17,0,1,2,3,1,60,35,24,12,0,5,8
2026-580,Australian Open,Hard,128,G,O,20260118,38,B0U4,,,Nicolai Budkov Kjaer,R,191,NOR,19.381,135,446,WB08,,,Yosuke Watanuki,R,180,JPN,27.77,162,364,6-7(5) 7-5 6-4,3,Q1,,9,2,127,102,65,12,0,10,13,13,7,107,67,47,17,0,2,7
