tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2019-451,Doha,Hard,32,250,O,20181231,9,MN13,,,Maximilian Marterer,L,188,GER,23.546,74,706,TA29,7,,Marco Trungelliti,R,178,ARG,28.914,123,463,4-6 6-4 7-5,3,Q2,133,5,3,103,75,57,15,16,7,8,8,3,102,56,38,27,16,0,2
2019-451,Doha,Hard,32,250,O,20181231,10,SC77,,,Sergiy Stakhovsky,R,193,UKR,32.983,134,424,BE67,2,,Mirza Basic,R,188,BIH,27.472,87,636,3-6 6-2 6-3,3,Q2,94,8,5,72,45,40,11,13,1,2,7,3,79,51,35,16,13,4,7
2019-451,Doha,Hard,32,250,O,20181231,11,G476,,,Guillermo Garcia-Lopez,R,185,ESP,35.576,105,543,B837,8,,Marcos Baghdatis,R,178,CYP,33.539,124,460,4-6 6-2 6-4,3,Q2,130,2,0,92,54,36,24,14,3,5,5,3,80,50,36,14,14,5,9
2019-451,Doha,Hard,32,250,O,20181231,12,BE90,,,Ricardas Berankis,R,175,LTU,28.528,116,507,L503,,,Paolo Lorenzi,R,183,ITA,37.043,109,525,6-4 7-6(4),3,Q2,114,5,1,79,47,36,19,11,4,5,2,0,84,59,42,8,11,5,7
2019-891,Pune,Hard,28,250,O,20181231,1,AG37,,,Felix Auger-Aliassime,R,193,CAN,18.396,108,527,A853,,,Marcelo Arevalo,R,191,ESA,28.205,220,225,6-7(2) 6-1 3-2 RET,3,Q1,115,15,2,75,54,38,14,12,1,2,7,4,92,53,35,15,12,7,11
2019-891,Pune,Hard,28,250,O,20181231,2,O513,,,Sebastian Ofner,R,191,AUT,22.637,179,285,BE54,2,,Ruben Bemelmans,L,183,BEL,30.962,117,496,5-7 6-3 6-1,3,Q1,101,9,7,84,45,34,19,14,5,8,8,7,88,53,34,13,14,4,10
2019-891,Pune,Hard,28,250,O,20181231,3,MJ08,,,Thiago Monteiro,L,183,BRA,24.586,120,475,BC72,,,Daniel Brands,R,196,GER,31.458,182,278,7-6(5) 7-5,3,Q1,93,4,5,71,48,40,12,12,2,3,1,3,68,39,31,14,12,0,2
2019-891,Pune,Hard,28,250,O,20181231,4,ME64,,,Saketh Myneni,R,193,IND,31.201,259,166,J380,4,,Jason Jung,R,180,TPE,29.544,121,470,6-1 5-7 6-2,3,Q1,113,12,1,89,52,38,20,14,6,8,3,6,93,58,33,19,13,7,12
2019-891,Pune,Hard,28,250,O,20181231,5,BA98,,,Simone Bolelli,R,183,ITA,33.229,141,384,SP24,,,Brayden Schnur,R,193,CAN,23.493,172,303,6-3 7-6(5),3,Q1,96,2,0,65,40,30,19,11,0,0,9,5,71,44,30,15,10,2,3
2019-891,Pune,Hard,28,250,O,20181231,6,HA71,,,Antoine Hoang,R,183,FRA,23.157,149,359,MF35,,,Andrej Martin,R,183,SVK,29.279,183,277,6-1 6-2,3,Q1,62,2,4,48,36,31,3,8,1,1,2,3,45,21,12,9,7,4,8
2019-891,Pune,Hard,28,250,O,20181231,7,Q948,7,,Gianluigi Quinzi,L,191,ITA,22.913,155,343,MP13,,,Mukund Sasikumar,R,185,IND,21.96,295,126,6-1 6-1,3,Q1,55,3,1,39,26,23,7,7,1,1,0,2,50,25,13,8,7,3,8
2019-891,Pune,Hard,28,250,O,20181231,8,GC89,8,,Egor Gerasimov,R,196,BLR,26.136,157,334,G676,,,Daniel Gimeno-Traver,R,183,ESP,33.399,189,271,6-3 3-6 6-2,3,Q1,110,5,6,95,54,42,18,13,6,8,1,5,94,52,35,19,13,11,15
2019-891,Pune,Hard,28,250,O,20181231,9,AG37,,,Felix Auger-Aliassime,R,193,CAN,18.396,108,527,Q948,7,,Gianluigi Quinzi,L,191,ITA,22.913,155,343,7-5 6-3,3,Q2,89,10,4,82,58,43,12,11,5,5,1,0,56,36,22,14,10,2,4
2019-891,Pune,Hard,28,250,O,20181231,10,HA71,,,Antoine Hoang,R,183,FRA,23.157,149,359,MJ08,,,Thiago Monteiro,L,183,BRA,24.586,120,475,4-6 6-3 6-2,3,Q2,112,3,1,78,44,32,24,14,3,4,1,2,71,42,30,16,13,2,5
2019-891,Pune,Hard,28,250,O,20181231,11,BA98,,,Simone Bolelli,R,183,ITA,33.229,141,384,O513,,,Sebastian Ofner,R,191,AUT,22.637,179,285,7-6(4) 7-5,3,Q2,122,3,3,86,59,42,16,12,2,3,5,0,85,53,39,15,12,10,12
2019-891,Pune,Hard,28,250,O,20181231,12,ME64,,,Saketh Myneni,R,193,IND,31.201,259,166,GC89,8,,Egor Gerasimov,R,196,BLR,26.136,157,334,6-4 6-7(4) 7-6(4),3,Q2,151,10,4,133,87,59,22,17,11,14,8,2,105,68,49,16,17,5,9
2019-338,Sydney,Hard,28,250,O,20190106,1,G476,,,Guillermo Garcia-Lopez,R,185,ESP,35.592,,,BH09,1,,Aljaz Bedene,R,183,SLO,29.47,,,5-7 6-4 7-6(4),3,Q1,167,3,4,101,62,44,16,17,3,9,16,2,104,65,47,13,17,3,9
2019-338,Sydney,Hard,28,250,O,20190106,2,RE44,,,Andrey Rublev,R,188,RUS,21.213,,,D864,,,Evgeny Donskoy,R,185,RUS,28.663,,,6-1 6-4,3,Q1,71,5,4,56,35,28,13,9,2,2,2,5,59,32,21,10,8,4,7
2019-338,Sydney,Hard,28,250,O,20190106,3,N732,,,Yoshihito Nishioka,L,170,JPN,23.277,,,KB95,,,Jason Kubler,R,178,AUS,25.634,,,5-7 6-1 6-3,3,Q1,118,1,0,82,53,39,17,14,7,9,5,5,95,66,40,13,14,9,14
2019-338,Sydney,Hard,28,250,O,20190106,4,DA81,,,Taro Daniel,R,191,JPN,25.941,,,R685,,,Lukas Rosol,R,193,CZE,33.454,,,6-4 7-5,3,Q1,94,4,8,79,35,26,26,11,6,7,2,7,61,28,19,17,11,2,5
2019-338,Sydney,Hard,28,250,O,20190106,5,A887,,,Guido Andreozzi,R,183,ARG,27.422,,,O483,,,Christopher O'Connell,R,183,AUS,24.594,,,4-6 6-4 6-3,3,Q1,139,2,3,93,52,38,20,14,7,10,6,3,102,63,41,17,15,3,8
2019-338,Sydney,Hard,28,250,O,20190106,6,BI81,,,Alex Bolt,L,183,AUS,26.001,,,MU94,6,,Jaume Munar,R,183,ESP,21.673,,,3-6 7-5 6-3,3,Q1,135,3,4,100,71,46,12,15,8,12,1,0,85,60,33,17,15,2,7
2019-338,Sydney,Hard,28,250,O,20190106,7,O522,,,Reilly Opelka,R,211,USA,21.358,,,A596,7,,Pablo Andujar,R,180,ESP,32.953,,,6-1 7-5,3,Q1,63,20,1,53,36,33,10,10,5,5,1,6,47,30,20,10,9,3,6
2019-338,Sydney,Hard,28,250,O,20190106,8,GD64,8,,Cristian Garin,R,185,CHI,22.604,,,S483,,,Pedro Sousa,R,180,POR,30.612,,,6-3 6-3,3,Q1,61,6,1,47,27,20,12,9,0,1,3,5,59,29,21,9,9,3,7
2019-338,Sydney,Hard,28,250,O,20190106,9,RE44,,,Andrey Rublev,R,188,RUS,21.213,,,A887,,,Guido Andreozzi,R,183,ARG,27.422,,,7-5 6-2,3,Q2,81,3,3,48,23,18,16,10,0,2,5,3,65,34,17,16,10,7,12
2019-338,Sydney,Hard,28,250,O,20190106,10,N732,,,Yoshihito Nishioka,L,170,JPN,23.277,,,GD64,8,,Cristian Garin,R,185,CHI,22.604,,,6-3 7-5,3,Q2,110,2,0,58,41,28,12,11,1,3,9,0,66,40,24,13,10,5,9
2019-338,Sydney,Hard,28,250,O,20190106,11,O522,,,Reilly Opelka,R,211,USA,21.358,,,DA81,,,Taro Daniel,R,191,JPN,25.941,,,6-7(5) 6-4 6-4,3,Q2,160,26,6,98,61,50,19,16,3,3,7,3,101,71,51,17,16,8,10
2019-338,Sydney,Hard,28,250,O,20190106,12,G476,,,Guillermo Garcia-Lopez,R,185,ESP,35.592,,,BI81,,,Alex Bolt,L,183,AUS,26.001,,,7-6(3) 6-3,3,Q2,93,4,3,77,44,30,19,11,3,5,4,0,69,49,35,6,10,4,7
2019-301,Auckland,Hard,28,250,O,20190107,1,MN13,,,Maximilian Marterer,L,188,GER,23.565,70,732,MN20,,,Daniel Masur,R,183,GER,24.17,258,173,7-6(2) 6-1,3,Q1,71,3,1,56,36,27,13,10,1,2,5,4,57,33,22,8,9,2,5
2019-301,Auckland,Hard,28,250,O,20190107,2,KA98,,,Bradley Klahn,L,183,USA,28.383,76,699,O305,,,Philipp Oswald,R,201,AUT,32.956,,,7-6(2) 6-4,3,Q1,76,9,3,64,42,35,14,11,3,4,2,2,66,35,24,19,11,4,6
2019-301,Auckland,Hard,28,250,O,20190107,3,MK66,,,Mackenzie McDonald,R,178,USA,23.729,79,688,PC68,,,Tim Puetz,R,185,GER,31.135,337,68,6-2 7-6(5),3,Q1,79,11,1,61,44,34,12,10,2,2,10,2,73,43,29,15,10,4,6
2019-301,Auckland,Hard,28,250,O,20190107,4,C882,,,Pablo Cuevas,R,180,URU,33.016,90,630,R612,,,Stephane Robert,R,185,FRA,38.642,198,254,6-3 6-2,3,Q1,50,14,1,48,30,23,11,9,0,1,2,7,43,21,13,8,8,4,8
2019-301,Auckland,Hard,28,250,O,20190107,5,DB63,,,Laslo Djere,R,188,SRB,23.6,91,621,Z184,,,Horacio Zeballos,L,188,ARG,33.697,182,280,7-5 6-2,3,Q1,70,9,2,56,34,27,15,10,1,1,3,4,56,33,22,13,10,0,3
2019-301,Auckland,Hard,28,250,O,20190107,6,F586,8,,Thomas Fabbiano,R,173,ITA,29.618,100,573,TA04,,,Finn Tearney,R,183,NZL,28.279,,,6-3 6-4,3,Q1,80,1,0,63,40,26,13,10,3,5,2,6,52,35,23,7,9,6,10
2019-301,Auckland,Hard,28,250,O,20190107,7,HH26,,,Ugo Humbert,L,188,FRA,20.534,98,584,SF76,,,Franko Skugor,R,196,CRO,31.299,356,57,6-3 6-4,3,Q1,71,11,1,54,31,25,14,10,0,1,4,3,55,39,23,6,9,1,4
2019-301,Auckland,Hard,28,250,O,20190107,8,MJ01,,,Roberto Marcora,R,193,ITA,29.355,287,131,R0DC,,,Ajeet Rai,R,188,NZL,19.97,,,3-6 7-6(5) 6-4,3,Q1,113,2,2,92,61,43,23,15,2,4,4,2,98,61,52,15,16,2,4
2019-301,Auckland,Hard,28,250,O,20190107,9,MN13,,,Maximilian Marterer,L,188,GER,23.565,70,732,F586,8,,Thomas Fabbiano,R,173,ITA,29.618,100,573,6-4 6-4,3,Q2,83,11,0,65,45,33,14,10,7,7,0,2,60,36,23,14,10,3,5
2019-301,Auckland,Hard,28,250,O,20190107,10,KA98,,,Bradley Klahn,L,183,USA,28.383,76,699,C882,,,Pablo Cuevas,R,180,URU,33.016,90,630,6-7(4) 7-6(3) 7-6(1),3,Q2,153,9,3,126,79,63,28,18,6,7,11,2,120,73,53,31,18,4,5
2019-301,Auckland,Hard,28,250,O,20190107,11,MK66,,,Mackenzie McDonald,R,178,USA,23.729,79,688,DB63,,,Laslo Djere,R,188,SRB,23.6,91,621,7-5 7-6(3),3,Q2,100,3,6,84,52,38,16,12,3,6,7,3,79,51,35,9,12,0,4
2019-301,Auckland,Hard,28,250,O,20190107,12,HH26,,,Ugo Humbert,L,188,FRA,20.534,98,584,MJ01,,,Roberto Marcora,R,193,ITA,29.355,287,131,6-2 7-6(3),3,Q2,77,4,2,55,30,25,17,10,1,2,1,2,67,35,22,16,10,2,5
2019-580,Australian Open,Hard,128,G,O,20190114,1,SU87,1,,Lorenzo Sonego,R,191,ITA,23.68,104,549,CI14,,,Jay Clarke,R,183,GBR,20.468,236,213,6-2 6-3,3,Q1,90,7,1,65,37,28,15,9,6,7,1,4,54,24,16,10,8,2,6
2019-580,Australian Open,Hard,128,G,O,20190114,2,AG37,2,,Felix Auger-Aliassime,R,193,CAN,18.434,106,539,D981,,,Arthur De Greef,R,183,BEL,26.801,199,253,6-2 7-6(1),3,Q1,78,10,3,54,35,30,12,10,0,1,5,4,71,37,23,16,10,8,11
2019-580,Australian Open,Hard,128,G,O,20190114,3,BE90,3,,Ricardas Berankis,R,175,LTU,28.567,110,513,PH71,,,Max Purcell,R,185,AUS,20.783,285,138,6-1 6-2,3,Q1,57,5,0,44,30,23,8,8,2,3,3,3,49,27,15,5,7,2,7
2019-580,Australian Open,Hard,128,G,O,20190114,4,L503,4,,Paolo Lorenzi,R,183,ITA,37.081,116,487,GE33,,,Daniel Elahi Galan,R,191,COL,22.574,221,224,6-4 6-2,3,Q1,73,1,2,47,27,22,15,9,3,3,1,0,51,35,23,7,9,1,4
2019-580,Australian Open,Hard,128,G,O,20190114,5,L949,,,Henri Laaksonen,R,185,SUI,26.79,166,319,RH16,5,,Casper Ruud,R,183,NOR,20.063,112,506,6-2 6-4,3,Q1,70,5,1,47,23,22,15,9,2,2,2,3,56,33,21,11,9,4,7
2019-580,Australian Open,Hard,128,G,O,20190114,6,GA94,,,Prajnesh Gunneswaran,L,188,IND,29.172,109,515,GB61,,,Viktor Galovic,R,193,CRO,28.32,227,222,6-4 6-4,3,Q1,88,6,0,75,51,35,13,10,4,5,6,4,76,51,30,11,10,8,11
2019-580,Australian Open,Hard,128,G,O,20190114,7,SF62,,,Tim Smyczek,R,175,USA,31.042,172,306,L797,7,,Lukas Lacko,R,188,SVK,31.198,115,488,6-4 4-6 7-6(9),3,Q1,168,14,2,116,69,53,22,16,7,9,2,1,133,84,55,26,16,7,9
2019-580,Australian Open,Hard,128,G,O,20190114,8,CG33,,,Kimmer Coppejans,R,178,BEL,24.934,214,234,BE54,8,,Ruben Bemelmans,L,183,BEL,31.001,113,496,7-5 6-4,3,Q1,114,3,5,82,56,34,12,11,5,8,2,4,72,41,27,9,11,6,11
2019-580,Australian Open,Hard,128,G,O,20190114,9,LB84,9,,Juan Ignacio Londero,R,180,ARG,25.415,114,491,R419,,,Tommy Robredo,R,180,ESP,36.706,203,251,7-5 7-5,3,Q1,84,5,3,68,45,38,12,12,2,2,7,1,68,44,31,14,12,1,3
2019-580,Australian Open,Hard,128,G,O,20190114,10,PB22,10,,Peter Polansky,R,183,CAN,30.582,118,478,E873,,,Ernesto Escobedo,R,185,MEX,22.53,190,265,6-4 3-6 6-4,3,Q1,105,10,4,85,47,36,23,14,6,7,16,2,85,55,43,17,15,3,5
2019-580,Australian Open,Hard,128,G,O,20190114,11,HG86,,,Lloyd Harris,R,193,RSA,21.886,119,472,KH56,,,Zdenek Kolar,R,183,CZE,22.264,219,228,6-2 6-1,3,Q1,48,5,2,38,22,17,11,7,0,0,1,0,41,25,11,8,8,4,9
2019-580,Australian Open,Hard,128,G,O,20190114,12,J380,12,,Jason Jung,R,180,TPE,29.582,120,470,MP83,,,Gian Marco Moroni,R,185,ITA,20.917,226,222,3-6 6-1 7-6(7),3,Q1,129,3,1,87,54,38,19,14,2,5,6,7,92,55,41,14,14,4,8
2019-580,Australian Open,Hard,128,G,O,20190114,13,TA29,13,,Marco Trungelliti,R,178,ARG,28.953,121,469,KB92,,,Kevin Krawietz,R,188,GER,26.973,232,216,6-4 6-2,3,Q1,62,3,4,52,32,28,10,9,1,1,4,1,60,38,27,8,9,5,8
2019-580,Australian Open,Hard,128,G,O,20190114,14,KC86,,,Darian King,R,188,BAR,26.719,171,308,B837,14,,Marcos Baghdatis,R,178,CYP,33.577,122,466,6-4 4-6 6-3,3,Q1,142,0,0,94,65,43,16,15,6,9,7,2,103,56,34,23,14,7,11
2019-580,Australian Open,Hard,128,G,O,20190114,15,BM03,,,Filippo Baldi,R,180,ITA,23.012,167,318,MH16,15,,Yannick Maden,R,185,GER,29.213,124,460,7-5 6-3,3,Q1,85,3,2,70,36,28,23,11,3,3,2,3,58,38,26,10,10,0,2
2019-580,Australian Open,Hard,128,G,O,20190114,16,KI95,,,Miomir Kecmanovic,R,183,SRB,19.373,125,458,Q948,,,Gianluigi Quinzi,L,191,ITA,22.951,154,349,6-4 3-6 6-3,3,Q1,99,5,4,81,41,32,25,14,5,6,8,4,89,60,49,11,14,6,8
2019-580,Australian Open,Hard,128,G,O,20190114,17,MJ08,17,,Thiago Monteiro,L,183,BRA,24.624,126,449,V832,,,Aleksandar Vukic,R,188,AUS,22.773,368,53,3-6 7-6(5) 6-3,3,Q1,111,6,1,78,49,38,19,14,2,4,15,6,102,54,42,25,16,3,6
2019-580,Australian Open,Hard,128,G,O,20190114,18,SJ22,,,Gleb Sakharov,R,185,FRA,30.595,252,186,HB64,18,,Quentin Halys,R,191,FRA,22.218,127,445,6-2 6-4,3,Q1,72,2,1,53,38,26,8,9,2,4,3,6,56,36,23,5,9,7,12
2019-580,Australian Open,Hard,128,G,O,20190114,19,BC65,19,,Matthias Bachinger,R,188,GER,31.786,128,440,SJ55,,,John-Patrick Smith,L,188,AUS,29.971,201,252,7-5 6-3,3,Q1,81,1,4,84,55,40,13,11,6,7,2,2,56,37,26,9,10,2,5
2019-580,Australian Open,Hard,128,G,O,20190114,20,MB53,20,,Adrian Menendez-Maceiras,R,183,ESP,33.213,129,436,HB05,,,Christian Harrison,R,180,USA,24.63,242,200,6-4 2-6 6-4,3,Q1,128,4,1,103,64,44,21,14,11,13,9,1,83,50,36,20,14,3,5
2019-580,Australian Open,Hard,128,G,O,20190114,21,RB56,21,,Ramkumar Ramanathan,R,188,IND,24.183,131,433,G935,,,Sergio Gutierrez-Ferrol,R,,ESP,29.862,210,236,6-3 6-2,3,Q1,70,5,1,62,35,24,15,9,5,6,4,6,53,31,19,7,8,3,7
2019-580,Australian Open,Hard,128,G,O,20190114,22,SC77,22,,Sergiy Stakhovsky,R,193,UKR,33.021,132,430,D750,,,Kenny De Schepper,L,203,FRA,31.63,218,228,6-3 4-6 6-3,3,Q1,107,4,3,93,70,46,12,14,8,11,6,3,83,58,36,13,14,6,11
2019-580,Australian Open,Hard,128,G,O,20190114,23,E687,,,Daniel Evans,R,175,GBR,28.646,189,266,SC73,23,,Rogerio Dutra Silva,R,178,BRA,34.94,136,410,6-2 6-3,3,Q1,57,5,0,47,39,30,6,9,0,0,5,2,41,31,19,6,8,1,4
2019-580,Australian Open,Hard,128,G,O,20190114,24,F811,,,Bjorn Fratangelo,R,183,USA,25.489,133,421,GJ37,,,Tallon Griekspoor,R,188,NED,22.535,233,215,6-4 7-5,3,Q1,80,5,1,56,34,29,15,11,0,0,4,1,75,45,30,16,11,8,10
2019-580,Australian Open,Hard,128,G,O,20190114,25,I230,,,Tatsuma Ito,R,180,JPN,30.658,150,360,BA98,25,,Simone Bolelli,R,183,ITA,33.268,134,416,6-3 3-6 6-3,3,Q1,120,9,5,85,56,39,15,14,6,8,7,2,83,66,39,12,13,0,3
2019-580,Australian Open,Hard,128,G,O,20190114,26,BA65,,,Dustin Brown,R,196,JAM,34.1,223,223,B884,26,,Carlos Berlocq,R,183,ARG,35.945,135,411,3-6 6-1 7-5,3,Q1,112,5,6,82,46,42,11,14,5,7,3,6,94,61,39,18,14,8,12
2019-580,Australian Open,Hard,128,G,O,20190114,27,TA12,,,Stefano Travaglia,R,185,ITA,27.047,137,401,MF35,,,Andrej Martin,R,183,SVK,29.317,184,277,6-3 6-4,3,Q1,72,3,2,56,25,19,21,10,1,2,0,1,58,36,25,10,9,3,6
2019-580,Australian Open,Hard,128,G,O,20190114,28,RC96,28,,Noah Rubin,R,175,USA,22.897,140,389,SQ80,,,Akira Santillan,R,180,AUS,21.648,292,133,6-4 6-3,3,Q1,60,6,1,55,35,26,13,9,1,1,8,5,54,32,21,11,10,2,5
2019-580,Australian Open,Hard,128,G,O,20190114,29,N503,,,Aleksandr Nedovyesov,R,188,KAZ,31.912,193,262,DB59,29,,Dennis Novak,R,183,AUT,25.38,141,387,7-6(3) 6-0,3,Q1,74,3,1,62,44,34,10,9,3,3,4,1,71,47,25,14,9,5,8
2019-580,Australian Open,Hard,128,G,O,20190114,30,D985,,,Joao Domingues,R,,POR,25.276,224,223,LB66,30,,Constant Lestienne,R,180,FRA,26.645,142,384,6-4 6-4,3,Q1,79,0,0,73,49,33,12,10,2,3,1,5,60,37,29,9,10,8,11
2019-580,Australian Open,Hard,128,G,O,20190114,31,R685,31,,Lukas Rosol,R,193,CZE,33.476,143,383,BD20,,,Thomaz Bellucci,L,188,BRA,31.042,225,222,2-6 6-3 6-4,3,Q1,112,9,0,93,61,39,20,14,6,8,7,2,78,55,40,12,13,4,6
2019-580,Australian Open,Hard,128,G,O,20190114,32,KD46,,,Thanasi Kokkinakis,R,193,AUS,22.762,144,379,SK47,,,Mohamed Safwat,R,180,EGY,28.32,186,274,6-2 7-6(4),3,Q1,107,9,2,78,44,29,23,10,4,5,3,1,73,46,29,12,10,9,12
2019-580,Australian Open,Hard,128,G,O,20190114,33,A853,,,Marcelo Arevalo,R,191,ESA,28.244,220,225,HA71,,,Antoine Hoang,R,183,FRA,23.195,147,371,7-6(1) 6-4,3,Q1,108,7,3,79,60,42,11,11,5,6,4,3,66,44,30,13,11,0,2
