tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2022-9663,Sydney,Hard,32,250,O,20220110,2,V708,,,Jiri Vesely,L,198,CZE,28.504,79,822,PF39,,,Lucas Pouille,R,185,FRA,27.88,159,440,6-4 6-4,3,Q1,101,11,3,68,42,33,15,10,5,5,6,5,73,40,30,15,10,13,15
2022-9663,Sydney,Hard,32,250,O,20220110,3,AE14,,,Daniel Altmaier,R,188,GER,23.329,91,792,PM13,,,Michail Pervolarakis,R,193,GRE,25.596,366,120,6-4 6-1,3,Q1,67,2,0,42,33,28,5,8,0,0,4,4,52,30,19,9,9,1,5
2022-9663,Sydney,Hard,32,250,O,20220110,4,DC76,,,Viktor Durasovic,R,185,NOR,24.813,345,137,A596,5,,Pablo Andujar,R,180,ESP,35.964,88,800,7-6(3) 3-6 6-3,3,Q1,165,8,5,108,61,48,21,15,12,15,1,6,83,39,32,22,15,1,4
2022-9663,Sydney,Hard,32,250,O,20220110,5,B0BI,,,Sebastian Baez,R,170,ARG,21.035,95,764,B0EK,,,Moerani Bouzige,R,180,AUS,22.497,750,29,6-3 7-5,3,Q1,87,3,0,52,41,30,8,10,1,2,7,0,80,38,27,18,11,9,13
2022-9663,Sydney,Hard,32,250,O,20220110,6,O483,,,Christopher O'Connell,R,183,AUS,27.606,173,386,SA93,7,,Andreas Seppi,R,191,ITA,37.886,98,749,6-4 6-3,3,Q1,89,9,1,54,36,26,11,10,2,4,3,6,66,39,24,10,9,6,10
2022-9663,Sydney,Hard,32,250,O,20220110,7,KB09,,,Denis Kudla,R,180,USA,29.399,109,698,KE64,,,Stefan Kozlov,R,183,USA,23.94,168,406,4-6 7-6(7) 6-3,3,Q1,189,9,4,102,68,47,14,15,5,9,8,8,142,97,60,17,16,14,19
2022-9663,Sydney,Hard,32,250,O,20220110,8,H808,,,Harri Heliovaara,R,188,FIN,32.602,1017,11,SF89,,,Rubin Statham,R,180,NZL,34.713,1085,9,7-6(5) 7-6(11),3,Q1,152,14,0,89,60,43,15,12,1,3,9,5,95,64,46,15,12,4,6
2022-9663,Sydney,Hard,32,250,O,20220110,9,O483,,,Christopher O'Connell,R,183,AUS,27.606,173,386,TA12,,,Stefano Travaglia,R,185,ITA,30.037,86,807,6-3 6-4,3,Q2,82,4,1,59,37,27,13,10,5,6,3,2,49,20,16,14,9,1,4
2022-9663,Sydney,Hard,32,250,O,20220110,10,V708,,,Jiri Vesely,L,198,CZE,28.504,79,822,KB09,,,Denis Kudla,R,180,USA,29.399,109,698,6-4 7-6(3),3,Q2,106,20,2,65,42,36,13,11,3,4,8,0,81,54,34,16,11,4,6
2022-9663,Sydney,Hard,32,250,O,20220110,11,B0BI,,,Sebastian Baez,R,170,ARG,21.035,95,764,AE14,,,Daniel Altmaier,R,188,GER,23.329,91,792,7-6(4) 7-5,3,Q2,142,1,2,94,61,41,17,12,3,6,10,1,89,50,34,18,12,8,12
2022-9663,Sydney,Hard,32,250,O,20220110,12,DC76,,,Viktor Durasovic,R,185,NOR,24.813,345,137,H808,,,Harri Heliovaara,R,188,FIN,32.602,1017,11,6-4 3-6 6-4,3,Q2,136,5,4,83,46,35,19,14,2,4,8,3,86,51,38,19,15,7,10
2022-9667,Adelaide 2,Hard,32,250,O,20220110,1,CF59,,,Roberto Carballes Baena,R,183,ESP,28.802,76,837,SJ55,,,John-Patrick Smith,L,188,AUS,32.961,396,106,6-3 6-4,3,Q1,83,0,3,52,31,24,8,9,1,4,4,3,62,39,22,7,10,2,8
2022-9667,Adelaide 2,Hard,32,250,O,20220110,2,N732,,,Yoshihito Nishioka,L,170,JPN,26.289,99,748,AD06,,,Aaron Addison,R,193,AUS,26.163,1252,6,6-2 6-3,3,Q1,71,0,1,51,31,24,14,8,4,4,6,9,64,32,23,11,9,12,16
2022-9667,Adelaide 2,Hard,32,250,O,20220110,3,J386,,,Steve Johnson,R,188,USA,32.047,84,807,O449,,,Oscar Otte,R,193,GER,28.487,100,748,4-6 7-6(5) 6-3,3,Q1,123,10,3,95,61,49,19,15,3,4,19,8,105,53,42,29,16,7,9
2022-9667,Adelaide 2,Hard,32,250,O,20220110,4,MJ08,,,Thiago Monteiro,L,183,BRA,27.614,83,809,BJ05,,,Harry Bourchier,R,185,AUS,25.963,497,70,7-6(6) 6-1,3,Q1,82,8,1,53,34,28,15,10,0,1,6,4,81,56,37,9,9,9,12
2022-9667,Adelaide 2,Hard,32,250,O,20220110,5,GC89,,,Egor Gerasimov,R,196,BLR,29.164,106,712,C0C8,6,,Juan Manuel Cerundolo,L,183,ARG,20.153,81,818,6-4 5-7 7-5,3,Q1,141,6,3,103,71,55,18,17,4,5,3,2,100,71,49,20,17,5,7
2022-9667,Adelaide 2,Hard,32,250,O,20220110,6,MW02,,,Corentin Moutet,L,180,FRA,22.73,115,643,R0DG,,,Holger Rune,R,188,DEN,18.702,102,742,7-5 6-3,3,Q1,106,0,3,63,38,27,17,10,1,1,4,6,71,45,29,12,11,1,4
2022-9667,Adelaide 2,Hard,32,250,O,20220110,7,N670,,,Hugo Nys,R,183,MON,30.899,692,35,W738,,,Brandon Walkin,R,188,GBR,27.403,858,19,4-6 6-3 7-5,3,Q1,112,6,1,84,46,38,23,16,0,2,8,1,113,81,52,17,15,18,21
2022-9667,Adelaide 2,Hard,32,250,O,20220110,8,SM09,,,Luke Saville,R,188,AUS,28.022,720,32,FA50,,,Thomas Fancutt,R,188,AUS,26.875,665,39,6-4 6-4,3,Q1,76,1,3,58,32,27,17,10,1,1,6,1,58,31,21,16,10,3,5
2022-9667,Adelaide 2,Hard,32,250,O,20220110,9,MW02,,,Corentin Moutet,L,180,FRA,22.73,115,643,CF59,,,Roberto Carballes Baena,R,183,ESP,28.802,76,837,6-4 6-7(6) 6-1,3,Q2,148,7,4,96,72,55,12,15,5,6,3,3,94,56,39,21,14,4,8
2022-9667,Adelaide 2,Hard,32,250,O,20220110,10,N732,,,Yoshihito Nishioka,L,170,JPN,26.289,99,748,SM09,,,Luke Saville,R,188,AUS,28.022,720,32,7-6(4) 6-7(0) 6-2,3,Q2,139,5,4,104,81,60,6,16,3,6,9,6,122,73,47,25,16,9,14
2022-9667,Adelaide 2,Hard,32,250,O,20220110,11,J386,,,Steve Johnson,R,188,USA,32.047,84,807,MJ08,,,Thiago Monteiro,L,183,BRA,27.614,83,809,7-6(6) 6-4,3,Q2,93,20,4,64,40,37,13,11,3,3,14,2,75,46,38,14,11,2,3
2022-9667,Adelaide 2,Hard,32,250,O,20220110,12,GC89,,,Egor Gerasimov,R,196,BLR,29.164,106,712,N670,,,Hugo Nys,R,183,MON,30.899,692,35,6-2 6-3,3,Q2,55,4,1,48,30,23,11,8,4,5,3,3,60,33,19,11,9,4,9
2022-580,Australian Open,Hard,128,G,O,20220117,1,H756,,,Robin Haase,R,191,NED,34.784,229,279,MF35,1,,Andrej Martin,R,183,SVK,32.326,116,643,6-0 4-6 7-5,3,Q1,107,4,5,85,43,32,23,14,7,10,3,4,98,54,32,17,14,4,10
2022-580,Australian Open,Hard,128,G,O,20220117,2,GB93,,,Norbert Gombos,R,193,SVK,31.431,117,624,KB54,,,Andrey Kuznetsov,R,183,RUS,30.902,261,228,7-5 6-7(4) 6-2,3,Q1,151,15,7,129,85,66,19,16,9,9,3,3,112,57,41,30,16,4,7
2022-580,Australian Open,Hard,128,G,O,20220117,3,GA94,,,Prajnesh Gunneswaran,L,188,IND,32.181,220,292,GE33,3,,Daniel Elahi Galan,R,191,COL,25.582,121,605,6-4 6-4,3,Q1,73,6,0,58,36,28,14,10,2,2,6,0,50,28,23,13,10,1,3
2022-580,Australian Open,Hard,128,G,O,20220117,4,W0C4,,,Edward Winter,R,178,AUS,17.339,1768,1,SD32,4,,Gilles Simon,R,183,FRA,37.057,123,588,6-3 1-6 6-3,3,Q1,135,4,2,96,57,34,21,13,11,15,2,3,80,58,34,12,12,3,7
2022-580,Australian Open,Hard,128,G,O,20220117,5,A829,,,Radu Albot,R,175,MDA,32.183,124,587,BM03,,,Filippo Baldi,R,180,ITA,26.021,369,118,7-6(6) 6-2,3,Q1,90,4,2,64,46,35,7,10,4,6,1,5,64,36,24,11,10,0,4
2022-580,Australian Open,Hard,128,G,O,20220117,6,PG20,,,Dmitry Popko,R,191,KAZ,25.232,177,378,Z419,6,,Bernabe Zapata Miralles,R,183,ESP,25.013,125,586,6-1 7-5,3,Q1,82,3,4,62,30,23,19,9,6,6,1,3,63,36,24,12,10,2,6
2022-580,Australian Open,Hard,128,G,O,20220117,7,DA81,,,Taro Daniel,R,191,JPN,28.972,120,606,A622,,,Andrea Arnaboldi,L,180,ITA,34.059,256,236,6-3 6-3,3,Q1,76,5,0,44,31,28,9,9,2,2,1,1,62,45,30,6,9,8,11
2022-580,Australian Open,Hard,128,G,O,20220117,8,H997,,,Yannick Hanfmann,R,193,GER,30.179,126,583,J380,,,Jason Jung,R,180,TPE,32.591,176,380,6-7(5) 7-5 6-0,3,Q1,130,10,2,84,50,37,24,15,0,1,3,4,97,61,46,15,13,3,6
2022-580,Australian Open,Hard,128,G,O,20220117,9,CG04,,,Pedro Cachin,R,185,ARG,26.768,246,254,C0AU,9,,Francisco Cerundolo,R,185,ARG,23.431,127,574,6-7(5) 6-4 6-2,3,Q1,146,5,5,117,72,55,21,15,9,9,1,5,99,61,43,18,15,4,7
2022-580,Australian Open,Hard,128,G,O,20220117,10,BI23,,,Liam Broady,L,183,GBR,28.036,128,569,Z09D,,,Kacper Zuk,R,183,POL,22.99,171,395,4-6 6-1 6-2,3,Q1,112,4,1,77,42,28,20,13,7,10,2,2,78,45,23,16,12,3,9
2022-580,Australian Open,Hard,128,G,O,20220117,11,V836,11,,Juan Pablo Varillas,R,185,PER,26.283,129,567,U134,,,Yasutaka Uchiyama,R,183,JPN,29.451,201,321,7-5 7-6(6),3,Q1,145,4,3,80,48,35,20,12,4,5,4,3,96,56,41,18,12,6,8
2022-580,Australian Open,Hard,128,G,O,20220117,12,EA24,,,Tomas Martin Etcheverry,R,196,ARG,22.502,131,556,CG33,,,Kimmer Coppejans,R,178,BEL,27.943,206,313,2-6 6-4 6-1,3,Q1,124,11,1,81,50,34,17,13,6,9,6,2,70,40,29,12,12,7,11
2022-580,Australian Open,Hard,128,G,O,20220117,13,F586,,,Thomas Fabbiano,R,173,ITA,32.646,202,320,SX91,13,,Thiago Seyboth Wild,R,185,BRA,21.856,133,550,6-7(7) 7-5 3-1 RET,3,Q1,156,2,1,85,52,38,21,14,1,2,7,3,104,72,45,19,14,4,7
2022-580,Australian Open,Hard,128,G,O,20220117,14,R09X,14,,Jurij Rodionov,L,191,AUT,22.675,137,510,J620,,,Maxime Janvier,R,196,FRA,25.248,223,290,7-6(3) 6-4,3,Q1,106,4,6,64,31,26,17,11,0,3,3,5,80,45,26,17,11,4,8
2022-580,Australian Open,Hard,128,G,O,20220117,15,MM66,,,Nikola Milojevic,R,188,SRB,26.582,139,506,KC29,,,Nicolas Kicker,R,178,ARG,29.421,218,297,6-4 5-7 6-2,3,Q1,152,5,9,94,55,40,18,15,3,7,5,3,91,55,37,15,15,1,7
2022-580,Australian Open,Hard,128,G,O,20220117,16,TE30,,,Alejandro Tabilo,L,188,CHI,24.627,135,518,M0OQ,,,James McCabe,R,188,AUS,18.538,1208,6,7-6(5) 3-6 6-3,3,Q1,154,10,7,108,65,46,22,15,7,9,16,1,99,63,46,17,15,5,7
2022-580,Australian Open,Hard,128,G,O,20220117,17,SH90,,,Joao Sousa,R,185,POR,32.802,140,500,GH33,,,Manuel Guinard,R,198,FRA,26.174,244,255,6-3 6-2,3,Q1,70,7,1,60,35,27,14,9,5,5,1,2,45,30,17,8,8,1,4
2022-580,Australian Open,Hard,128,G,O,20220117,18,L0BV,,,Jiri Lehecka,R,185,CZE,20.192,142,494,MP01,,,Michael Mmoh,R,188,USA,24.019,243,255,6-3 6-4,3,Q1,80,6,0,72,49,33,11,10,6,8,2,3,51,36,24,5,9,6,10
2022-580,Australian Open,Hard,128,G,O,20220117,19,KH56,19,,Zdenek Kolar,R,183,CZE,25.273,143,481,CC66,,,Andrea Collarini,L,183,ARG,29.963,259,229,7-6(7) 6-2,3,Q1,98,2,1,61,36,25,16,10,1,2,6,3,68,43,25,13,10,1,4
2022-580,Australian Open,Hard,128,G,O,20220117,20,M0FH,,,Tomas Machac,R,183,CZE,21.262,132,555,U182,,,Camilo Ugo Carabelli,R,185,ARG,22.587,215,301,2-6 6-3 6-1,3,Q1,106,3,1,73,39,32,14,12,1,3,0,3,69,38,22,16,12,2,6
2022-580,Australian Open,Hard,128,G,O,20220117,21,CG94,,,Enzo Couacaud,R,183,FRA,26.883,166,413,I306,21,,Cem Ilkel,R,185,TUR,26.409,150,455,6-3 6-7(4) 6-4,3,Q1,140,11,2,104,59,41,26,15,5,7,7,5,104,54,42,21,16,8,13
2022-580,Australian Open,Hard,128,G,O,20220117,22,BS86,,,Tomas Barrios Vera,R,191,CHI,24.104,147,458,MP20,,,Alexandre Muller,R,183,FRA,24.958,226,284,6-3 7-5,3,Q1,88,5,1,60,39,30,14,10,1,1,7,5,69,40,27,14,11,1,4
2022-580,Australian Open,Hard,128,G,O,20220117,23,GA36,,,Emilio Gomez,R,185,ECU,30.138,153,450,KI74,,,Nicola Kuhn,R,185,GER,21.829,251,242,6-4 6-4,3,Q1,89,3,3,55,29,22,12,10,2,5,1,5,71,40,24,12,10,6,11
2022-580,Australian Open,Hard,128,G,O,20220117,24,Y218,,,Elias Ymer,R,185,SWE,25.771,168,401,KC04,24,,Jozef Kovalik,R,183,SVK,29.202,151,452,7-6(3) 6-2,3,Q1,97,7,4,58,36,32,11,10,1,2,1,0,75,44,34,9,10,4,7
2022-580,Australian Open,Hard,128,G,O,20220117,25,S0GR,,,Timofey Skatov,R,173,KAZ,20.988,253,240,GF95,25,,Hugo Grenier,R,196,FRA,25.821,155,445,6-3 6-2,3,Q1,83,0,0,59,50,33,7,9,2,2,2,1,49,32,22,7,8,6,9
2022-580,Australian Open,Hard,128,G,O,20220117,26,HB64,26,,Quentin Halys,R,191,FRA,25.227,148,457,M0G4,,,Harold Mayot,R,180,FRA,19.951,471,76,6-4 6-1,3,Q1,68,6,2,52,34,27,9,9,2,3,1,0,55,33,20,8,8,3,7
2022-580,Australian Open,Hard,128,G,O,20220117,27,E690,,,Matthew Ebden,R,188,AUS,34.144,237,266,MJ71,27,,Mats Moraing,L,198,GER,29.577,156,444,4-6 6-2 6-1,3,Q1,105,9,4,89,63,46,13,13,4,5,10,9,82,41,29,18,12,7,11
2022-580,Australian Open,Hard,128,G,O,20220117,28,K839,,,Tobias Kamke,R,178,GER,35.661,252,241,GB53,28,,Federico Gaio,R,178,ITA,29.87,159,441,6-4 6-2,3,Q1,72,4,1,52,25,21,14,9,1,2,4,2,50,23,16,11,9,1,5
2022-580,Australian Open,Hard,128,G,O,20220117,29,CE25,,,Salvatore Caruso,R,185,ITA,29.09,146,458,RA51,,,Blaz Rola,L,193,SLO,31.285,179,368,3-6 6-1 7-6(5),3,Q1,158,8,3,101,64,42,23,14,12,14,9,2,94,43,34,27,14,6,9
2022-580,Australian Open,Hard,128,G,O,20220117,30,D923,,,Damir Dzumhur,R,175,BIH,29.662,161,429,TC01,,,Li Tu,R,183,AUS,25.643,521,64,6-1 6-3,3,Q1,77,1,5,49,31,25,10,8,0,0,0,3,60,31,18,12,8,3,7
2022-580,Australian Open,Hard,128,G,O,20220117,31,E865,31,,Christopher Eubanks,R,201,USA,25.703,162,428,S0N0,,,Tristan Schoolkate,R,183,AUS,20.89,617,46,6-3 6-4,3,Q1,61,12,1,51,38,33,9,10,0,0,11,5,49,27,22,11,9,4,6
2022-580,Australian Open,Hard,128,G,O,20220117,32,E873,,,Ernesto Escobedo,R,185,MEX,25.539,141,497,CH05,32,,Altug Celikbilek,R,183,TUR,25.361,165,415,6-4 6-4,3,Q1,87,5,4,60,30,24,18,10,5,6,9,2,66,37,24,14,10,3,6
2022-580,Australian Open,Hard,128,G,O,20220117,33,BF55,,,Yuki Bhambri,R,185,IND,29.539,1049,10,D985,,,Joao Domingues,R,,POR,28.285,248,251,6-4 6-2,3,Q1,68,2,1,52,30,23,14,9,3,4,1,2,52,35,21,8,9,2,6
2022-580,Australian Open,Hard,128,G,O,20220117,34,C0E9,,,Flavio Cobolli,R,183,ITA,19.702,199,326,HB29,,,Andrew Harris,R,183,AUS,27.866,395,106,7-6(3) 4-6 6-3,3,Q1,141,11,8,108,57,46,28,16,7,9,3,2,102,71,44,21,15,5,7
2022-580,Australian Open,Hard,128,G,O,20220117,35,D0C1,,,Jesper de Jong,R,180,NED,21.632,207,313,SQ80,,,Akira Santillan,R,180,AUS,24.657,328,151,5-7 6-4 6-3,3,Q1,129,6,6,88,49,39,20,16,3,6,5,2,87,50,34,22,15,4,8
2022-580,Australian Open,Hard,128,G,O,20220117,36,E698,,,Gastao Elias,R,180,POR,31.149,216,299,G858,,,Ernests Gulbis,R,191,LAT,33.383,197,330,6-7(5) 6-2 3-1 RET,3,Q1,128,10,1,64,30,23,17,12,2,6,3,10,86,37,20,22,12,11,18
2022-580,Australian Open,Hard,128,G,O,20220117,37,SN54,,,Frederico Ferreira Silva,L,178,POR,26.836,239,262,SC47,,,Go Soeda,R,178,JPN,37.366,266,217,2-6 7-6(5) 6-2,3,Q1,156,4,4,90,53,32,22,14,0,4,6,1,102,56,37,25,14,6,10
2022-580,Australian Open,Hard,128,G,O,20220117,38,FA43,,,Juan Pablo Ficovich,R,188,ARG,24.98,236,267,MW75,,,Felipe Meligeni Alves,R,185,BRA,23.91,212,304,6-4 6-4,3,Q1,83,3,2,66,37,24,16,10,8,10,0,4,58,34,22,8,10,0,4
2022-580,Australian Open,Hard,128,G,O,20220117,39,G983,,,Alessandro Giannessi,L,185,ITA,31.636,184,357,HH06,,,Marc-Andrea Huesler,L,196,SUI,25.566,183,358,6-4 3-6 6-3,3,Q1,117,4,4,90,60,42,14,14,6,8,6,3,77,42,28,20,14,2,5
2022-580,Australian Open,Hard,128,G,O,20220117,40,H0BH,,,Rinky Hijikata,R,178,AUS,20.898,357,124,BK19,,,Mathias Bourgue,R,188,FRA,27.997,211,306,6-3 6-4,3,Q1,86,5,0,53,30,25,16,10,0,0,4,2,57,36,27,9,9,3,5
2022-580,Australian Open,Hard,128,G,O,20220117,41,HA28,,,Filip Horansky,R,191,SVK,29.027,194,346,TC12,,,Mikael Torpegaard,R,193,DEN,27.696,230,279,1-0 RET,3,Q1,6,1,2,7,4,4,0,0,0,0,0,0,4,0,0,0,1,0,1
2022-580,Australian Open,Hard,128,G,O,20220117,42,KI82,,,Vit Kopriva,R,178,CZE,24.591,195,345,AA27,,,Franco Agamenone,R,191,ITA,28.758,189,350,4-6 7-6(3) 6-3,3,Q1,144,3,2,92,52,35,22,16,3,8,2,5,110,79,48,15,15,12,17
2022-580,Australian Open,Hard,128,G,O,20220117,43,KC12,,,Mitchell Krueger,R,188,USA,28.014,163,428,BV27,,,Ulises Blanch,R,188,USA,23.817,303,173,6-1 6-2,3,Q1,64,1,0,41,29,21,9,7,1,1,4,5,56,32,19,6,8,3,8
