tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2015-451,Doha,Hard,32,250,O,20150105,16,SD23,,,Artem Sitak,R,185,NZL,28.906,930,14,SY58,,,Issa Shanan Al Harrasi,,,QAT,15.381,,,6-1 6-1,3,Q1,39,7,1,33,25,22,6,7,0,0,0,3,51,32,16,6,7,4,9
2015-451,Doha,Hard,32,250,O,20150105,17,KB05,1,,Filip Krajinovic,R,185,SRB,22.856,93,558,BA57,,,Ilija Bozoljac,R,193,SRB,29.426,204,240,6-4 3-6 7-6(5),3,Q2,119,10,1,101,69,45,20,15,6,9,21,6,104,63,49,18,16,5,8
2015-451,Doha,Hard,32,250,O,20150105,18,K834,,,Blaz Kavcic,R,188,SLO,27.838,99,545,CF01,,,Marco Cecchinato,R,185,ITA,22.264,157,324,6-3 6-2,3,Q2,61,7,2,53,33,29,10,9,2,2,1,2,45,32,19,6,8,1,4
2015-451,Doha,Hard,32,250,O,20150105,19,BC65,,,Matthias Bachinger,R,188,GER,27.762,139,378,BA86,4,,Andreas Beck,L,191,GER,28.914,114,493,7-6(1) 6-4,3,Q2,87,16,0,73,49,39,14,11,2,2,6,0,74,51,34,15,11,4,5
2015-451,Doha,Hard,32,250,O,20150105,20,D551,5,,Farrukh Dustov,R,193,UZB,28.624,118,460,SD23,,,Artem Sitak,R,185,NZL,28.906,930,14,7-5 6-3,3,Q2,62,2,1,53,37,30,11,11,1,2,5,7,55,31,22,11,10,2,5
2015-451,Doha,Hard,32,250,O,20150105,21,B678,,,Michael Berrer,L,193,GER,34.513,127,427,CG33,,,Kimmer Coppejans,R,178,BEL,20.909,183,272,6-2 6-4,3,Q2,67,3,0,43,33,29,7,9,0,0,2,2,57,35,24,9,9,5,8
2015-451,Doha,Hard,32,250,O,20150105,22,R548,8,,Rajeev Ram,R,193,USA,30.801,137,381,D752,,,Niels Desein,R,191,BEL,27.576,203,241,7-5 7-6(3),3,Q2,114,6,0,87,59,37,11,12,7,11,3,4,83,47,32,13,12,8,13
2015-451,Doha,Hard,32,250,O,20150105,23,BG23,,,Nikoloz Basilashvili,R,185,GEO,22.867,171,293,O305,,,Philipp Oswald,R,201,AUT,28.95,910,15,6-3 6-3,3,Q2,55,6,3,47,33,27,8,9,0,1,3,6,61,35,25,7,9,4,8
2015-451,Doha,Hard,32,250,O,20150105,24,D776,,,Thiemo de Bakker,R,193,NED,26.294,141,375,H704,,,Jesse Huta Galung,R,,NED,29.248,194,249,6-2 6-7(5) 6-2,3,Q2,113,13,0,85,49,40,20,14,4,5,8,6,104,66,42,16,14,6,11
2015-451,Doha,Hard,32,250,O,20150105,25,BG23,,,Nikoloz Basilashvili,R,185,GEO,22.867,171,293,KB05,1,,Filip Krajinovic,R,185,SRB,22.856,93,558,6-3 6-3,3,Q3,65,6,3,65,40,25,17,9,8,9,3,1,55,36,21,7,9,5,9
2015-451,Doha,Hard,32,250,O,20150105,26,K834,,,Blaz Kavcic,R,188,SLO,27.838,99,545,R548,8,,Rajeev Ram,R,193,USA,30.801,137,381,6-3 6-4,3,Q3,69,6,5,55,37,28,11,10,2,3,2,1,49,23,15,14,9,2,5
2015-451,Doha,Hard,32,250,O,20150105,27,D776,,,Thiemo de Bakker,R,193,NED,26.294,141,375,D551,5,,Farrukh Dustov,R,193,UZB,28.624,118,460,7-5 6-4,3,Q3,93,3,0,62,33,26,16,11,2,4,1,1,73,49,27,13,11,5,9
2015-451,Doha,Hard,32,250,O,20150105,28,B678,,,Michael Berrer,L,193,GER,34.513,127,427,BC65,,,Matthias Bachinger,R,188,GER,27.762,139,378,6-7(3) 6-0 6-3,3,Q3,122,6,4,93,68,54,9,14,7,8,3,2,89,59,36,13,13,7,12
2015-891,Chennai,Hard,28,250,O,20150105,1,K596,2,,Alexander Kudryavtsev,R,183,RUS,29.194,124,439,J465,,,Mohit Mayur Jayaprakash,R,178,IND,21.309,911,15,6-7(4) 7-5 6-2,3,Q1,133,8,7,100,52,40,25,16,2,5,5,6,105,50,36,25,16,7,13
2015-891,Chennai,Hard,28,250,O,20150105,2,D864,,,Evgeny Donskoy,R,185,RUS,24.66,129,421,PF00,,,Mate Pavic,L,191,CRO,21.506,421,97,6-4 6-4,3,Q1,72,9,1,57,33,23,18,10,3,4,6,2,62,40,29,9,10,4,7
2015-891,Chennai,Hard,28,250,O,20150105,3,ME89,4,,Illya Marchenko,R,185,UKR,27.326,142,369,C445,,,Frantisek Cermak,R,193,CZE,38.141,,,6-3 6-4,3,Q1,78,3,3,50,26,17,11,9,3,7,3,13,73,37,24,8,10,6,13
2015-891,Chennai,Hard,28,250,O,20150105,4,BH09,,,Aljaz Bedene,R,183,SLO,25.467,156,325,N897,,,Sumit Nagal,R,178,IND,17.388,1567,2,6-2 6-0,3,Q1,55,4,2,34,16,14,14,7,0,0,0,3,48,32,16,4,7,5,10
2015-891,Chennai,Hard,28,250,O,20150105,5,V495,,,Luca Vanni,R,198,ITA,29.588,148,353,RG95,,,Raswant Ravi,,,IND,17.481,,,6-2 6-2,3,Q1,51,8,1,37,25,23,9,8,0,0,0,5,54,27,14,12,8,3,7
2015-891,Chennai,Hard,28,250,O,20150105,6,T911,7,,Peter Torebko,R,185,GER,26.902,241,203,M760,,,Oliver Marach,R,185,AUT,34.472,1179,6,6-3 1-0 RET,3,Q1,50,3,3,36,31,23,2,5,3,3,5,3,32,16,10,7,5,2,4
2015-891,Chennai,Hard,28,250,O,20150105,7,BF55,8,,Yuki Bhambri,R,185,IND,22.505,315,151,RB86,,,Sidharth Rawat,R,175,IND,21.708,1211,6,6-1 6-3,3,Q1,75,0,3,52,27,19,14,8,1,2,1,1,51,31,16,6,8,4,9
2015-891,Chennai,Hard,28,250,O,20150105,8,F586,,,Thomas Fabbiano,R,173,ITA,25.613,252,192,MU91,,,Rahul robinson Manoah,R,,IND,18.1,,,6-0 6-0,3,Q1,30,7,0,26,19,19,5,6,0,0,1,1,34,20,8,1,6,5,11
2015-891,Chennai,Hard,28,250,O,20150105,9,GC89,,,Egor Gerasimov,R,196,BLR,22.149,265,187,W541,,,Akash Wagh,L,175,IND,24.805,1052,10,6-1 6-0,3,Q1,56,0,1,40,27,19,10,6,5,5,1,1,49,27,15,5,7,6,12
2015-891,Chennai,Hard,28,250,O,20150105,10,SM71,,,Vinayak Sharma Kaza,R,180,IND,23.775,901,16,U043,,,Danai Udomchoke,R,173,THA,33.402,292,166,3-6 6-4 6-2,3,Q1,98,6,2,97,53,35,24,14,7,10,4,2,70,45,32,12,13,3,7
2015-891,Chennai,Hard,28,250,O,20150105,11,PA97,,,Vijay S P Natarajan,R,178,IND,28.192,557,56,KH77,,,Niki Kaliyanda Poonacha,R,191,IND,19.693,1447,3,6-1 5-2 RET,3,Q1,56,6,1,38,21,19,12,7,2,2,2,2,49,30,17,7,7,4,8
2015-891,Chennai,Hard,28,250,O,20150105,12,N480,,,Jeevan Nedunchezhiyan,L,173,IND,26.209,388,108,SM23,,,Lakshit Sood,R,165,IND,23.874,1256,5,6-2 6-2,3,Q1,76,4,1,41,21,14,15,8,0,1,2,5,61,32,17,11,8,6,11
2015-891,Chennai,Hard,28,250,O,20150105,13,MP13,,,Mukund Sasikumar,R,185,IND,17.974,841,19,MP87,,,Fahad Mohammed,,,IND,19.592,,,6-3 6-4,3,Q1,77,2,5,62,31,22,17,10,3,5,2,10,61,25,16,15,9,5,9
2015-891,Chennai,Hard,28,250,O,20150105,14,V505,,,Vishnu Vardhan,R,188,IND,27.444,651,40,PH19,,,Suraj R Prabodh,R,188,IND,19.992,1291,5,6-1 6-3,3,Q1,57,5,1,40,25,22,10,8,0,0,0,0,52,34,19,7,8,1,5
2015-891,Chennai,Hard,28,250,O,20150105,15,V576,,,Michael Venus,R,191,NZL,27.222,405,101,SL55,,,Chandril Sood,R,165,IND,23.874,1114,8,6-3 6-4,3,Q1,77,10,2,57,32,27,17,10,2,2,2,3,73,40,29,13,9,10,12
2015-891,Chennai,Hard,28,250,O,20150105,16,D923,1,,Damir Dzumhur,R,175,BIH,22.628,104,526,V576,,,Michael Venus,R,191,NZL,27.222,405,101,6-2 6-4,3,Q2,61,1,4,61,35,26,14,9,5,6,6,5,47,27,15,10,9,3,7
2015-891,Chennai,Hard,28,250,O,20150105,17,SM71,,,Vinayak Sharma Kaza,R,180,IND,23.775,901,16,K596,2,,Alexander Kudryavtsev,R,183,RUS,29.194,124,439,6-4 6-7(5) 7-6(4),3,Q2,178,5,4,144,82,53,29,17,12,17,13,10,152,84,55,29,17,11,17
2015-891,Chennai,Hard,28,250,O,20150105,18,D864,,,Evgeny Donskoy,R,185,RUS,24.66,129,421,GC89,,,Egor Gerasimov,R,196,BLR,22.149,265,187,6-2 1-6 7-5,3,Q2,102,8,2,67,30,26,22,13,0,2,9,1,93,63,49,12,14,6,9
2015-891,Chennai,Hard,28,250,O,20150105,19,ME89,4,,Illya Marchenko,R,185,UKR,27.326,142,369,V505,,,Vishnu Vardhan,R,188,IND,27.444,651,40,7-5 6-4,3,Q2,92,3,3,71,44,31,18,11,4,5,15,3,69,43,34,10,11,4,7
2015-891,Chennai,Hard,28,250,O,20150105,20,BH09,,,Aljaz Bedene,R,183,SLO,25.467,156,325,N480,,,Jeevan Nedunchezhiyan,L,173,IND,26.209,388,108,6-4 6-4,3,Q2,71,14,2,46,24,24,16,10,0,0,3,5,64,43,30,8,10,4,6
2015-891,Chennai,Hard,28,250,O,20150105,21,V495,,,Luca Vanni,R,198,ITA,29.588,148,353,F586,,,Thomas Fabbiano,R,173,ITA,25.613,252,192,6-4 6-2,3,Q2,67,8,0,47,36,29,5,9,1,2,1,2,53,38,21,7,9,0,4
2015-891,Chennai,Hard,28,250,O,20150105,22,MP13,,,Mukund Sasikumar,R,185,IND,17.974,841,19,T911,7,,Peter Torebko,R,185,GER,26.902,241,203,6-4 1-6 6-2,3,Q2,112,3,0,89,52,32,19,13,10,14,8,5,82,52,36,13,12,4,8
2015-891,Chennai,Hard,28,250,O,20150105,23,PA97,,,Vijay S P Natarajan,R,178,IND,28.192,557,56,BF55,8,,Yuki Bhambri,R,185,IND,22.505,315,151,1-6 7-6(3) 6-3,3,Q2,131,13,2,89,51,43,15,15,1,5,4,6,92,52,40,19,13,9,11
2015-891,Chennai,Hard,28,250,O,20150105,24,V495,,,Luca Vanni,R,198,ITA,29.588,148,353,D923,1,,Damir Dzumhur,R,175,BIH,22.628,104,526,6-7(2) 6-4 6-4,3,Q3,136,12,2,100,63,45,21,16,2,4,6,3,124,72,50,24,16,10,14
2015-891,Chennai,Hard,28,250,O,20150105,25,D864,,,Evgeny Donskoy,R,185,RUS,24.66,129,421,MP13,,,Mukund Sasikumar,R,185,IND,17.974,841,19,6-0 6-0,3,Q3,44,2,0,35,17,15,11,6,1,1,0,2,42,25,10,4,6,2,8
2015-891,Chennai,Hard,28,250,O,20150105,26,PA97,,,Vijay S P Natarajan,R,178,IND,28.192,557,56,ME89,4,,Illya Marchenko,R,185,UKR,27.326,142,369,2-6 7-6(7) 7-5,3,Q3,161,8,3,120,67,45,25,16,14,19,12,5,106,72,49,18,16,4,8
2015-891,Chennai,Hard,28,250,O,20150105,27,BH09,,,Aljaz Bedene,R,183,SLO,25.467,156,325,SM71,,,Vinayak Sharma Kaza,R,180,IND,23.775,901,16,6-0 6-4,3,Q3,69,6,2,48,23,19,16,8,3,3,1,1,58,38,24,6,8,3,7
2015-338,Sydney,Hard,28,250,O,20150111,1,G681,2,,Teymuraz Gabashvili,R,185,GEO,29.637,66,730,PB37,,,Hans Podlipnik-Castillo,R,183,CHI,27.006,179,279,6-7(4) 6-1 6-3,3,Q1,132,7,3,97,58,47,23,14,9,9,7,5,104,57,37,22,14,3,7
2015-338,Sydney,Hard,28,250,O,20150111,2,K926,,,Mikhail Kukushkin,R,183,KAZ,27.044,69,705,O483,,,Christopher O'Connell,R,183,AUS,20.608,486,74,6-3 6-3,3,Q1,68,4,1,50,28,22,13,9,1,2,2,1,56,25,15,15,9,5,9
2015-338,Sydney,Hard,28,250,O,20150111,3,G806,5,,Andrey Golubev,R,180,KAZ,27.474,72,691,D752,,,Niels Desein,R,191,BEL,27.592,203,241,6-4 7-6(5),3,Q1,97,7,2,65,38,30,20,11,6,6,2,6,81,50,36,16,11,6,7
2015-338,Sydney,Hard,28,250,O,20150111,4,N289,,,Jarkko Nieminen,L,185,FIN,33.47,73,689,R977,,,Matt Reid,R,183,AUS,24.487,261,189,4-6 6-1 7-5,3,Q1,89,20,1,73,51,44,14,15,0,1,13,9,89,63,49,9,14,8,11
2015-338,Sydney,Hard,28,250,O,20150111,5,SF36,,,Igor Sijsling,R,191,NED,27.4,81,619,LB07,,,Gonzalo Lama,R,180,CHI,21.708,224,217,6-2 6-4,3,Q1,60,4,2,55,35,26,9,9,0,2,2,5,57,35,19,9,9,5,10
2015-338,Sydney,Hard,28,250,O,20150111,6,J551,,,Nicolas Jarry,R,201,CHI,19.253,221,220,M850,8,,Paul-Henri Mathieu,R,185,FRA,32.997,90,565,3-6 7-6(3) 1-0 RET,3,Q1,86,10,1,60,35,28,16,10,2,3,2,0,69,43,28,19,12,1,2
2015-338,Sydney,Hard,28,250,O,20150111,7,K839,,,Tobias Kamke,R,178,GER,28.643,91,560,MJ01,,,Roberto Marcora,R,193,ITA,25.366,232,206,6-2 6-4,3,Q1,60,2,0,47,27,24,13,9,1,1,8,2,49,33,23,6,9,3,6
2015-338,Sydney,Hard,28,250,O,20150111,8,KB09,,,Denis Kudla,R,180,USA,22.401,123,440,K834,,,Blaz Kavcic,R,188,SLO,27.855,99,545,6-2 4-4 RET,3,Q1,54,7,2,44,23,18,10,8,0,2,3,3,49,30,21,4,8,2,6
2015-338,Sydney,Hard,28,250,O,20150111,9,MG47,,,James McGee,R,183,IRL,27.589,228,209,Z184,,,Horacio Zeballos,L,188,ARG,29.708,119,455,6-4 6-4,3,Q1,78,7,1,55,32,26,13,10,2,3,5,0,61,36,25,12,10,4,7
2015-338,Sydney,Hard,28,250,O,20150111,10,R613,,,Edouard Roger-Vasselin,R,185,FRA,31.121,116,470,SM09,,,Luke Saville,R,188,AUS,21.024,162,313,6-3 5-7 6-3,3,Q1,121,5,3,86,62,44,12,15,2,6,10,9,101,52,32,26,15,5,11
2015-338,Sydney,Hard,28,250,O,20150111,11,SJ55,,,John-Patrick Smith,L,188,AUS,25.963,198,243,A622,,,Andrea Arnaboldi,L,180,ITA,27.042,178,281,4-6 6-2 6-4,3,Q1,104,18,2,73,49,36,13,14,0,3,3,3,91,57,30,22,14,5,10
