tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2024-301,Auckland,Hard,32,250,O,20240108,6,K0A3,,,Patrick Kypson,R,188,USA,24.197,186,323,DC38,,,Jake Delaney,R,185,AUS,26.653,531,73,6-1 6-4,3,Q1,76,9,0,42,31,27,6,8,1,1,5,2,62,45,27,5,9,1,5
2024-301,Auckland,Hard,32,250,O,20240108,7,L0IP,,,Jack Loutit,L,,NZL,19.543,1050,10,MM79,,,Blake Mott,R,180,AUS,27.715,409,114,7-5 6-2,3,Q1,91,4,1,69,44,30,12,10,4,6,3,9,55,27,22,6,10,0,5
2024-301,Auckland,Hard,32,250,O,20240108,8,V0DZ,,,Luca Van Assche,R,178,FRA,19.661,87,687,SD23,,,Artem Sitak,R,185,NZL,37.914,,,6-1 6-1,3,Q1,54,2,1,32,17,16,12,7,0,0,4,4,57,28,18,7,7,6,11
2024-301,Auckland,Hard,32,250,O,20240108,9,MP20,,,Alexandre Muller,R,183,FRA,26.932,79,711,LB66,8,,Constant Lestienne,R,180,FRA,31.628,84,699,6-4 2-6 6-4,3,Q2,156,4,3,74,52,38,14,14,2,5,3,0,109,71,44,20,14,10,13
2024-301,Auckland,Hard,32,250,O,20240108,10,TE30,,,Alejandro Tabilo,L,188,CHI,26.601,82,707,K0A3,,,Patrick Kypson,R,188,USA,24.197,186,323,7-6(3) 6-3,3,Q2,82,13,0,56,40,35,14,11,0,0,8,1,65,38,29,17,10,5,6
2024-301,Auckland,Hard,32,250,O,20240108,11,V0DZ,,,Luca Van Assche,R,178,FRA,19.661,87,687,MU94,7,,Jaume Munar,R,183,ESP,26.678,83,706,3-6 7-6(5) 6-2,3,Q2,170,10,5,94,46,40,23,14,5,7,8,3,104,63,42,22,15,8,11
2024-301,Auckland,Hard,32,250,O,20240108,12,M0QI,,,Alex Michelsen,R,193,USA,19.37,92,659,L0IP,,,Jack Loutit,L,,NZL,19.543,1050,10,6-3 6-3,3,Q2,80,5,1,51,35,29,9,9,4,4,1,3,69,37,24,15,9,4,7
2024-8998,Adelaide,Hard,32,250,O,20240108,1,W09E,,,Adam Walton,R,183,AUS,24.728,176,348,CG04,2,,Pedro Cachin,R,185,ARG,28.742,72,763,7-5 7-6(2),3,Q1,113,5,1,78,49,38,17,12,2,3,3,6,81,49,34,17,12,4,6
2024-8998,Adelaide,Hard,32,250,O,20240108,2,BI81,,,Alex Bolt,L,183,AUS,31.006,325,159,M0FH,3,,Tomas Machac,R,183,CZE,23.236,73,753,6-1 6-1,3,Q1,48,6,0,32,22,21,7,7,0,0,1,1,45,31,13,6,7,2,7
2024-8998,Adelaide,Hard,32,250,O,20240108,3,SX91,,,Thiago Seyboth Wild,R,185,BRA,23.83,78,714,SM09,,,Luke Saville,R,188,AUS,30.015,310,173,1-6 6-3 6-2,3,Q1,144,6,2,74,47,37,11,12,1,3,5,6,96,52,34,23,12,11,14
2024-8998,Adelaide,Hard,32,250,O,20240108,4,Z419,,,Bernabe Zapata Miralles,R,183,ESP,26.987,77,715,EA27,,,Blake Ellis,R,191,AUS,25.005,389,123,6-3 6-2,3,Q1,71,3,1,48,37,28,7,9,1,2,4,1,50,24,14,12,8,0,4
2024-8998,Adelaide,Hard,32,250,O,20240108,5,D0A2,,,Matthew Dellavedova,R,191,AUS,23.608,450,96,V836,6,,Juan Pablo Varillas,R,185,PER,28.257,80,709,6-3 0-6 6-4,3,Q1,121,5,0,78,60,38,11,13,2,5,4,0,66,39,30,14,12,1,3
2024-8998,Adelaide,Hard,32,250,O,20240108,6,D0CG,,,Facundo Diaz Acosta,L,183,ARG,23.064,93,655,WB08,,,Yosuke Watanuki,R,180,JPN,25.741,104,610,4-6 7-6(4) 7-6(4),3,Q1,197,3,3,110,67,50,28,17,0,1,9,7,122,66,50,32,17,5,5
2024-8998,Adelaide,Hard,32,250,O,20240108,7,RC91,,,Arthur Rinderknech,R,196,FRA,28.463,97,626,B0OT,,,Jacob Bradshaw,R,188,AUS,21.21,660,48,6-3 6-4,3,Q1,91,11,3,55,38,31,8,10,2,3,2,0,66,47,30,9,9,5,8
2024-8998,Adelaide,Hard,32,250,O,20240108,8,M0OQ,,,James McCabe,R,188,AUS,20.512,278,207,HH15,,,Mikalai Haliak,R,183,BLR,25.402,379,127,6-1 6-4,3,Q1,83,11,2,48,27,23,13,9,0,0,0,2,63,44,28,6,8,6,9
2024-8998,Adelaide,Hard,32,250,O,20240108,9,D0CG,,,Facundo Diaz Acosta,L,183,ARG,23.064,93,655,SX91,,,Thiago Seyboth Wild,R,185,BRA,23.83,78,714,2-6 7-6(6) 7-6(3),3,Q2,171,4,3,100,72,50,15,16,6,10,4,1,104,73,50,18,16,4,6
2024-8998,Adelaide,Hard,32,250,O,20240108,10,W09E,,,Adam Walton,R,183,AUS,24.728,176,348,Z419,,,Bernabe Zapata Miralles,R,183,ESP,26.987,77,715,6-3 6-2,3,Q2,86,1,0,50,34,19,10,8,5,8,0,2,69,44,18,10,9,6,13
2024-8998,Adelaide,Hard,32,250,O,20240108,11,RC91,,,Arthur Rinderknech,R,196,FRA,28.463,97,626,M0OQ,,,James McCabe,R,188,AUS,20.512,278,207,6-4 7-5,3,Q2,93,6,0,56,34,30,15,11,0,0,5,0,67,42,29,14,11,4,6
2024-8998,Adelaide,Hard,32,250,O,20240108,12,BI81,,,Alex Bolt,L,183,AUS,31.006,325,159,D0A2,,,Matthew Dellavedova,R,191,AUS,23.608,450,96,6-1 6-4,3,Q2,62,6,2,48,30,27,11,9,2,2,0,1,44,36,21,5,8,2,5
2024-580,Australian Open,Hard,128,G,O,20240114,1,C0E9,,,Flavio Cobolli,R,183,ITA,21.692,102,617,J0D4,,,Jeremy Jin,R,178,AUS,19.548,770,31,6-2 6-2,3,Q1,77,1,2,50,26,20,16,8,2,2,2,2,51,29,14,11,8,2,6
2024-580,Australian Open,Hard,128,G,O,20240114,2,M0GZ,,,Giovanni Mpetshi Perricard,R,203,FRA,20.52,201,304,BS86,3,,Tomas Barrios Vera,R,191,CHI,26.094,95,630,6-3 7-6(8),3,Q1,94,26,3,69,56,44,8,11,0,0,3,0,72,53,37,13,10,2,3
2024-580,Australian Open,Hard,128,G,O,20240114,3,G09O,,,Hugo Gaston,L,173,FRA,23.299,99,626,Y09V,,,Yunchaokete Bu,R,185,CHN,21.985,171,358,7-5 6-0,3,Q1,82,5,2,60,33,27,15,9,4,5,3,7,56,28,15,10,9,6,11
2024-580,Australian Open,Hard,128,G,O,20240114,4,MW75,,,Felipe Meligeni Alves,R,185,BRA,25.9,153,414,MP01,5,,Michael Mmoh,R,188,USA,26.01,106,603,6-1 6-3,3,Q1,67,4,2,48,34,25,7,8,2,3,3,2,51,31,15,7,8,3,8
2024-580,Australian Open,Hard,128,G,O,20240114,5,P0CT,,,Francesco Passaro,R,180,ITA,23.017,195,310,MO44,6,,Pedro Martinez,R,185,ESP,26.719,114,576,6-3 6-2,3,Q1,86,8,1,61,40,30,9,9,5,6,2,1,49,29,17,9,8,0,4
2024-580,Australian Open,Hard,128,G,O,20240114,6,K0AZ,,,Aleksandar Kovacevic,R,183,USA,25.377,103,611,O0A2,,,Gauthier Onclin,R,180,BEL,22.88,220,283,6-3 6-7(9) 7-6(7),3,Q1,168,15,4,110,73,58,24,17,3,3,8,6,129,83,61,25,16,13,14
2024-580,Australian Open,Hard,128,G,O,20240114,7,GB88,,,David Goffin,R,180,BEL,33.103,107,603,TA12,,,Stefano Travaglia,R,185,ITA,32.047,192,315,6-4 7-5,3,Q1,95,8,0,73,49,35,13,11,6,8,6,2,60,37,24,11,11,1,5
2024-580,Australian Open,Hard,128,G,O,20240114,8,DA31,9,,Hugo Dellien,R,180,BOL,30.579,109,597,O482,,,Gonzalo Oliveira,L,185,VEN,28.906,221,283,6-4 6-2,3,Q1,83,5,2,59,45,31,8,9,6,7,1,6,56,34,22,9,9,5,9
2024-580,Australian Open,Hard,128,G,O,20240114,9,M0JF,10,,Hamad Medjedovic,R,188,SRB,20.493,113,578,CF01,,,Marco Cecchinato,R,185,ITA,31.288,217,286,6-1 6-1,3,Q1,51,8,1,33,23,21,7,7,0,0,1,2,43,26,11,7,7,1,6
2024-580,Australian Open,Hard,128,G,O,20240114,10,KB09,,,Denis Kudla,R,180,USA,31.409,165,386,SM37,11,,Diego Schwartzman,R,170,ARG,31.411,111,583,7-6(7) 6-4,3,Q1,116,11,2,89,57,40,18,11,5,6,6,3,75,50,38,11,11,2,4
2024-580,Australian Open,Hard,128,G,O,20240114,11,MK26,,,Jules Marie,R,185,FRA,32.37,224,278,PD31,12,,Benoit Paire,R,196,FRA,34.686,117,551,7-6(6) 6-4,3,Q1,85,0,1,68,55,40,4,11,1,3,5,5,67,33,27,14,11,2,5
2024-580,Australian Open,Hard,128,G,O,20240114,12,N0BG,13,,Luca Nardi,R,185,ITA,20.441,119,540,M0IF,,,Francesco Maestrelli,R,196,ITA,21.065,223,280,7-5 6-4,3,Q1,94,5,1,73,52,36,12,11,5,7,4,1,60,34,27,9,11,2,6
2024-580,Australian Open,Hard,128,G,O,20240114,13,MV14,14,,Alex Molcan,L,178,SVK,26.119,118,547,BO10,,,Gijs Brouwer,L,191,NED,27.836,154,412,6-4 6-4,3,Q1,79,2,2,54,34,28,10,10,0,1,6,2,63,37,24,13,10,3,6
2024-580,Australian Open,Hard,128,G,O,20240114,14,A0GC,,,Terence Atmane,L,193,FRA,22.012,145,431,C0C8,15,,Juan Manuel Cerundolo,L,183,ARG,22.163,133,493,4-6 6-4 6-1,3,Q1,103,6,6,89,53,38,22,14,3,4,4,3,78,57,38,12,13,0,3
2024-580,Australian Open,Hard,128,G,O,20240114,15,CG33,,,Kimmer Coppejans,R,178,BEL,29.933,183,331,T0A1,16,,Thiago Agustin Tirante,R,185,ARG,22.762,121,537,6-7(1) 7-6(6) 6-2,3,Q1,201,4,3,119,65,50,27,16,9,10,8,5,131,89,61,18,16,13,16
2024-580,Australian Open,Hard,128,G,O,20240114,16,C0DF,17,,Francisco Comesana,R,178,ARG,23.272,123,533,S0AQ,,,Yuta Shimizu,L,163,JPN,24.6,208,294,7-6(2) 6-2,3,Q1,91,1,1,62,36,26,20,10,2,2,2,3,73,42,28,14,10,8,10
2024-580,Australian Open,Hard,128,G,O,20240114,17,P0HW,,,Dino Prizmic,R,188,CRO,18.442,178,341,N0BS,18,,Mariano Navone,R,178,ARG,22.877,126,522,5-7 6-3 6-2,3,Q1,161,7,2,94,66,45,12,15,10,14,5,5,98,46,27,26,14,8,14
2024-580,Australian Open,Hard,128,G,O,20240114,18,C0BC,19,,Maxime Cressy,R,201,USA,26.686,124,526,H09F,,,Yu Hsiou Hsu,R,178,TPE,24.786,202,301,6-2 6-1,3,Q1,68,13,6,49,33,28,8,8,1,1,0,2,46,35,20,3,7,6,10
2024-580,Australian Open,Hard,128,G,O,20240114,19,P09O,20,,Zsombor Piros,R,180,HUN,24.255,127,512,PH64,,,Andrea Pellegrino,R,185,ITA,26.812,157,405,6-7(5) 6-2 6-1,3,Q1,135,7,3,102,62,44,23,14,8,9,4,2,109,69,42,19,13,10,15
2024-580,Australian Open,Hard,128,G,O,20240114,20,N0AM,,,Emilio Nava,R,185,USA,22.116,147,424,D0FJ,21,,Luciano Darderi,R,183,ITA,21.914,129,510,7-6(3) 6-4,3,Q1,106,16,1,77,56,42,10,11,6,7,6,3,79,52,32,16,11,6,8
2024-580,Australian Open,Hard,128,G,O,20240114,21,BU13,,,Zizou Bergs,R,185,BEL,24.616,130,508,KH56,,,Zdenek Kolar,R,183,CZE,27.264,175,351,6-2 6-2,3,Q1,61,7,2,41,24,23,10,8,2,2,1,1,48,36,16,8,8,4,8
2024-580,Australian Open,Hard,128,G,O,20240114,22,N679,,,Stefano Napolitano,R,196,ITA,28.761,229,270,A829,23,,Radu Albot,R,175,MDA,34.174,131,502,7-5 7-5,3,Q1,117,8,0,85,46,32,21,12,9,11,1,3,66,46,30,9,12,2,6
2024-580,Australian Open,Hard,128,G,O,20240114,23,KI82,,,Vit Kopriva,R,178,CZE,26.582,132,498,HB48,,,Calvin Hemery,R,191,FRA,28.961,189,319,6-3 6-3,3,Q1,99,2,0,64,38,26,18,9,3,3,6,1,56,37,23,11,9,1,4
2024-580,Australian Open,Hard,128,G,O,20240114,24,M0NI,,,Jakub Mensik,R,196,CZE,18.368,144,433,N0AE,25,,Brandon Nakashima,R,188,USA,22.448,128,510,6-4 7-6(4),3,Q1,86,6,1,60,43,36,13,11,0,0,4,0,64,45,32,15,11,3,4
2024-580,Australian Open,Hard,128,G,O,20240114,25,Z0A1,,,Giulio Zeppieri,L,183,ITA,22.103,134,487,C882,,,Pablo Cuevas,R,180,URU,38.034,824,24,6-0 6-1,3,Q1,50,7,0,37,25,21,8,7,0,0,3,1,50,30,18,3,6,9,14
2024-580,Australian Open,Hard,128,G,O,20240114,26,M0HU,,,Shintaro Mochizuki,R,175,JPN,20.619,138,457,MW18,,,Nicolas Moreno De Alboran,R,185,USA,26.502,151,417,3-6 6-0 6-2,3,Q1,98,5,4,65,32,21,19,12,0,3,6,9,72,46,28,8,11,5,11
2024-580,Australian Open,Hard,128,G,O,20240114,27,N897,,,Sumit Nagal,R,178,IND,26.412,139,450,BU54,,,Geoffrey Blancaneaux,R,180,FRA,25.435,238,259,6-3 7-5,3,Q1,106,0,1,69,58,43,6,11,1,1,2,4,68,45,32,9,10,1,3
2024-580,Australian Open,Hard,128,G,O,20240114,28,D0F6,29,,Gabriel Diallo,R,203,CAN,22.305,136,479,L0CX,,,Pablo Llamas Ruiz,R,188,ESP,21.254,162,393,7-6(3) 6-1,3,Q1,77,6,3,65,44,37,10,10,1,1,4,1,55,42,27,7,9,1,3
2024-580,Australian Open,Hard,128,G,O,20240114,29,HG86,,,Lloyd Harris,R,193,RSA,26.886,149,421,R0FP,,,Daniel Rincon,L,185,ESP,21.018,185,325,6-2 6-2,3,Q1,56,10,0,41,32,28,6,8,1,1,0,2,44,29,18,5,8,3,7
2024-580,Australian Open,Hard,128,G,O,20240114,30,U182,31,,Camilo Ugo Carabelli,R,185,ARG,24.578,140,442,J0D5,,,Hayden Jones,R,175,AUS,17.374,1318,4,6-0 3-6 6-2,3,Q1,90,3,1,54,32,24,12,11,1,4,1,2,65,43,23,9,12,0,7
2024-580,Australian Open,Hard,128,G,O,20240114,31,S0K7,32,,Zachary Svajda,R,175,USA,21.125,141,441,B0PG,,,Alexander Blockx,R,193,BEL,18.768,351,143,4-6 6-3 6-4,3,Q1,123,2,5,95,67,45,17,15,5,7,6,3,90,60,41,12,14,6,9
2024-580,Australian Open,Hard,128,G,O,20240114,32,A0CJ,,,Duje Ajdukovic,R,188,CRO,22.938,143,434,BV16,,,Ugo Blanchet,R,175,FRA,25.024,215,287,6-4 6-2,3,Q1,77,3,1,63,39,23,15,9,4,6,2,2,58,32,19,8,9,4,9
2024-580,Australian Open,Hard,128,G,O,20240114,33,B0GG,,,Mattia Bellucci,L,175,ITA,22.62,180,340,KC04,,,Jozef Kovalik,R,183,SVK,31.192,231,267,6-1 4-6 7-6(5),3,Q1,148,4,4,101,65,48,21,14,9,10,2,4,111,69,51,15,15,8,11
2024-580,Australian Open,Hard,128,G,O,20240114,34,BI47,,,Riccardo Bonadio,R,180,ITA,30.505,222,281,M0TE,,,Pavle Marinkov,R,188,AUS,17.941,932,16,7-5 7-6(2),3,Q1,115,3,3,71,37,30,15,12,3,6,3,3,83,30,22,24,12,5,9
2024-580,Australian Open,Hard,128,G,O,20240114,35,C0AK,,,Oliver Crawford,R,180,GBR,24.709,213,292,I305,,,Ilya Ivashka,R,193,BLR,29.886,182,336,6-3 3-6 6-1,3,Q1,96,2,4,71,38,33,19,13,1,2,3,2,69,41,22,21,12,2,5
2024-580,Australian Open,Hard,128,G,O,20240114,36,D0C1,,,Jesper de Jong,R,180,NED,23.622,148,423,BV24,,,Raul Brancaccio,R,183,ITA,26.697,261,226,6-1 6-2,3,Q1,57,4,0,45,25,21,13,8,0,0,0,2,41,20,12,8,7,3,7
2024-580,Australian Open,Hard,128,G,O,20240114,37,DA86,,,Joris De Loore,R,191,BEL,30.732,167,375,TC01,,,Li Tu,R,183,AUS,27.633,211,293,7-6(11) 7-6(4),3,Q1,134,11,3,88,62,46,14,12,4,5,3,2,84,48,35,23,12,4,5
2024-580,Australian Open,Hard,128,G,O,20240114,38,DF88,,,Aziz Dougaz,L,188,TUN,26.804,230,268,BF23,,,Facundo Bagnis,L,183,ARG,33.878,240,255,7-6(4) 6-3,3,Q1,98,10,3,75,47,35,14,11,2,4,1,1,71,56,34,9,10,6,9
