tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2010-339,Brisbane,Hard,32,250,O,20100103,11,M680,1,,Xavier Malisse,R,185,BEL,29.459,,,KA43,,,Matheson Klein,,,AUS,20.479,,,7-5 6-3,3,Q2,106,3,0,67,33,28,16,10,1,3,1,1,73,42,27,12,11,6,11
2010-339,Brisbane,Hard,32,250,O,20100103,12,D801,,,Alexandr Dolgopolov,R,180,UKR,21.155,,,S673,,,Joseph Sirianni,R,178,AUS,34.962,,,7-6(5) 7-6(3),3,Q2,108,12,2,75,40,37,20,12,1,2,5,5,99,47,33,28,12,9,10
2010-339,Brisbane,Hard,32,250,O,20100103,13,R782,,,Julian Reister,R,188,GER,23.756,,,A806,,,Miles Armstrong,,0,AUS,23.718,,,6-2 6-3,3,Q2,56,2,0,40,27,22,10,8,0,0,3,3,57,27,17,14,9,2,6
2010-339,Brisbane,Hard,32,250,O,20100103,14,ME05,4,,Marinko Matosevic,R,193,AUS,24.405,,,G940,,,Sam Groth,R,193,AUS,22.209,,,7-6(4) 6-3,3,Q2,94,2,2,79,45,34,20,11,4,5,6,5,64,34,28,14,10,2,4
2010-339,Brisbane,Hard,32,250,O,20100103,15,E690,,,Matthew Ebden,R,188,AUS,22.105,,,K964,5,,Brydan Klein,R,188,GBR,20.008,,,6-4 6-0,3,Q2,66,7,0,45,28,26,9,8,4,4,1,3,54,31,17,9,8,5,9
2010-339,Brisbane,Hard,32,250,O,20100103,16,R977,,,Matt Reid,R,183,AUS,19.466,,,S842,6,,Andrea Stoppini,R,191,ITA,29.845,,,6-2 3-6 6-2,3,Q2,95,9,3,75,46,36,17,12,5,6,5,4,74,40,30,16,13,3,7
2010-339,Brisbane,Hard,32,250,O,20100103,17,H933,,,Kaden Hensel,,,AUS,23.581,,,J361,7,,Greg Jones,R,193,AUS,20.923,,,7-6(7) 2-6 6-1,3,Q2,132,7,0,93,62,44,19,14,2,4,8,2,79,47,36,17,13,1,3
2010-339,Brisbane,Hard,32,250,O,20100103,18,L836,,,Nick Lindahl,R,183,AUS,21.426,,,L951,,,Joel Lindner,L,,AUS,20.994,,,6-7(5) 6-3 6-4,3,Q2,101,12,2,94,64,53,17,16,4,5,12,4,95,64,51,13,15,1,4
2010-339,Brisbane,Hard,32,250,O,20100103,19,L836,,,Nick Lindahl,R,183,AUS,21.426,,,M680,1,,Xavier Malisse,R,185,BEL,29.459,,,6-1 7-6(2),3,Q3,76,8,6,65,42,32,9,10,1,3,5,1,63,32,20,12,9,6,10
2010-339,Brisbane,Hard,32,250,O,20100103,20,D801,,,Alexandr Dolgopolov,R,180,UKR,21.155,,,H933,,,Kaden Hensel,,,AUS,23.581,,,7-6(1) 6-3,3,Q3,76,6,0,76,49,38,16,11,4,5,5,3,56,32,23,12,10,1,3
2010-339,Brisbane,Hard,32,250,O,20100103,21,R782,,,Julian Reister,R,188,GER,23.756,,,R977,,,Matt Reid,R,183,AUS,19.466,,,6-7(7) 6-1 7-5,3,Q3,136,12,0,104,74,53,22,16,7,8,9,3,96,59,45,15,15,5,9
2010-339,Brisbane,Hard,32,250,O,20100103,22,E690,,,Matthew Ebden,R,188,AUS,22.105,,,ME05,4,,Marinko Matosevic,R,193,AUS,24.405,,,6-2 6-2,3,Q3,71,2,0,61,38,26,14,8,3,3,1,3,49,22,16,9,8,4,8
2010-451,Doha,Hard,32,250,O,20100104,1,B896,,,Benjamin Becker,R,178,GER,28.553,40,986,V379,,,Izak Van der Merwe,R,196,RSA,25.941,274,162,6-2 4-6 6-2,3,Q1,94,7,2,71,52,38,9,13,0,2,4,7,81,41,28,16,13,4,9
2010-451,Doha,Hard,32,250,O,20100104,2,B804,2,,Karol Beck,R,180,SVK,27.756,114,490,KA80,,,Henri Kontinen,R,191,FIN,19.546,290,147,6-1 6-2,3,Q1,69,3,2,59,37,28,11,8,2,2,3,2,41,24,14,5,7,3,7
2010-451,Doha,Hard,32,250,O,20100104,3,D632,,,Steve Darcis,R,175,BEL,25.812,122,451,D646,,,Ivan Dodig,R,183,CRO,25.005,180,260,7-6(3) 6-3,3,Q1,88,2,1,69,42,28,19,11,1,2,4,0,67,44,32,10,10,3,5
2010-451,Doha,Hard,32,250,O,20100104,4,K926,,,Mikhail Kukushkin,R,183,KAZ,22.026,132,409,E655,,,Reda El Amrani,R,185,MAR,21.629,259,169,7-6(5) 6-4,3,Q1,89,4,4,65,44,29,12,11,0,2,3,6,79,46,32,13,11,4,7
2010-451,Doha,Hard,32,250,O,20100104,5,K310,5,,Stefan Koubek,L,175,AUT,33.005,135,388,L523,,,Michael Lammer,R,185,SUI,27.781,209,223,7-6(1) 6-2,3,Q1,85,3,1,57,39,28,15,10,1,2,1,0,64,42,25,12,10,1,4
2010-451,Doha,Hard,32,250,O,20100104,6,R628,6,,Laurent Recouderc,R,,AND,25.487,138,380,E807,,,Amir El-Bayoumy,,,EGY,25.087,,,6-1 6-0,3,Q1,43,5,1,27,16,13,7,6,0,1,1,5,48,28,10,6,7,3,10
2010-451,Doha,Hard,32,250,O,20100104,7,BC11,,,Sergei Bubka,R,188,UKR,22.899,264,166,A356,7,,Thierry Ascione,R,188,FRA,28.964,152,334,7-6(5) 7-6(5),3,Q1,105,12,4,83,46,39,20,12,1,2,4,2,86,58,42,17,12,5,6
2010-451,Doha,Hard,32,250,O,20100104,8,R772,8,,Albert Ramos-Vinolas,L,188,ESP,21.966,167,298,V564,,,Antonio Veic,R,180,CRO,21.878,220,208,6-1 3-6 6-2,3,Q1,98,0,0,73,44,29,17,12,5,7,2,4,69,45,29,9,12,1,6
2010-451,Doha,Hard,32,250,O,20100104,9,D617,,,Ryler DeHeart,L,183,USA,26.004,241,187,D874,,,Federico Delbonis,L,193,ARG,19.25,195,243,7-6(2) 6-7(2) 6-3,3,Q1,131,4,2,107,72,51,22,17,2,4,5,2,124,91,58,18,16,13,16
2010-451,Doha,Hard,32,250,O,20100104,10,E687,,,Daniel Evans,R,175,GBR,19.619,262,167,SE69,,,Ivan Sergeyev,R,175,UKR,21.958,206,226,4-6 7-6(4) 7-5,3,Q1,165,5,6,116,68,46,23,17,8,14,5,5,112,56,41,25,17,10,16
2010-451,Doha,Hard,32,250,O,20100104,11,F580,,,Martin Fischer,R,180,AUT,23.458,190,247,K512,,,Ivo Klec,R,183,SVK,29.101,330,126,6-4 7-5,3,Q1,109,1,9,97,57,39,15,11,11,14,3,2,75,42,26,13,11,9,14
2010-451,Doha,Hard,32,250,O,20100104,12,L480,,,Marc Lopez,R,175,ESP,27.431,346,116,G531,,,Mohammad Ghareeb,R,,KUW,29.454,518,54,6-2 6-1,3,Q1,65,2,1,42,27,22,10,8,0,0,5,1,48,29,17,6,7,5,9
2010-451,Doha,Hard,32,250,O,20100104,13,N349,,,Conor Niland,R,185,IRL,28.293,287,150,N233,,,Dick Norman,L,203,BEL,38.847,303,138,7-6(2) 7-6(4),3,Q1,98,2,0,82,55,40,18,12,0,1,12,6,77,42,33,18,12,2,3
2010-451,Doha,Hard,32,250,O,20100104,14,O305,,,Philipp Oswald,R,201,AUT,23.948,224,201,J267,,,Malek Jaziri,R,185,TUN,25.958,314,134,7-6(5) 6-4,3,Q1,110,11,7,76,47,34,15,11,4,6,3,4,76,45,32,13,11,4,7
2010-451,Doha,Hard,32,250,O,20100104,15,P701,,,Michal Przysiezny,R,185,POL,25.884,183,258,AA74,,,Hamad Al Mulla,,,QAT,17.385,,,6-0 6-1,3,Q1,42,2,2,35,17,15,13,7,0,0,2,3,38,18,10,4,6,4,9
2010-451,Doha,Hard,32,250,O,20100104,16,T310,,,Goran Tosic,R,,SRB,27.244,312,135,MB94,,,Abdullah Maqdes,,,KUW,22.765,1503,1,6-4 6-2,3,Q1,84,3,0,65,43,32,13,9,4,4,0,2,54,40,26,6,9,4,7
2010-451,Doha,Hard,32,250,O,20100104,17,B896,,,Benjamin Becker,R,178,GER,28.553,40,986,P701,,,Michal Przysiezny,R,185,POL,25.884,183,258,4-6 7-6(2) 6-4,3,Q2,125,18,3,88,54,48,19,16,0,1,15,4,103,65,49,20,16,3,4
2010-451,Doha,Hard,32,250,O,20100104,18,B804,2,,Karol Beck,R,180,SVK,27.756,114,490,L480,,,Marc Lopez,R,175,ESP,27.431,346,116,W/O,3,Q2,,,,,,,,,,,,,,,,,,,
2010-451,Doha,Hard,32,250,O,20100104,19,D632,,,Steve Darcis,R,175,BEL,25.812,122,451,E687,,,Daniel Evans,R,175,GBR,19.619,262,167,6-3 6-3,3,Q2,63,7,3,64,42,30,13,9,3,3,5,0,47,26,17,12,9,2,5
2010-451,Doha,Hard,32,250,O,20100104,20,K926,,,Mikhail Kukushkin,R,183,KAZ,22.026,132,409,T310,,,Goran Tosic,R,,SRB,27.244,312,135,6-4 6-1,3,Q2,66,7,0,54,30,23,15,8,0,0,5,3,53,33,24,4,9,1,5
2010-451,Doha,Hard,32,250,O,20100104,21,K310,5,,Stefan Koubek,L,175,AUT,33.005,135,388,O305,,,Philipp Oswald,R,201,AUT,23.948,224,201,6-3 6-4,3,Q2,76,5,2,58,37,29,15,10,1,1,7,1,56,37,25,9,9,3,5
2010-451,Doha,Hard,32,250,O,20100104,22,D617,,,Ryler DeHeart,L,183,USA,26.004,241,187,R628,6,,Laurent Recouderc,R,,AND,25.487,138,380,5-7 6-3 6-4,3,Q2,140,2,4,138,84,52,23,16,17,22,8,6,95,58,37,15,15,9,15
2010-451,Doha,Hard,32,250,O,20100104,23,N349,,,Conor Niland,R,185,IRL,28.293,287,150,R772,8,,Albert Ramos-Vinolas,L,188,ESP,21.966,167,298,6-3 6-2,3,Q2,69,4,0,57,41,28,10,9,3,4,1,1,42,28,16,5,8,1,5
2010-451,Doha,Hard,32,250,O,20100104,24,F580,,,Martin Fischer,R,180,AUT,23.458,190,247,BC11,,,Sergei Bubka,R,188,UKR,22.899,264,166,7-5 7-5,3,Q2,101,4,1,73,49,38,13,12,1,1,8,3,80,46,32,20,12,6,8
2010-451,Doha,Hard,32,250,O,20100104,25,103781,,,Benjamin Becker,R,178,GER,28.553,40,986,104760,,,Martin Fischer,R,180,AUT,23.458,190,247,7-6(6) 6-4,3,Q3,102,6,2,75,48,36,15,11,4,5,4,3,82,50,32,16,11,5,7
2010-451,Doha,Hard,32,250,O,20100104,26,104332,,,Ryler DeHeart,L,183,USA,26.004,241,187,103953,2,,Karol Beck,R,180,SVK,27.756,114,490,6-4 6-3,3,Q3,85,4,1,58,35,28,12,10,2,3,3,2,62,38,24,10,9,4,7
2010-451,Doha,Hard,32,250,O,20100104,27,104337,,,Steve Darcis,R,175,BEL,25.812,122,451,103852,,,Conor Niland,R,185,IRL,28.293,287,150,1-6 6-1 7-6(4),3,Q3,118,5,3,88,52,35,18,13,5,8,2,4,95,58,36,15,13,6,10
2010-451,Doha,Hard,32,250,O,20100104,28,105051,,,Mikhail Kukushkin,R,183,KAZ,22.026,132,409,102910,5,,Stefan Koubek,L,175,AUT,33.005,135,388,6-2 6-4,3,Q3,78,3,0,55,36,27,11,9,2,3,1,3,60,34,18,12,9,2,6
2010-891,Chennai,Hard,32,250,O,20100104,1,ME89,1,,Illya Marchenko,R,185,UKR,22.324,120,455,G512,,,Denis Gremelmayr,L,183,GER,28.386,235,188,6-4 6-2,3,Q1,80,1,1,49,29,20,13,9,1,3,0,0,60,35,18,11,9,5,10
2010-891,Chennai,Hard,32,250,O,20100104,2,P735,,,Lars Poerschke,R,,GER,25.55,327,127,C634,2,,Paul Capdeville,R,191,CHI,26.76,129,419,6-4 4-6 6-1,3,Q1,118,13,4,81,54,42,11,14,5,8,1,7,90,52,30,18,13,7,12
2010-891,Chennai,Hard,32,250,O,20100104,3,BA65,3,,Dustin Brown,R,196,JAM,25.073,144,359,W359,,,Todd Widom,R,,USA,26.7,265,165,6-4 6-3,3,Q1,73,10,1,61,29,25,16,10,6,7,1,1,59,37,25,9,9,3,6
2010-891,Chennai,Hard,32,250,O,20100104,4,K771,4,,Marsel Ilhan,R,191,TUR,22.568,155,322,SG33,,,Sanam Singh,R,175,IND,21.982,788,16,7-5 3-6 6-2,3,Q1,153,9,6,106,62,41,18,15,8,13,7,2,101,47,24,31,14,9,15
2010-891,Chennai,Hard,32,250,O,20100104,5,T982,,,Tsung-Hua Yang,R,178,TPE,18.771,341,119,K436,5,,Dieter Kindlmann,R,183,GER,27.589,171,286,6-7(6) 7-6(3) 6-4,3,Q1,153,6,9,113,73,57,19,17,9,12,8,6,121,69,49,24,17,6,10
2010-891,Chennai,Hard,32,250,O,20100104,6,PB22,6,,Peter Polansky,R,183,CAN,21.555,185,253,G716,,,Rohan Gajjar,,,IND,25.659,478,66,6-3 7-6(8),3,Q1,93,7,3,77,46,34,16,11,2,3,5,3,74,37,27,18,10,3,5
2010-891,Chennai,Hard,32,250,O,20100104,7,Y124,7,,Donald Young,L,183,USA,20.452,194,244,Q019,,,Aisam-Ul-Haq Qureshi,R,183,PAK,29.802,633,33,6-4 6-4,3,Q1,79,3,2,48,27,25,14,10,1,2,3,2,69,44,29,11,10,9,12
2010-891,Chennai,Hard,32,250,O,20100104,8,I230,8,,Tatsuma Ito,R,180,JPN,21.632,210,223,B842,,,Alex Bogomolov Jr.,R,178,RUS,26.702,308,136,7-6(1) 6-3,3,Q1,108,10,2,57,31,27,14,10,0,1,5,5,79,55,36,10,11,5,8
2010-891,Chennai,Hard,32,250,O,20100104,9,A487,,,Prakash Amritraj,R,188,IND,26.259,212,222,V505,,,Vishnu Vardhan,R,188,IND,22.442,389,96,7-5 6-3,3,Q1,98,5,4,75,43,31,17,11,5,6,5,2,67,39,26,12,10,5,8
2010-891,Chennai,Hard,32,250,O,20100104,10,BF55,,,Yuki Bhambri,R,185,IND,17.503,335,120,V502,,,Ranjeet Virali-Murugesan,,,IND,24.263,484,65,7-5 6-4,3,Q1,100,1,2,69,45,29,15,11,2,4,0,2,70,45,25,15,11,4,8
2010-891,Chennai,Hard,32,250,O,20100104,11,D424,,,Rik De Voest,R,180,RSA,29.582,236,188,B503,,,George Bastl,R,183,SUI,34.762,521,54,6-2 7-5,3,Q1,91,5,0,65,49,31,10,10,2,4,1,1,64,42,23,11,10,2,7
2010-891,Chennai,Hard,32,250,O,20100104,12,G822,,,Riccardo Ghedin,R,185,ITA,24.082,268,164,BC65,,,Matthias Bachinger,R,188,GER,22.76,239,188,6-2 4-2 RET,3,Q1,57,2,2,40,22,20,11,7,2,2,1,0,46,27,18,6,7,4,7
2010-891,Chennai,Hard,32,250,O,20100104,13,M800,,,Jan Minar,R,,CZE,28.739,244,185,J465,,,Mohit Mayur Jayaprakash,R,178,IND,16.307,,,6-4 6-2,3,Q1,74,2,3,48,31,28,9,9,0,0,3,4,61,29,18,16,9,5,8
2010-891,Chennai,Hard,32,250,O,20100104,14,O133,,,Noam Okun,R,185,ISR,31.721,258,169,N558,,,N.Sriram Balaji,R,180,IND,19.8,906,11,6-2 6-3,3,Q1,78,4,3,54,39,31,6,8,1,1,6,1,49,26,18,9,9,0,4
2010-891,Chennai,Hard,32,250,O,20100104,15,SD69,,,Louk Sorensen,R,175,IRL,24.991,293,144,B946,,,Benjamin Balleret,R,183,MON,26.971,229,194,6-0 2-6 6-2,3,Q1,104,2,1,60,41,31,10,11,1,3,3,4,97,53,31,19,11,12,17
2010-891,Chennai,Hard,32,250,O,20100104,16,W503,,,James Ward,R,188,GBR,22.902,272,162,R704,,,Karan Rastogi,R,178,HKG,23.242,1050,6,6-2 6-4,3,Q1,79,14,3,58,37,26,10,9,5,7,0,5,54,36,19,8,9,4,9
2010-891,Chennai,Hard,32,250,O,20100104,17,BF55,,,Yuki Bhambri,R,185,IND,17.503,335,120,ME89,1,,Illya Marchenko,R,185,UKR,22.324,120,455,7-6(2) 6-3,3,Q2,116,3,8,69,32,24,19,11,5,9,1,5,68,42,21,12,10,5,10
2010-891,Chennai,Hard,32,250,O,20100104,18,BA65,3,,Dustin Brown,R,196,JAM,25.073,144,359,M800,,,Jan Minar,R,,CZE,28.739,244,185,6-4 6-4,3,Q2,64,13,2,57,35,31,13,10,3,3,2,4,55,22,17,19,10,1,3
2010-891,Chennai,Hard,32,250,O,20100104,19,W503,,,James Ward,R,188,GBR,22.902,272,162,K771,4,,Marsel Ilhan,R,191,TUR,22.568,155,322,3-6 6-2 6-4,3,Q2,111,8,4,91,53,35,22,13,7,9,3,3,82,48,35,16,14,5,9
2010-891,Chennai,Hard,32,250,O,20100104,20,A487,,,Prakash Amritraj,R,188,IND,26.259,212,222,PB22,6,,Peter Polansky,R,183,CAN,21.555,185,253,4-6 6-3 7-6(9),3,Q2,152,13,6,104,61,48,22,16,4,6,9,5,111,72,47,25,15,8,10
2010-891,Chennai,Hard,32,250,O,20100104,21,SD69,,,Louk Sorensen,R,175,IRL,24.991,293,144,Y124,7,,Donald Young,L,183,USA,20.452,194,244,7-6(4) 7-6(8),3,Q2,126,3,1,85,53,30,20,12,4,9,1,6,93,64,35,15,12,3,8
2010-891,Chennai,Hard,32,250,O,20100104,22,O133,,,Noam Okun,R,185,ISR,31.721,258,169,I230,8,,Tatsuma Ito,R,180,JPN,21.632,210,223,6-2 6-2,3,Q2,68,4,3,52,27,23,13,8,2,2,1,3,46,22,11,12,8,2,6
2010-891,Chennai,Hard,32,250,O,20100104,23,P735,,,Lars Poerschke,R,,GER,25.55,327,127,D424,,,Rik De Voest,R,180,RSA,29.582,236,188,4-6 6-3 7-5,3,Q2,137,6,7,96,50,34,26,16,2,5,4,0,101,57,39,21,15,9,13
2010-891,Chennai,Hard,32,250,O,20100104,24,T982,,,Tsung-Hua Yang,R,178,TPE,18.771,341,119,G822,,,Riccardo Ghedin,R,185,ITA,24.082,268,164,6-3 6-4,3,Q2,77,4,1,66,39,25,18,10,3,4,7,6,51,32,26,5,9,1,4
2010-891,Chennai,Hard,32,250,O,20100104,25,T982,,,Tsung-Hua Yang,R,178,TPE,18.771,341,119,BA65,3,,Dustin Brown,R,196,JAM,25.073,144,359,6-2 7-5,3,Q3,68,2,2,66,39,31,14,10,3,4,3,2,58,29,19,13,10,0,4
2010-891,Chennai,Hard,32,250,O,20100104,26,A487,,,Prakash Amritraj,R,188,IND,26.259,212,222,P735,,,Lars Poerschke,R,,GER,25.55,327,127,7-6(5) 6-3,3,Q3,122,9,1,78,48,35,15,10,3,4,9,4,91,46,32,20,11,9,12
2010-891,Chennai,Hard,32,250,O,20100104,27,SD69,,,Louk Sorensen,R,175,IRL,24.991,293,144,BF55,,,Yuki Bhambri,R,185,IND,17.503,335,120,6-2 6-7(6) 6-2,3,Q3,145,3,0,104,70,47,21,14,4,5,1,2,83,54,33,14,14,0,5
2010-891,Chennai,Hard,32,250,O,20100104,28,W503,,,James Ward,R,188,GBR,22.902,272,162,O133,,,Noam Okun,R,185,ISR,31.721,258,169,6-2 6-3,3,Q3,64,4,0,42,23,18,15,8,0,0,2,1,56,31,22,9,9,4,8
2010-301,Auckland,Hard,28,250,O,20100111,1,BD06,,,Roberto Bautista Agut,R,183,ESP,21.744,285,157,S938,,,Bruno Soares,R,180,BRA,27.871,,,6-2 6-3,3,Q1,63,0,4,57,32,20,14,9,5,7,1,1,50,29,15,8,8,3,8
2010-301,Auckland,Hard,28,250,O,20100111,2,L900,,,James Lemke,R,,AUS,21.963,456,73,M919,,,Marcelo Melo,R,201,BRA,26.303,,,7-5 6-0,3,Q1,68,2,3,53,40,26,7,9,3,5,2,3,59,39,22,4,9,3,9
2010-301,Auckland,Hard,28,250,O,20100111,3,MI55,,,Logan Mackenzie,,,NZL,19.663,,,W460,,,William Ward,L,,NZL,23.858,1072,6,6-1 6-3,3,Q1,58,2,3,51,30,24,10,8,0,1,4,10,58,34,22,6,8,8,13
2010-301,Auckland,Hard,28,250,O,20100111,4,S604,,,Andre Sa,R,185,BRA,32.684,,,V576,,,Michael Venus,R,191,NZL,22.24,583,43,5-7 6-4 6-4,3,Q1,126,3,11,118,70,50,18,16,8,11,3,6,94,55,37,19,16,2,6
2010-301,Auckland,Hard,28,250,O,20100111,5,SB15,,,Pablo Santos,R,183,ESP,25.574,375,103,LB69,,,Sebastian Lavie,R,,NZL,17.818,1504,1,7-5 3-6 6-1,3,Q1,124,8,4,98,59,44,20,14,3,5,4,4,92,54,38,17,14,5,9
2010-301,Auckland,Hard,28,250,O,20100111,6,SG78,,,Mikal Statham,R,155,NZL,22.716,755,20,K257,,,Michael Kohlmann,R,188,GER,36,832,14,6-0 6-7(6) 6-2,3,Q1,109,3,6,89,48,35,21,13,1,3,0,3,83,59,36,7,13,5,12
2010-301,Auckland,Hard,28,250,O,20100111,7,L503,,,Paolo Lorenzi,R,183,ITA,28.074,86,577,S604,,,Andre Sa,R,185,BRA,32.684,,,6-3 6-3,3,Q2,75,2,2,52,34,27,6,9,1,3,1,2,56,43,21,4,9,5,10
2010-301,Auckland,Hard,28,250,O,20100111,8,L523,,,Michael Lammer,R,185,SUI,27.8,209,223,MI55,,,Logan Mackenzie,,,NZL,19.663,,,6-3 6-4,3,Q2,92,3,4,44,31,26,8,9,2,3,6,7,91,50,35,13,10,8,12
2010-301,Auckland,Hard,28,250,O,20100111,9,CA33,,,Inigo Cervantes,R,180,ESP,20.115,235,189,SG78,,,Mikal Statham,R,155,NZL,22.716,755,20,7-5 6-2,3,Q2,105,5,9,81,42,31,19,10,12,13,2,3,69,37,23,13,10,10,14
2010-301,Auckland,Hard,28,250,O,20100111,10,T982,,,Tsung-Hua Yang,R,178,TPE,18.79,321,131,M800,4,,Jan Minar,R,,CZE,28.758,245,185,4-6 6-2 6-4,3,Q2,138,7,2,103,61,39,20,14,12,16,4,5,99,55,35,17,14,6,12
2010-301,Auckland,Hard,28,250,O,20100111,11,E687,,,Daniel Evans,R,175,GBR,19.639,266,167,D763,,,Marcus Daniell,R,188,NZL,20.172,767,19,6-2 6-4,3,Q2,68,2,6,60,30,23,18,9,5,6,3,4,50,25,13,13,9,1,5
2010-301,Auckland,Hard,28,250,O,20100111,12,P646,6,,Carlos Poch-Gradin,L,185,ESP,27.173,271,165,SB15,,,Pablo Santos,R,183,ESP,25.574,375,103,7-5 6-4,3,Q2,85,5,6,75,48,37,12,11,6,8,1,4,60,30,19,18,11,1,5
2010-301,Auckland,Hard,28,250,O,20100111,13,O327,7,,Guillermo Olaso,R,175,ESP,21.799,257,177,BD06,,,Roberto Bautista Agut,R,183,ESP,21.744,285,157,6-3 7-6(3),3,Q2,92,3,2,66,34,25,17,10,3,5,1,6,66,36,22,11,11,2,6
2010-301,Auckland,Hard,28,250,O,20100111,14,L900,,,James Lemke,R,,AUS,21.963,456,73,C853,8,,Pedro Clar-Rossello,R,,ESP,23.967,280,158,7-6(4) 4-6 6-3,3,Q2,158,2,6,111,78,46,15,15,7,13,2,5,97,53,35,14,16,3,10
2010-301,Auckland,Hard,28,250,O,20100111,15,L503,,,Paolo Lorenzi,R,183,ITA,28.074,86,577,P646,6,,Carlos Poch-Gradin,L,185,ESP,27.173,271,165,6-4 7-6(3),3,Q3,107,3,4,75,54,38,10,11,6,8,7,5,74,40,25,19,11,3,6
2010-301,Auckland,Hard,28,250,O,20100111,16,L523,,,Michael Lammer,R,185,SUI,27.8,209,223,O327,7,,Guillermo Olaso,R,175,ESP,21.799,257,177,6-3 6-4,3,Q3,83,3,0,62,40,29,15,10,5,5,0,3,55,30,19,15,9,2,4
2010-301,Auckland,Hard,28,250,O,20100111,17,L900,,,James Lemke,R,,AUS,21.963,456,73,CA33,,,Inigo Cervantes,R,180,ESP,20.115,235,189,6-2 4-6 6-3,3,Q3,149,0,6,90,64,37,15,14,6,11,3,12,81,34,21,18,13,5,12
2010-301,Auckland,Hard,28,250,O,20100111,18,E687,,,Daniel Evans,R,175,GBR,19.639,266,167,T982,,,Tsung-Hua Yang,R,178,TPE,18.79,321,131,6-4 2-6 6-4,3,Q3,110,7,2,76,52,40,12,14,1,3,5,2,94,62,45,16,14,5,7
