tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2013-339,Brisbane,Hard,28,250,O,20121230,14,MA41,,,Ivo Minar,R,183,CZE,28.611,188,256,G511,,,Simon Greul,R,185,GER,31.715,151,374,1-6 6-1 6-2,3,Q1,75,14,0,57,31,24,16,11,3,5,1,2,74,45,29,14,11,7,11
2013-339,Brisbane,Hard,28,250,O,20121230,15,MI01,,,Hiroki Moriya,R,168,JPN,22.207,170,306,SM25,,,Jack Sock,R,191,USA,20.266,150,375,7-6(4) 3-6 6-4,3,Q1,154,3,11,128,56,42,39,16,8,10,18,5,92,52,41,24,15,3,4
2013-339,Brisbane,Hard,28,250,O,20121230,16,Z168,,,Mischa Zverev,L,191,GER,25.358,159,350,SG87,,,Ryan Sweeting,R,196,USA,25.465,142,394,6-1 6-3,3,Q1,60,3,2,49,35,26,8,8,0,0,4,3,57,40,19,8,8,2,6
2013-339,Brisbane,Hard,28,250,O,20121230,17,H940,,,Ryan Harrison,R,185,USA,20.649,69,710,K624,,,Bastian Knittel,L,180,GER,29.396,201,238,7-5 6-4,3,Q2,79,6,1,63,49,36,7,11,2,3,3,5,67,36,24,15,11,2,5
2013-339,Brisbane,Hard,28,250,O,20121230,18,L799,,,Jesse Levine,L,175,CAN,25.21,104,530,D499,,,Frank Dancevic,R,185,CAN,28.26,165,324,7-5 3-6 6-2,3,Q2,104,6,2,83,57,42,15,14,2,4,7,4,91,60,40,12,15,4,8
2013-339,Brisbane,Hard,28,250,O,20121230,19,KB09,,,Denis Kudla,R,180,USA,20.37,137,402,BE90,5,,Ricardas Berankis,R,175,LTU,22.527,113,501,7-6 3-6 6-4,3,Q2,113,5,7,97,61,43,19,15,8,11,5,1,97,59,39,21,16,4,7
2013-339,Brisbane,Hard,28,250,O,20121230,20,MH30,,,John Millman,R,183,AUS,23.546,199,239,B842,8,,Alex Bogomolov Jr.,R,178,RUS,29.689,129,447,7-5 6-3,3,Q2,106,9,4,66,32,22,20,10,4,5,2,2,81,63,33,11,11,6,10
2013-339,Brisbane,Hard,28,250,O,20121230,21,J386,,,Steve Johnson,R,188,USA,23.017,175,296,MI01,,,Hiroki Moriya,R,168,JPN,22.207,170,306,6-2 4-6 7-5,3,Q2,151,18,4,100,54,41,26,15,10,11,7,5,115,65,44,27,15,13,16
2013-339,Brisbane,Hard,28,250,O,20121230,22,K403,,,Igor Kunitsyn,R,180,RUS,31.25,162,339,D994,,,James Duckworth,R,183,AUS,20.942,209,230,6-7(8) 6-2 6-3,3,Q2,125,9,4,99,60,45,24,15,3,3,12,0,85,48,36,19,14,2,5
2013-339,Brisbane,Hard,28,250,O,20121230,23,MA41,,,Ivo Minar,R,183,CZE,28.611,188,256,W571,,,Di Wu,R,173,CHN,21.295,183,273,6-4 6-4,3,Q2,77,12,0,72,45,34,13,10,4,5,6,3,69,37,23,16,10,4,7
2013-339,Brisbane,Hard,28,250,O,20121230,24,Y124,,,Donald Young,L,183,USA,23.439,189,255,Z168,,,Mischa Zverev,L,191,GER,25.358,159,350,7-5 6-2,3,Q2,80,2,4,71,54,39,6,10,7,8,9,2,64,41,29,6,10,4,8
2013-339,Brisbane,Hard,28,250,O,20121230,25,H940,,,Ryan Harrison,R,185,USA,20.649,69,710,MA41,,,Ivo Minar,R,183,CZE,28.611,188,256,6-4 6-1,3,Q3,61,5,0,52,35,25,13,9,1,1,7,2,55,31,20,11,8,5,8
2013-339,Brisbane,Hard,28,250,O,20121230,26,L799,,,Jesse Levine,L,175,CAN,25.21,104,530,J386,,,Steve Johnson,R,188,USA,23.017,175,296,7-6(4) 6-3,3,Q3,77,13,1,65,49,39,10,11,3,4,13,3,66,40,29,12,10,2,4
2013-339,Brisbane,Hard,28,250,O,20121230,27,KB09,,,Denis Kudla,R,180,USA,20.37,137,402,K403,,,Igor Kunitsyn,R,180,RUS,31.25,162,339,6-4 1-6 6-3,3,Q3,84,11,2,72,44,33,15,13,2,5,6,1,71,50,34,13,13,1,4
2013-339,Brisbane,Hard,28,250,O,20121230,28,MH30,,,John Millman,R,183,AUS,23.546,199,239,Y124,,,Donald Young,L,183,USA,23.439,189,255,6-4 6-2,3,Q3,72,2,2,55,37,29,10,9,3,3,2,1,49,30,18,10,9,3,6
2013-451,Doha,Hard,32,250,O,20121231,1,K839,,,Tobias Kamke,R,178,GER,26.615,98,563,MB94,,,Abdullah Maqdes,,,KUW,25.755,511,65,6-2 6-3,3,Q1,74,0,3,54,26,18,14,8,5,7,0,2,56,40,20,4,9,0,6
2013-451,Doha,Hard,32,250,O,20121231,2,G967,,,Peter Gojowczyk,R,188,GER,23.463,181,285,K336,2,,Ivo Karlovic,R,211,CRO,33.84,100,556,6-4 7-6(5),3,Q1,91,9,4,68,43,29,16,11,0,1,17,2,79,49,39,10,11,5,7
2013-451,Doha,Hard,32,250,O,20121231,3,O264,3,,Josselin Ouanna,R,193,FRA,26.716,120,474,Y070,,,Michael Yani,R,185,USA,32,220,218,6-4 6-4,3,Q1,79,13,2,67,44,34,12,10,5,5,3,0,65,44,26,13,10,8,10
2013-451,Doha,Hard,32,250,O,20121231,4,G753,,,David Guez,R,185,FRA,30.064,221,218,V564,4,,Antonio Veic,R,180,CRO,24.868,131,429,6-4 5-7 7-6(3),3,Q1,169,3,2,113,63,44,23,17,3,9,1,3,115,85,48,17,17,10,16
2013-451,Doha,Hard,32,250,O,20121231,5,V490,5,,Matteo Viola,R,185,ITA,25.487,135,405,A789,,,Maxime Authom,R,,BEL,25.76,157,351,7-5 6-4,3,Q1,103,8,4,95,64,43,15,11,13,15,1,3,73,37,28,13,11,2,6
2013-451,Doha,Hard,32,250,O,20121231,6,B678,6,,Michael Berrer,L,193,GER,32.501,138,401,G806,,,Andrey Golubev,R,180,KAZ,25.446,161,342,6-3 6-4,3,Q1,64,2,0,55,35,29,13,10,1,1,5,2,47,32,26,6,9,0,2
2013-451,Doha,Hard,32,250,O,20121231,7,C582,7,,Marco Chiudinelli,R,185,SUI,31.307,146,380,R588,,,Nicolas Renavand,,,FRA,30.519,274,174,6-7(5) 7-6(2) 6-2,3,Q1,139,4,2,112,72,52,22,16,5,7,11,2,101,67,46,18,16,4,8
2013-451,Doha,Hard,32,250,O,20121231,8,BC72,,,Daniel Brands,R,196,GER,25.459,153,367,R782,,,Julian Reister,R,188,GER,26.749,296,153,6-3 6-7(5) 6-3,3,Q1,106,11,1,82,65,44,12,14,1,3,7,2,92,79,51,5,16,3,9
2013-451,Doha,Hard,32,250,O,20121231,9,A829,,,Radu Albot,R,175,MDA,23.138,225,212,P701,,,Michal Przysiezny,R,185,POL,28.873,208,231,7-6(5) 7-6(3),3,Q1,151,2,1,91,63,35,16,12,8,12,13,1,112,64,41,17,12,10,14
2013-451,Doha,Hard,32,250,O,20121231,10,BA65,,,Dustin Brown,R,196,JAM,28.063,167,322,MA38,,,Jan Mertl,R,191,CZE,30.992,185,271,5-7 6-3 6-4,3,Q1,112,11,1,104,62,49,19,16,6,8,8,4,84,52,39,17,15,2,5
2013-451,Doha,Hard,32,250,O,20121231,11,G531,,,Mohammad Ghareeb,R,,KUW,32.444,715,26,AB46,,,Abdulrahman Al Harib,,,QAT,17.936,,,6-0 6-0,3,Q1,39,3,0,39,27,20,8,6,2,2,0,2,39,28,11,2,6,3,9
2013-451,Doha,Hard,32,250,O,20121231,12,H442,,,Jan Hernych,R,188,CZE,33.487,193,245,CA22,,,Pavol Cervenak,R,191,SVK,25.503,230,209,6-3 6-3,3,Q1,71,2,0,48,33,23,11,9,1,2,1,1,51,31,19,7,9,0,4
2013-451,Doha,Hard,32,250,O,20121231,13,K771,,,Marsel Ilhan,R,191,TUR,25.558,215,222,CA99,,,Marius Copil,R,191,ROU,22.207,160,347,7-6(3) 4-6 6-3,3,Q1,132,7,2,105,59,41,26,16,6,10,11,3,95,59,42,15,15,7,11
2013-451,Doha,Hard,32,250,O,20121231,14,L987,,,Dusan Lajovic,R,183,SRB,22.505,163,333,MF09,,,Nikola Mektic,R,183,CRO,24.019,253,186,6-3 4-6 6-3,3,Q1,112,4,1,78,53,37,16,14,5,8,3,1,82,43,29,19,14,2,7
2013-451,Doha,Hard,32,250,O,20121231,15,M915,,,Daniel Munoz de la Nava,L,175,ESP,30.921,171,299,ME31,,,Vincent Millot,L,173,FRA,26.919,210,229,6-2 6-3,3,Q1,66,1,2,51,30,22,14,9,2,3,4,0,55,38,20,7,8,7,11
2013-451,Doha,Hard,32,250,O,20121231,16,SL28,,,Jan-Lennard Struff,R,193,GER,22.686,168,321,AC41,,,Ali Al-Saygh,R,,QAT,16.884,,,6-0 6-0,3,Q1,38,4,0,29,17,14,10,6,0,0,0,6,39,24,8,3,6,1,7
2013-451,Doha,Hard,32,250,O,20121231,17,K839,,,Tobias Kamke,R,178,GER,26.615,98,563,SL28,,,Jan-Lennard Struff,R,193,GER,22.686,168,321,6-2 6-4,3,Q2,66,3,2,53,33,25,14,9,2,2,1,4,53,30,23,7,9,1,4
2013-451,Doha,Hard,32,250,O,20121231,18,O264,3,,Josselin Ouanna,R,193,FRA,26.716,120,474,L987,,,Dusan Lajovic,R,183,SRB,22.505,163,333,6-1 5-7 6-4,3,Q2,121,6,4,94,61,45,18,15,7,9,4,2,91,59,36,18,14,7,11
2013-451,Doha,Hard,32,250,O,20121231,19,V490,5,,Matteo Viola,R,185,ITA,25.487,135,405,G531,,,Mohammad Ghareeb,R,,KUW,32.444,715,26,6-3 7-5,3,Q2,72,3,1,74,49,35,14,11,2,3,2,0,54,39,26,7,10,2,5
2013-451,Doha,Hard,32,250,O,20121231,20,B678,6,,Michael Berrer,L,193,GER,32.501,138,401,A829,,,Radu Albot,R,175,MDA,23.138,225,212,6-2 6-3,3,Q2,77,3,2,52,32,24,12,9,3,4,1,1,53,31,17,10,8,3,7
2013-451,Doha,Hard,32,250,O,20121231,21,H442,,,Jan Hernych,R,188,CZE,33.487,193,245,C582,7,,Marco Chiudinelli,R,185,SUI,31.307,146,380,6-2 6-4,3,Q2,73,9,0,51,35,28,7,9,2,3,3,4,59,42,26,6,9,4,8
2013-451,Doha,Hard,32,250,O,20121231,22,BC72,,,Daniel Brands,R,196,GER,25.459,153,367,K771,,,Marsel Ilhan,R,191,TUR,25.558,215,222,6-4 7-6(2),3,Q2,85,11,0,70,56,41,8,11,0,1,7,2,74,50,37,8,11,5,7
2013-451,Doha,Hard,32,250,O,20121231,23,BA65,,,Dustin Brown,R,196,JAM,28.063,167,322,G967,,,Peter Gojowczyk,R,188,GER,23.463,181,285,6-1 6-7(6) 6-3,3,Q2,99,18,4,99,61,51,16,15,3,4,2,6,91,50,33,21,13,5,9
2013-451,Doha,Hard,32,250,O,20121231,24,M915,,,Daniel Munoz de la Nava,L,175,ESP,30.921,171,299,G753,,,David Guez,R,185,FRA,30.064,221,218,6-2 6-1,3,Q2,57,6,0,37,24,22,10,8,0,0,1,4,51,28,16,9,7,5,9
2013-451,Doha,Hard,32,250,O,20121231,25,K839,,,Tobias Kamke,R,178,GER,26.615,98,563,V490,5,,Matteo Viola,R,185,ITA,25.487,135,405,7-5 6-2,3,Q3,83,1,0,57,35,29,11,10,0,1,0,3,71,49,28,9,10,3,7
2013-451,Doha,Hard,32,250,O,20121231,26,H442,,,Jan Hernych,R,188,CZE,33.487,193,245,O264,3,,Josselin Ouanna,R,193,FRA,26.716,120,474,6-1 6-4,3,Q3,56,1,1,41,31,27,9,9,0,0,3,3,63,37,25,8,8,3,6
2013-451,Doha,Hard,32,250,O,20121231,27,BA65,,,Dustin Brown,R,196,JAM,28.063,167,322,B678,6,,Michael Berrer,L,193,GER,32.501,138,401,6-2 2-6 6-4,3,Q3,75,7,0,64,47,34,10,13,2,5,1,1,77,56,37,11,13,7,11
2013-451,Doha,Hard,32,250,O,20121231,28,BC72,,,Daniel Brands,R,196,GER,25.459,153,367,M915,,,Daniel Munoz de la Nava,L,175,ESP,30.921,171,299,6-7(8) 6-4 7-5,3,Q3,138,8,2,103,75,56,13,17,6,9,7,8,114,74,55,19,17,6,11
2013-891,Chennai,Hard,28,250,O,20121231,1,BE54,,,Ruben Bemelmans,L,183,BEL,24.964,111,509,SF29,,,Ajai Selvaraj,,,IND,26.623,1129,6,6-1 6-0,3,Q1,46,6,0,30,21,18,6,6,0,0,0,2,47,19,5,11,7,5,11
2013-891,Chennai,Hard,28,250,O,20121231,2,P624,2,,Philipp Petzschner,R,185,GER,28.772,115,492,E223,,,Martin Emmrich,L,183,GER,28.038,1284,3,6-2 7-6(4),3,Q1,72,9,2,56,35,30,16,10,0,0,3,5,65,39,27,14,10,2,4
2013-891,Chennai,Hard,28,250,O,20121231,3,A487,,,Prakash Amritraj,R,188,IND,29.248,551,51,SE73,3,,Yuichi Sugita,R,175,JPN,24.285,117,491,6-4 3-6 6-3,3,Q1,118,8,1,81,47,32,19,14,4,7,2,4,74,33,25,22,14,2,6
2013-891,Chennai,Hard,28,250,O,20121231,4,D750,4,,Kenny De Schepper,L,203,FRA,25.593,119,487,KD43,,,Arjun Kadhe,R,185,IND,18.982,1107,6,6-1 6-2,3,Q1,61,7,4,41,28,24,9,8,0,0,3,3,56,33,17,10,7,5,9
2013-891,Chennai,Hard,28,250,O,20121231,5,R548,,,Rajeev Ram,R,193,USA,28.789,132,427,RB56,,,Ramkumar Ramanathan,R,188,IND,18.146,787,19,6-4 6-1,3,Q1,72,12,1,47,31,27,8,8,2,2,3,2,65,40,24,10,9,3,7
2013-891,Chennai,Hard,28,250,O,20121231,6,SK94,,,Cedrik-Marcel Stebe,L,180,GER,22.229,177,295,BE67,,,Mirza Basic,R,188,BIH,21.473,259,184,4-6 6-4 6-4,3,Q1,130,22,5,94,52,41,22,15,7,10,6,5,98,57,41,16,15,4,8
2013-891,Chennai,Hard,28,250,O,20121231,7,W503,7,,James Ward,R,188,GBR,25.892,250,187,H996,,,Pierre-Hugues Herbert,R,188,FRA,21.791,257,185,7-5 6-4,3,Q1,92,6,0,65,47,36,10,11,2,3,3,7,76,43,30,15,11,11,14
2013-891,Chennai,Hard,28,250,O,20121231,8,KB05,,,Filip Krajinovic,R,185,SRB,20.843,420,89,T982,8,,Tsung-Hua Yang,R,178,TPE,21.76,256,185,6-3 7-6(3),3,Q1,93,6,1,75,42,34,14,11,4,6,9,3,62,28,25,14,10,0,3
2013-891,Chennai,Hard,28,250,O,20121231,9,A584,,,Theodoros Angelinos,,,GRE,28.591,493,69,E832,,,Neeraj Elangovan,,,USA,17.911,1557,2,6-2 6-0,3,Q1,69,10,3,34,22,20,9,7,1,1,4,12,67,35,22,7,7,11,16
2013-891,Chennai,Hard,28,250,O,20121231,10,N558,,,N.Sriram Balaji,R,180,IND,22.79,325,139,AA60,,,Elwin Antony,,,IND,21.238,1517,2,6-3 6-4,3,Q1,80,5,0,49,36,32,8,10,0,0,4,1,63,38,25,14,9,4,6
2013-891,Chennai,Hard,28,250,O,20121231,11,BA79,,,Andre Begemann,R,188,GER,28.471,496,68,K596,,,Alexander Kudryavtsev,R,183,RUS,27.181,275,173,7-6(3) 3-6 6-1,3,Q1,113,8,16,95,55,43,17,14,8,11,7,2,93,54,34,20,14,2,6
2013-891,Chennai,Hard,28,250,O,20121231,12,MH48,,,Vijayant Malik,,,IND,22.877,541,55,PA97,,,Vijay S P Natarajan,R,178,IND,26.179,573,47,4-6 6-3 7-5,3,Q1,124,7,2,91,66,49,13,16,5,8,5,4,94,46,34,25,15,3,7
2013-891,Chennai,Hard,28,250,O,20121231,13,ME64,,,Saketh Myneni,R,193,IND,25.202,386,104,J465,,,Mohit Mayur Jayaprakash,R,178,IND,19.296,969,10,6-3 6-4,3,Q1,64,4,2,52,28,26,16,10,0,0,2,1,55,37,22,11,9,0,2
2013-891,Chennai,Hard,28,250,O,20121231,14,RB86,,,Sidharth Rawat,R,175,IND,19.696,929,11,PC36,,,Vignesh Peranamallur,R,173,IND,25.153,1127,6,6-3 6-3,3,Q1,77,6,1,63,39,28,11,9,2,4,0,4,61,47,20,9,9,1,6
2013-891,Chennai,Hard,28,250,O,20121231,15,SD46,,,Divij Sharan,L,183,IND,26.834,1017,8,V619,,,Ashwin Vijayragavan,,,IND,23.515,786,19,7-5 6-3,3,Q1,77,6,1,62,40,31,16,11,1,1,7,0,58,42,29,10,10,1,3
2013-891,Chennai,Hard,28,250,O,20121231,16,V505,,,Vishnu Vardhan,R,188,IND,25.432,345,126,SG33,,,Sanam Singh,R,175,IND,24.972,293,154,6-7(3) 6-4 6-3,3,Q1,140,16,4,92,56,44,20,15,2,4,11,9,108,51,40,27,16,5,10
2013-891,Chennai,Hard,28,250,O,20121231,17,BE54,,,Ruben Bemelmans,L,183,BEL,24.964,111,509,V505,,,Vishnu Vardhan,R,188,IND,25.432,345,126,6-4 4-6 6-1,3,Q2,99,9,2,68,41,31,15,13,1,3,10,6,83,52,34,13,14,2,7
2013-891,Chennai,Hard,28,250,O,20121231,18,BA79,,,Andre Begemann,R,188,GER,28.471,496,68,P624,2,,Philipp Petzschner,R,185,GER,28.772,115,492,3-6 6-4 4-2 RET,3,Q2,95,2,8,72,40,34,12,13,2,5,6,4,83,44,30,18,12,4,7
2013-891,Chennai,Hard,28,250,O,20121231,19,D750,4,,Kenny De Schepper,L,203,FRA,25.593,119,487,N558,,,N.Sriram Balaji,R,180,IND,22.79,325,139,6-4 3-6 6-1,3,Q2,109,10,9,77,47,39,11,13,7,10,4,5,84,46,25,20,13,2,7
2013-891,Chennai,Hard,28,250,O,20121231,20,R548,,,Rajeev Ram,R,193,USA,28.789,132,427,SD46,,,Divij Sharan,L,183,IND,26.834,1017,8,6-0 3-6 6-1,3,Q2,91,2,2,65,42,30,13,11,2,3,2,1,67,47,27,9,11,5,10
2013-891,Chennai,Hard,28,250,O,20121231,21,SK94,,,Cedrik-Marcel Stebe,L,180,GER,22.229,177,295,MH48,,,Vijayant Malik,,,IND,22.877,541,55,2-6 6-4 7-5,3,Q2,119,5,6,84,47,38,17,15,1,5,3,4,109,73,49,15,15,8,12
2013-891,Chennai,Hard,28,250,O,20121231,22,W503,7,,James Ward,R,188,GBR,25.892,250,187,ME64,,,Saketh Myneni,R,193,IND,25.202,386,104,3-6 6-3 6-4,3,Q2,125,5,2,99,63,44,16,14,9,12,14,3,105,54,34,27,14,9,13
2013-891,Chennai,Hard,28,250,O,20121231,23,A487,,,Prakash Amritraj,R,188,IND,29.248,551,51,A584,,,Theodoros Angelinos,,,GRE,28.591,493,69,6-4 6-4,3,Q2,80,8,0,58,38,31,11,10,1,1,3,1,53,31,24,13,10,2,4
2013-891,Chennai,Hard,28,250,O,20121231,24,KB05,,,Filip Krajinovic,R,185,SRB,20.843,420,89,RB86,,,Sidharth Rawat,R,175,IND,19.696,929,11,6-3 6-2,3,Q2,52,3,0,42,25,22,14,9,0,0,5,0,44,27,20,6,8,4,7
2013-891,Chennai,Hard,28,250,O,20121231,25,BE54,,,Ruben Bemelmans,L,183,BEL,24.964,111,509,KB05,,,Filip Krajinovic,R,185,SRB,20.843,420,89,6-4 6-2,3,Q3,64,6,0,53,36,27,10,9,4,5,1,1,46,32,21,4,9,0,4
2013-891,Chennai,Hard,28,250,O,20121231,26,R548,,,Rajeev Ram,R,193,USA,28.789,132,427,D750,4,,Kenny De Schepper,L,203,FRA,25.593,119,487,7-6(7) 4-6 6-1,3,Q3,142,6,5,97,56,42,20,15,6,10,7,7,92,57,36,14,14,7,12
2013-891,Chennai,Hard,28,250,O,20121231,27,SK94,,,Cedrik-Marcel Stebe,L,180,GER,22.229,177,295,BA79,,,Andre Begemann,R,188,GER,28.471,496,68,6-4 7-5,3,Q3,95,3,3,80,51,39,12,11,2,3,8,6,70,47,33,9,11,5,8
2013-891,Chennai,Hard,28,250,O,20121231,28,A487,,,Prakash Amritraj,R,188,IND,29.248,551,51,W503,7,,James Ward,R,188,GBR,25.892,250,187,5-7 6-4 6-4,3,Q3,143,13,2,102,63,47,21,16,3,5,13,5,101,66,49,16,16,7,10
2013-301,Auckland,Hard,28,250,O,20130107,1,H528,1,,Victor Hanescu,R,198,ROU,31.466,61,753,MP16,,,Sam Matheson,,,NZL,18.628,,,6-1 6-1,3,Q1,44,6,1,34,27,25,3,7,0,0,0,3,39,21,10,6,7,1,6
2013-301,Auckland,Hard,28,250,O,20130107,2,B896,,,Benjamin Becker,R,178,GER,31.562,65,730,GD73,,,Jaden Grinter,R,,NZL,19.625,,,6-4 6-4,3,Q1,66,3,2,54,24,21,18,10,5,6,9,6,64,42,28,8,10,3,6
2013-301,Auckland,Hard,28,250,O,20130107,3,N771,,,Cameron Norrie,L,188,GBR,17.377,,,B884,3,,Carlos Berlocq,R,183,ARG,29.927,67,720,W/O,3,Q1,,,,,,,,,,,,,,,,,,,
2013-301,Auckland,Hard,28,250,O,20130107,4,L799,,,Jesse Levine,L,175,CAN,25.232,104,530,MA30,4,,Gilles Muller,L,193,LUX,29.667,69,714,6-4 6-4,3,Q1,82,5,2,72,51,35,12,10,5,6,9,3,65,37,29,10,10,3,6
2013-301,Auckland,Hard,28,250,O,20130107,5,SF36,,,Igor Sijsling,R,191,NED,25.391,70,706,MI08,,,Javier Marti,R,,ESP,20.991,186,272,6-2 5-7 6-4,3,Q1,103,12,3,90,59,46,14,15,4,6,3,6,97,46,31,24,15,4,8
2013-301,Auckland,Hard,28,250,O,20130107,6,G676,6,,Daniel Gimeno-Traver,R,183,ESP,27.42,71,704,S604,,,Andre Sa,R,185,BRA,35.674,,,2-6 6-4 6-1,3,Q1,106,7,4,65,34,26,17,12,0,3,0,3,115,84,53,8,13,11,16
2013-301,Auckland,Hard,28,250,O,20130107,7,R685,7,,Lukas Rosol,R,193,CZE,27.458,75,689,V379,,,Izak Van der Merwe,R,196,RSA,28.95,216,219,6-4 6-2,3,Q1,63,2,1,51,36,28,9,9,1,1,3,3,58,35,21,12,9,4,7
2013-301,Auckland,Hard,28,250,O,20130107,8,R368,8,,Michael Russell,R,173,USA,34.689,92,573,S938,,,Bruno Soares,R,180,BRA,30.861,,,6-2 6-3,3,Q1,67,0,1,59,41,25,12,8,7,8,1,4,60,37,21,8,9,4,9
2013-301,Auckland,Hard,28,250,O,20130107,9,C723,,,Flavio Cipolla,R,173,ITA,29.218,94,568,CB33,,,Martin Colenbrander,,,NZL,24.331,,,6-1 6-3,3,Q1,56,0,3,51,30,17,16,8,1,2,1,5,39,21,10,5,8,2,7
2013-301,Auckland,Hard,28,250,O,20130107,10,F454,,,Colin Fleming,R,188,GBR,28.402,,,M776,,,Michal Mertinak,R,185,SVK,33.243,855,14,7-6(4) 6-7(1) 7-6(4),3,Q1,166,8,4,136,94,60,19,18,11,16,5,10,139,90,54,27,18,10,15
2013-301,Auckland,Hard,28,250,O,20130107,11,G935,,,Sergio Gutierrez-Ferrol,R,,ESP,23.844,178,294,D763,,,Marcus Daniell,R,188,NZL,23.162,693,30,6-2 7-5,3,Q1,78,5,7,68,30,24,20,10,8,9,0,9,66,38,26,9,10,1,5
