tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2012-339,Brisbane,Hard,32,250,O,20120101,25,L799,,,Jesse Levine,L,175,CAN,24.214,,,K839,1,,Tobias Kamke,R,178,GER,25.615,,,7-5 6-4,3,Q3,103,2,4,73,41,32,17,11,6,7,4,4,78,44,27,20,11,7,10
2012-339,Brisbane,Hard,32,250,O,20120101,26,A511,,,Igor Andreev,R,185,RUS,28.468,,,Z254,6,,Jurgen Zopp,R,191,EST,23.759,,,6-4 2-6 7-5,3,Q3,111,9,4,90,49,36,23,15,2,5,4,0,77,50,37,18,15,2,5
2012-339,Brisbane,Hard,32,250,O,20120101,27,I230,,,Tatsuma Ito,R,180,JPN,23.622,,,L837,,,Michael Look,R,188,AUS,24.104,,,4-6 6-4 6-4,3,Q3,126,5,3,106,63,38,23,15,9,12,10,0,93,56,39,18,15,3,7
2012-339,Brisbane,Hard,32,250,O,20120101,28,MH30,,,John Millman,R,183,AUS,22.549,,,G621,,,Chris Guccione,L,201,AUS,26.423,,,7-6(4) 6-7(3) 7-6(4),3,Q3,138,8,2,111,76,62,24,18,0,0,26,3,122,68,59,31,18,4,4
2012-451,Doha,Hard,32,250,O,20120102,1,BC65,,,Matthias Bachinger,R,188,GER,24.753,94,587,F580,,,Martin Fischer,R,180,AUT,25.451,219,223,7-6(2) 3-6 6-3,3,Q1,143,1,1,93,55,35,26,15,3,6,4,2,108,70,43,23,15,12,15
2012-451,Doha,Hard,32,250,O,20120102,2,K771,2,,Marsel Ilhan,R,191,TUR,24.561,111,514,BA79,,,Andre Begemann,R,188,GER,27.474,214,230,4-6 6-2 6-3,3,Q1,115,0,1,73,47,35,15,13,3,5,6,5,101,59,40,16,14,6,11
2012-451,Doha,Hard,32,250,O,20120102,3,L797,3,,Lukas Lacko,R,188,SVK,24.164,112,505,Z168,,,Mischa Zverev,L,191,GER,24.364,211,233,7-6(1) 6-3,3,Q1,102,3,2,83,60,39,14,11,8,9,3,2,68,40,26,14,10,3,5
2012-451,Doha,Hard,32,250,O,20120102,4,Z189,,,Grega Zemlja,R,183,SLO,25.259,116,491,K776,,,Konstantin Kravchuk,R,191,RUS,26.856,181,269,7-6(1) 6-4,3,Q1,86,6,1,68,42,31,14,11,2,5,3,2,67,43,30,7,11,2,6
2012-451,Doha,Hard,32,250,O,20120102,5,H704,,,Jesse Huta Galung,R,,NED,26.24,209,234,K966,5,,Martin Klizan,L,191,SVK,22.478,117,486,6-2 6-3,3,Q1,62,4,2,41,27,24,9,9,0,1,3,1,53,32,23,6,8,4,8
2012-451,Doha,Hard,32,250,O,20120102,6,S636,6,,Rainer Schuettler,R,180,GER,35.688,132,428,A789,,,Maxime Authom,R,,BEL,24.764,225,215,7-6(5) 2-6 6-4,3,Q1,131,6,3,104,73,46,16,15,7,10,13,2,105,67,47,19,15,6,8
2012-451,Doha,Hard,32,250,O,20120102,7,G806,7,,Andrey Golubev,R,180,KAZ,24.449,147,356,T982,,,Tsung-Hua Yang,R,178,TPE,20.764,173,289,1-6 6-4 6-3,3,Q1,103,8,1,71,48,35,13,13,1,4,3,2,87,55,33,19,13,3,6
2012-451,Doha,Hard,32,250,O,20120102,8,P436,8,,Bjorn Phau,R,175,GER,32.246,156,331,BA65,,,Dustin Brown,R,196,JAM,27.066,161,313,6-4 4-6 6-0,3,Q1,103,7,3,80,47,34,19,13,1,3,8,4,101,49,39,16,13,10,15
2012-451,Doha,Hard,32,250,O,20120102,9,BD06,,,Roberto Bautista Agut,R,183,ESP,23.718,178,275,T911,,,Peter Torebko,R,185,GER,23.893,238,204,6-4 6-3,3,Q1,93,2,3,70,46,31,14,10,5,6,4,3,61,35,26,10,9,2,5
2012-451,Doha,Hard,32,250,O,20120102,10,BH09,,,Aljaz Bedene,R,183,SLO,22.459,165,307,S809,,,Yuri Schukin,R,185,KAZ,32.52,193,255,4-6 6-4 6-1,3,Q1,115,15,4,92,51,42,19,14,4,6,1,2,70,36,22,21,13,2,6
2012-451,Doha,Hard,32,250,O,20120102,11,G531,,,Mohammad Ghareeb,R,,KUW,31.447,908,10,AB46,,,Abdulrahman Al Harib,,,QAT,16.939,,,6-0 6-2,3,Q1,45,2,1,37,28,23,6,7,0,0,1,2,44,29,14,4,7,4,9
2012-451,Doha,Hard,32,250,O,20120102,12,G512,,,Denis Gremelmayr,L,183,GER,30.379,189,262,C582,,,Marco Chiudinelli,R,185,SUI,30.311,177,275,7-6(3) 6-2,3,Q1,82,10,2,63,42,32,16,10,6,6,3,2,66,46,28,11,10,4,6
2012-451,Doha,Hard,32,250,O,20120102,13,M836,,,Dominik Meffert,R,196,GER,30.732,170,299,MB94,,,Abdullah Maqdes,,,KUW,24.758,948,9,6-1 7-6(4),3,Q1,81,8,2,67,36,30,17,10,3,4,1,0,63,44,25,11,9,3,6
2012-451,Doha,Hard,32,250,O,20120102,14,SF36,,,Igor Sijsling,R,191,NED,24.375,200,243,ME89,,,Illya Marchenko,R,185,UKR,24.318,229,212,6-0 6-4,3,Q1,57,6,0,50,34,27,9,8,3,3,0,4,46,29,18,6,8,3,7
2012-451,Doha,Hard,32,250,O,20120102,15,V564,,,Antonio Veic,R,180,CRO,23.871,159,319,CA99,,,Marius Copil,R,191,ROU,21.21,217,225,7-5 6-4,3,Q1,92,2,2,64,40,30,17,11,0,0,7,1,66,36,28,18,11,3,5
2012-451,Doha,Hard,32,250,O,20120102,16,W503,,,James Ward,R,188,GBR,24.895,162,310,Z367,,,Mousa Shanan Zayed,,,QAT,17.818,,,6-0 6-0,3,Q1,40,10,2,39,25,20,9,6,2,2,2,4,39,22,9,3,6,0,6
2012-451,Doha,Hard,32,250,O,20120102,17,BC65,,,Matthias Bachinger,R,188,GER,24.753,94,587,BH09,,,Aljaz Bedene,R,183,SLO,22.459,165,307,6-3 1-6 6-3,3,Q2,116,1,1,91,50,32,19,13,6,10,5,2,75,43,27,16,12,6,10
2012-451,Doha,Hard,32,250,O,20120102,18,G512,,,Denis Gremelmayr,L,183,GER,30.379,189,262,K771,2,,Marsel Ilhan,R,191,TUR,24.561,111,514,6-1 3-6 6-4,3,Q2,87,2,3,78,51,40,15,13,5,6,2,1,69,40,28,19,13,5,8
2012-451,Doha,Hard,32,250,O,20120102,19,SF36,,,Igor Sijsling,R,191,NED,24.375,200,243,L797,3,,Lukas Lacko,R,188,SVK,24.164,112,505,7-5 7-5,3,Q2,91,8,3,96,50,38,23,12,11,12,6,1,64,51,35,6,12,5,8
2012-451,Doha,Hard,32,250,O,20120102,20,Z189,,,Grega Zemlja,R,183,SLO,25.259,116,491,M836,,,Dominik Meffert,R,196,GER,30.732,170,299,6-3 7-5,3,Q2,83,8,6,65,44,32,10,11,2,4,2,3,59,34,24,10,10,7,11
2012-451,Doha,Hard,32,250,O,20120102,21,S636,6,,Rainer Schuettler,R,180,GER,35.688,132,428,V564,,,Antonio Veic,R,180,CRO,23.871,159,319,6-3 7-6(4),3,Q2,96,2,2,71,47,36,10,10,5,6,2,5,66,34,26,16,11,3,6
2012-451,Doha,Hard,32,250,O,20120102,22,G806,7,,Andrey Golubev,R,180,KAZ,24.449,147,356,G531,,,Mohammad Ghareeb,R,,KUW,31.447,908,10,6-2 7-5,3,Q2,73,5,2,48,34,27,8,10,1,3,0,0,69,59,31,4,10,5,10
2012-451,Doha,Hard,32,250,O,20120102,23,BD06,,,Roberto Bautista Agut,R,183,ESP,23.718,178,275,P436,8,,Bjorn Phau,R,175,GER,32.246,156,331,6-1 7-5,3,Q2,78,3,0,52,40,30,9,10,1,2,2,2,63,35,20,11,9,4,8
2012-451,Doha,Hard,32,250,O,20120102,24,H704,,,Jesse Huta Galung,R,,NED,26.24,209,234,W503,,,James Ward,R,188,GBR,24.895,162,310,7-6(7) 6-3,3,Q2,113,12,4,92,55,41,19,11,5,6,6,0,75,46,33,14,10,3,5
2012-451,Doha,Hard,32,250,O,20120102,25,BC65,,,Matthias Bachinger,R,188,GER,24.753,94,587,G806,7,,Andrey Golubev,R,180,KAZ,24.449,147,356,6-4 4-6 6-4,3,Q3,135,4,5,101,58,41,22,15,6,9,1,3,94,59,38,19,15,8,12
2012-451,Doha,Hard,32,250,O,20120102,26,Z189,,,Grega Zemlja,R,183,SLO,25.259,116,491,H704,,,Jesse Huta Galung,R,,NED,26.24,209,234,6-2 6-1,3,Q3,59,4,0,42,27,21,8,8,3,4,1,2,39,20,11,6,7,3,8
2012-451,Doha,Hard,32,250,O,20120102,27,G512,,,Denis Gremelmayr,L,183,GER,30.379,189,262,S636,6,,Rainer Schuettler,R,180,GER,35.688,132,428,7-5 6-4,3,Q3,86,6,0,61,41,28,11,11,2,4,1,1,64,31,18,17,11,2,6
2012-451,Doha,Hard,32,250,O,20120102,28,BD06,,,Roberto Bautista Agut,R,183,ESP,23.718,178,275,SF36,,,Igor Sijsling,R,191,NED,24.375,200,243,6-3 6-4,3,Q3,74,2,1,58,35,29,13,10,1,1,4,0,60,34,24,13,9,4,6
2012-891,Chennai,Hard,28,250,O,20120102,1,SH90,,,Joao Sousa,R,185,POR,22.76,192,256,R612,1,,Stephane Robert,R,185,FRA,31.628,105,552,4-6 6-2 7-6(8),3,Q1,132,5,3,91,56,38,20,15,2,6,5,8,113,54,37,27,15,5,10
2012-891,Chennai,Hard,28,250,O,20120102,2,R613,,,Edouard Roger-Vasselin,R,185,FRA,28.096,106,548,K596,,,Alexander Kudryavtsev,R,183,RUS,26.185,158,322,6-3 3-6 4-2 RET,3,Q1,90,4,1,67,42,33,12,12,2,4,6,1,62,37,28,12,12,1,4
2012-891,Chennai,Hard,28,250,O,20120102,3,V379,3,,Izak Van der Merwe,R,196,RSA,27.934,113,501,BA53,,,Jamie Baker,R,183,GBR,25.41,241,199,2-6 7-5 6-4,3,Q1,139,8,3,97,56,40,19,15,6,10,1,1,72,56,35,12,15,1,5
2012-891,Chennai,Hard,28,250,O,20120102,4,PD07,,,Vasek Pospisil,R,193,CAN,21.528,119,481,N480,,,Jeevan Nedunchezhiyan,L,173,IND,23.201,556,47,7-6(6) 7-6(7),3,Q1,148,19,1,77,50,46,14,12,0,1,5,3,100,62,47,18,12,6,7
2012-891,Chennai,Hard,28,250,O,20120102,5,SC47,,,Go Soeda,R,178,JPN,27.324,120,481,PC36,,,Vignesh Peranamallur,R,173,IND,24.156,943,9,6-1 6-3,3,Q1,61,5,2,40,23,18,12,8,0,1,1,2,57,24,14,12,8,6,11
2012-891,Chennai,Hard,28,250,O,20120102,6,D424,6,,Rik De Voest,R,180,RSA,31.576,126,460,TA75,,,Abhijeet Tiwari,,,IND,21.421,1206,4,6-0 6-4,3,Q1,57,5,2,47,23,19,12,8,5,7,1,0,49,29,13,6,8,2,8
2012-891,Chennai,Hard,28,250,O,20120102,7,D776,,,Thiemo de Bakker,R,193,NED,23.285,223,216,BA77,7,,Arnau Brugues-Davi,L,183,ESP,26.828,137,391,7-5 7-6(5),3,Q1,124,17,1,85,50,36,19,12,4,6,5,3,87,53,32,20,12,6,9
2012-891,Chennai,Hard,28,250,O,20120102,8,R548,8,,Rajeev Ram,R,193,USA,27.792,149,355,N558,,,N.Sriram Balaji,R,180,IND,21.793,738,20,7-5 6-4,3,Q1,97,6,1,73,40,35,16,11,16,17,4,4,69,42,26,14,11,8,11
2012-891,Chennai,Hard,28,250,O,20120102,9,B757,,,Rohan Bopanna,R,193,IND,31.83,607,36,PA97,,,Vijay S P Natarajan,R,178,IND,25.183,584,41,6-3 RET,3,Q1,43,1,0,19,10,9,7,4,0,0,0,3,41,18,13,8,5,10,12
2012-891,Chennai,Hard,28,250,O,20120102,10,C834,,,Juan Sebastian Cabal,R,185,COL,25.689,248,193,E832,,,Neeraj Elangovan,,,USA,16.914,1431,2,6-0 6-0,3,Q1,59,3,1,31,20,16,9,6,1,1,3,8,48,16,9,8,6,4,10
2012-891,Chennai,Hard,28,250,O,20120102,11,CA33,,,Inigo Cervantes,R,180,ESP,22.089,220,222,V502,,,Ranjeet Virali-Murugesan,,,IND,26.256,511,61,6-1 7-5,3,Q1,82,9,7,57,32,26,12,9,0,1,1,2,64,33,16,15,10,6,11
2012-891,Chennai,Hard,28,250,O,20120102,12,GA94,,,Prajnesh Gunneswaran,L,188,IND,22.138,,,R704,,,Karan Rastogi,R,178,HKG,25.235,393,100,6-1 6-3,3,Q1,51,10,2,39,26,22,10,8,0,0,2,2,42,31,19,3,8,2,6
2012-891,Chennai,Hard,28,250,O,20120102,13,H788,,,Treat Huey,L,178,PHI,26.346,1085,5,W541,,,Akash Wagh,L,175,IND,21.796,1211,4,6-2 6-4,3,Q1,65,6,0,49,33,24,13,9,2,2,5,3,59,35,23,12,9,5,8
2012-891,Chennai,Hard,28,250,O,20120102,14,J465,,,Mohit Mayur Jayaprakash,R,178,IND,18.3,1174,4,RB56,,,Ramkumar Ramanathan,R,188,IND,17.15,896,11,6-2 6-2,3,Q1,60,4,2,41,24,20,13,8,0,0,4,2,46,24,16,8,8,2,6
2012-891,Chennai,Hard,28,250,O,20120102,15,L987,,,Dusan Lajovic,R,183,SRB,21.509,190,261,SG33,,,Sanam Singh,R,175,IND,23.975,887,11,4-6 6-4 6-3,3,Q1,119,6,3,98,60,41,22,14,8,10,1,4,86,60,38,17,15,6,10
2012-891,Chennai,Hard,28,250,O,20120102,16,SE73,,,Yuichi Sugita,R,175,JPN,23.288,235,207,W373,,,Jimmy Wang,R,180,TPE,26.897,274,171,6-4 3-6 6-3,3,Q1,156,3,2,93,53,37,22,14,3,5,5,2,90,47,30,26,14,4,7
2012-891,Chennai,Hard,28,250,O,20120102,17,R613,,,Edouard Roger-Vasselin,R,185,FRA,28.096,106,548,L987,,,Dusan Lajovic,R,183,SRB,21.509,190,261,7-6(1) 6-2,3,Q2,99,3,1,60,42,37,8,10,0,0,2,3,68,29,20,21,10,9,11
2012-891,Chennai,Hard,28,250,O,20120102,18,V379,3,,Izak Van der Merwe,R,196,RSA,27.934,113,501,CA33,,,Inigo Cervantes,R,180,ESP,22.089,220,222,6-4 7-5,3,Q2,103,2,2,65,36,29,15,11,1,2,2,5,70,37,23,19,11,6,9
2012-891,Chennai,Hard,28,250,O,20120102,19,PD07,,,Vasek Pospisil,R,193,CAN,21.528,119,481,J465,,,Mohit Mayur Jayaprakash,R,178,IND,18.3,1174,4,6-3 6-2,3,Q2,60,13,2,46,31,27,9,9,2,3,2,2,54,36,16,11,8,2,6
2012-891,Chennai,Hard,28,250,O,20120102,20,SC47,,,Go Soeda,R,178,JPN,27.324,120,481,B757,,,Rohan Bopanna,R,193,IND,31.83,607,36,7-6(2) 7-6(2),3,Q2,110,5,4,86,43,34,25,12,4,5,14,4,90,51,36,19,12,3,4
2012-891,Chennai,Hard,28,250,O,20120102,21,D424,6,,Rik De Voest,R,180,RSA,31.576,126,460,H788,,,Treat Huey,L,178,PHI,26.346,1085,5,6-3 6-4,3,Q2,85,4,0,53,41,30,7,10,0,1,7,3,76,43,28,14,9,8,11
2012-891,Chennai,Hard,28,250,O,20120102,22,R548,8,,Rajeev Ram,R,193,USA,27.792,149,355,GA94,,,Prajnesh Gunneswaran,L,188,IND,22.138,,,6-3 7-6(3),3,Q2,101,7,0,61,40,29,14,10,2,3,3,1,104,55,34,24,11,17,20
2012-891,Chennai,Hard,28,250,O,20120102,23,D776,,,Thiemo de Bakker,R,193,NED,23.285,223,216,C834,,,Juan Sebastian Cabal,R,185,COL,25.689,248,193,6-1 6-3,3,Q2,62,8,2,49,33,25,10,8,2,2,1,1,42,26,16,6,8,2,6
2012-891,Chennai,Hard,28,250,O,20120102,24,SE73,,,Yuichi Sugita,R,175,JPN,23.288,235,207,SH90,,,Joao Sousa,R,185,POR,22.76,192,256,6-4 6-1,3,Q2,72,4,3,47,28,22,12,8,3,3,1,2,54,35,22,6,9,2,6
2012-891,Chennai,Hard,28,250,O,20120102,25,SC47,,,Go Soeda,R,178,JPN,27.324,120,481,R613,,,Edouard Roger-Vasselin,R,185,FRA,28.096,106,548,6-4 7-6(5),3,Q3,118,5,3,85,48,35,23,11,9,9,3,1,79,56,44,10,11,3,4
2012-891,Chennai,Hard,28,250,O,20120102,26,D776,,,Thiemo de Bakker,R,193,NED,23.285,223,216,V379,3,,Izak Van der Merwe,R,196,RSA,27.934,113,501,6-2 6-4,3,Q3,81,6,0,58,34,23,15,9,1,2,4,4,50,28,18,7,9,0,4
2012-891,Chennai,Hard,28,250,O,20120102,27,PD07,,,Vasek Pospisil,R,193,CAN,21.528,119,481,R548,8,,Rajeev Ram,R,193,USA,27.792,149,355,6-1 6-7(2) 6-3,3,Q3,125,9,2,94,64,49,19,15,4,4,2,1,69,32,27,22,13,2,5
2012-891,Chennai,Hard,28,250,O,20120102,28,SE73,,,Yuichi Sugita,R,175,JPN,23.288,235,207,D424,6,,Rik De Voest,R,180,RSA,31.576,126,460,7-6 6-1,3,Q3,87,0,3,63,42,33,13,10,5,6,1,1,62,34,22,10,9,3,6
2012-301,Auckland,Hard,28,250,O,20120109,1,C723,2,,Flavio Cipolla,R,173,ITA,28.222,75,671,GD73,,,Jaden Grinter,R,,NZL,18.628,,,3-6 6-3 6-2,3,Q1,100,0,2,71,48,39,15,13,0,1,2,3,86,57,33,19,13,10,13
2012-301,Auckland,Hard,28,250,O,20120109,2,M708,3,,Ricardo Mello,L,175,BRA,31.05,109,520,D763,,,Marcus Daniell,R,188,NZL,22.166,727,21,6-4 6-3,3,Q1,71,2,1,54,36,28,10,9,2,2,5,4,63,46,30,6,10,5,8
2012-301,Auckland,Hard,28,250,O,20120109,3,ME82,,,Adrian Mannarino,L,180,FRA,23.529,87,623,SE66,,,Eduardo Schwank,R,183,ARG,25.714,143,366,6-0 6-2,3,Q1,50,6,1,37,28,23,6,7,0,0,1,4,37,18,10,2,7,2,7
2012-301,Auckland,Hard,28,250,O,20120109,4,H377,,,Dominik Hrbaty,R,180,SVK,34.012,707,23,R750,5,,Pere Riba,R,183,ESP,23.756,89,612,6-4 6-2,3,Q1,73,7,6,55,26,22,17,9,1,1,8,1,61,29,21,14,9,8,11
2012-301,Auckland,Hard,28,250,O,20120109,5,PD31,,,Benoit Paire,R,196,FRA,22.672,92,594,T982,,,Tsung-Hua Yang,R,178,TPE,20.783,178,274,6-3 6-1,3,Q1,55,8,4,46,25,22,11,8,1,1,3,1,64,43,23,8,8,7,11
2012-301,Auckland,Hard,28,250,O,20120109,6,K839,,,Tobias Kamke,R,178,GER,25.637,95,582,L799,,,Jesse Levine,L,175,CAN,24.235,158,320,6-3 6-3,3,Q1,64,2,2,52,26,19,16,9,2,3,1,3,51,29,19,8,9,0,4
2012-301,Auckland,Hard,28,250,O,20120109,7,B752,,,Stephane Bohli,R,185,SUI,28.46,218,224,V379,8,,Izak Van der Merwe,R,196,RSA,27.953,115,507,3-6 6-2 6-1,3,Q1,108,5,3,77,41,28,23,12,3,4,6,5,79,48,30,16,12,2,6
2012-301,Auckland,Hard,28,250,O,20120109,8,BJ28,,,Anton Bettink,,,NZL,19.077,1178,4,LB69,,,Sebastian Lavie,R,,NZL,19.811,1293,3,6-4 7-6(7),3,Q1,122,6,6,87,49,38,19,11,7,9,5,16,104,50,34,23,11,9,12
2012-301,Auckland,Hard,28,250,O,20120109,9,BA77,,,Arnau Brugues-Davi,L,183,ESP,26.847,138,391,SH90,,,Joao Sousa,R,185,POR,22.779,191,256,7-5 6-3,3,Q1,77,4,2,66,40,30,17,11,0,0,4,2,54,31,22,14,10,1,3
2012-301,Auckland,Hard,28,250,O,20120109,10,CA33,,,Inigo Cervantes,R,180,ESP,22.108,221,222,T389,,,Adam Thompson,,,NZL,29.451,1855,1,6-3 6-4,3,Q1,51,3,1,54,36,24,11,10,2,4,5,8,52,26,19,7,9,1,5
2012-301,Auckland,Hard,28,250,O,20120109,11,D424,,,Rik De Voest,R,180,RSA,31.595,125,459,SF89,,,Rubin Statham,R,180,NZL,24.709,535,53,7-5 6-2,3,Q1,75,1,1,58,37,29,10,10,1,3,5,1,61,42,24,7,10,3,8
