tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2011-339,Brisbane,Hard,32,250,O,20110102,11,E690,,,Matthew Ebden,R,188,AUS,23.102,,,C856,,,Victor Crivoi,R,185,ROU,28.608,,,6-2 4-6 7-5,3,Q1,122,17,2,87,57,40,15,15,3,7,6,1,103,71,42,14,15,5,11
2011-339,Brisbane,Hard,32,250,O,20110102,12,I230,,,Tatsuma Ito,R,180,JPN,22.626,,,SE69,,,Ivan Sergeyev,R,175,UKR,22.951,,,7-5 7-5,3,Q1,85,2,4,64,34,22,18,12,1,4,6,0,70,43,26,12,12,4,9
2011-339,Brisbane,Hard,32,250,O,20110102,13,K624,,,Bastian Knittel,L,180,GER,27.403,,,L801,,,Dusan Lojda,L,188,CZE,22.82,,,6-1 4-6 6-3,3,Q1,138,6,3,111,72,43,20,13,7,10,2,5,85,44,29,16,13,4,10
2011-339,Brisbane,Hard,32,250,O,20110102,14,PB22,,,Peter Polansky,R,183,CAN,22.549,,,MK40,,,Benjamin Mitchell,R,183,AUS,18.089,,,6-1 6-7(5) 6-3,3,Q1,100,10,1,84,61,49,12,15,0,1,15,7,82,44,32,15,13,4,8
2011-339,Brisbane,Hard,32,250,O,20110102,15,T315,,,Dmitry Tursunov,R,185,RUS,28.057,,,D994,,,James Duckworth,R,183,AUS,18.949,,,6-3 6-4,3,Q1,69,8,2,53,34,27,15,10,0,0,7,3,69,41,27,13,9,4,6
2011-339,Brisbane,Hard,32,250,O,20110102,16,Z254,,,Jurgen Zopp,R,191,EST,22.762,,,K436,,,Dieter Kindlmann,R,183,GER,28.583,,,6-1 6-3,3,Q1,54,4,1,39,24,19,9,8,0,1,3,4,55,31,18,7,8,10,15
2011-339,Brisbane,Hard,32,250,O,20110102,17,ME82,,,Adrian Mannarino,L,180,FRA,22.511,,,PB22,,,Peter Polansky,R,183,CAN,22.549,,,6-4 6-4,3,Q2,76,4,0,57,31,24,17,10,3,3,7,3,57,28,25,13,10,0,2
2011-339,Brisbane,Hard,32,250,O,20110102,18,BE90,,,Ricardas Berankis,R,175,LTU,20.534,,,C968,,,Marco Crugnola,R,188,ITA,27.611,,,6-3 6-3,3,Q2,90,3,2,49,20,13,22,9,2,3,3,6,74,41,24,14,9,11,15
2011-339,Brisbane,Hard,32,250,O,20110102,19,I230,,,Tatsuma Ito,R,180,JPN,22.626,,,K310,5,,Stefan Koubek,L,175,AUT,33.999,,,6-7(3) 6-1 6-4,3,Q2,114,4,5,97,58,43,20,15,4,6,6,1,97,61,41,14,14,5,10
2011-339,Brisbane,Hard,32,250,O,20110102,20,L515,,,Peter Luczak,R,183,AUS,31.34,,,T315,,,Dmitry Tursunov,R,185,RUS,28.057,,,4-6 7-6(6) 6-4,3,Q2,145,15,4,101,67,52,21,16,2,3,21,5,98,54,46,23,16,4,5
2011-339,Brisbane,Hard,32,250,O,20110102,21,E690,,,Matthew Ebden,R,188,AUS,23.102,,,Z189,8,,Grega Zemlja,R,183,SLO,24.26,,,5-7 7-6(1) 6-4,3,Q2,123,12,1,93,65,49,15,17,1,4,13,3,112,73,49,21,17,7,10
2011-339,Brisbane,Hard,32,250,O,20110102,22,H940,,,Ryan Harrison,R,185,USA,18.656,,,BC65,,,Matthias Bachinger,R,188,GER,23.754,,,6-4 6-4,3,Q2,73,10,1,57,44,34,6,10,2,3,2,1,57,37,23,10,10,2,5
2011-339,Brisbane,Hard,32,250,O,20110102,23,J361,,,Greg Jones,R,193,AUS,21.919,,,K624,,,Bastian Knittel,L,180,GER,27.403,,,6-3 7-6(5),3,Q2,90,7,2,70,44,33,15,11,2,3,2,1,63,46,31,10,10,3,5
2011-339,Brisbane,Hard,32,250,O,20110102,24,Z254,,,Jurgen Zopp,R,191,EST,22.762,,,R483,,,Bobby Reynolds,R,183,USA,28.463,,,6-4 6-4,3,Q2,76,4,2,61,42,29,13,10,4,5,3,3,59,39,26,9,10,2,5
2011-339,Brisbane,Hard,32,250,O,20110102,25,ME82,,,Adrian Mannarino,L,180,FRA,22.511,,,I230,,,Tatsuma Ito,R,180,JPN,22.626,,,7-5 4-6 6-3,3,Q3,136,13,2,94,59,45,18,16,2,4,8,4,89,49,39,19,15,8,11
2011-339,Brisbane,Hard,32,250,O,20110102,26,BE90,,,Ricardas Berankis,R,175,LTU,20.534,,,L515,,,Peter Luczak,R,183,AUS,31.34,,,6-3 5-7 6-2,3,Q3,117,23,2,88,51,45,17,15,7,8,7,3,80,56,41,11,14,4,7
2011-339,Brisbane,Hard,32,250,O,20110102,27,E690,,,Matthew Ebden,R,188,AUS,23.102,,,J361,,,Greg Jones,R,193,AUS,21.919,,,6-4 6-1,3,Q3,78,2,1,47,25,23,13,8,1,1,4,0,58,36,22,9,9,7,11
2011-339,Brisbane,Hard,32,250,O,20110102,28,H940,,,Ryan Harrison,R,185,USA,18.656,,,Z254,,,Jurgen Zopp,R,191,EST,22.762,,,2-6 7-6(2) 6-4,3,Q3,123,11,2,89,63,45,15,15,3,5,9,5,115,68,49,23,15,9,10
2011-451,Doha,Hard,32,250,O,20110103,1,R685,,,Lukas Rosol,R,193,CZE,25.446,164,328,D551,,,Farrukh Dustov,R,193,UZB,24.619,301,148,6-3 6-7(2) 6-3,3,Q1,107,13,4,100,62,44,22,16,2,4,9,3,84,55,41,11,14,2,6
2011-451,Doha,Hard,32,250,O,20110103,2,SJ63,,,Thomas Schoorel,L,203,NED,21.739,168,319,N437,,,Gianluca Naso,R,193,ITA,23.992,296,150,6-4 6-4,3,Q1,92,8,2,60,37,27,16,10,1,1,5,3,81,57,37,11,10,4,6
2011-451,Doha,Hard,32,250,O,20110103,3,V564,,,Antonio Veic,R,180,CRO,22.875,191,277,M984,,,David Marrero,R,183,ESP,30.738,387,105,6-3 6-4,3,Q1,77,9,0,58,39,28,8,9,3,5,2,1,68,49,25,10,10,3,8
2011-451,Doha,Hard,32,250,O,20110103,4,C706,6,,Nikola Ciric,L,201,SRB,27.422,198,261,RA46,,,Mohammed Reda,,,KUW,16.701,,,7-5 6-2,3,Q1,78,16,3,51,31,30,12,10,3,3,0,5,71,34,21,20,10,4,7
2011-451,Doha,Hard,32,250,O,20110103,5,L702,,,Mikhail Ledovskikh,R,188,RUS,24.405,373,110,W503,7,,James Ward,R,188,GBR,23.899,200,253,6-2 4-6 6-3,3,Q1,118,9,3,94,61,41,14,14,6,10,5,7,83,46,31,11,13,7,13
2011-451,Doha,Hard,32,250,O,20110103,6,SH08,8,,Marek Semjan,R,,SVK,23.157,231,208,A742,,,Ahmed Abdrabuh,,,SYR,25.615,,,6-0 6-0,3,Q1,27,7,2,28,21,20,4,6,0,0,0,5,28,11,3,1,6,1,7
2011-451,Doha,Hard,32,250,O,20110103,7,B908,,,Johan Brunstrom,L,193,SWE,30.752,,,E632,,,John El Khoury,,,LBN,,,,6-1 6-3,3,Q1,56,7,5,44,26,23,11,8,1,1,1,4,53,32,21,6,8,6,10
2011-451,Doha,Hard,32,250,O,20110103,8,C445,,,Frantisek Cermak,R,193,CZE,34.136,684,24,Z344,,,Mubarak Zaid,,,QAT,,,,6-0 6-0,3,Q1,36,5,0,27,20,19,5,6,0,0,0,0,49,26,7,10,6,4,10
2011-451,Doha,Hard,32,250,O,20110103,9,D893,,,Marko Djokovic,,,SRB,19.373,638,30,C813,,,Ti Chen,R,178,TPE,27.253,544,48,6-4 6-3,3,Q1,78,2,2,67,39,27,15,10,3,5,0,2,58,45,25,5,9,0,4
2011-451,Doha,Hard,32,250,O,20110103,10,K406,,,Christopher Kas,R,188,GER,30.557,1000,6,AB46,,,Abdulrahman Al Harib,,,QAT,15.943,,,6-0 6-1,3,Q1,37,2,1,31,17,16,10,6,3,3,0,6,45,24,10,4,7,0,6
2011-451,Doha,Hard,32,250,O,20110103,11,MF09,,,Nikola Mektic,R,183,CRO,22.026,279,159,LA45,,,Alexander Lobkov,,,RUS,20.241,256,185,6-2 6-7(6) 6-1,3,Q1,146,1,0,116,69,45,28,14,8,9,4,1,92,48,33,19,13,7,12
2011-451,Doha,Hard,32,250,O,20110103,12,MG08,,,Yannick Mertens,R,185,BEL,23.526,247,191,SO59,,,Filippo Sassi,,,ITA,28.69,,,6-1 6-0,3,Q1,33,5,1,30,19,18,6,7,0,1,0,2,35,23,7,2,6,2,8
2011-451,Doha,Hard,32,250,O,20110103,13,S944,,,Simon Stadler,L,183,GER,27.458,268,173,LC41,,,Ramy Labna,,,EGY,19.127,,,6-0 6-0,3,Q1,31,2,2,28,20,19,5,6,0,0,0,4,31,16,5,2,6,2,8
2011-451,Doha,Hard,32,250,O,20110103,14,Z134,,,Igor Zelenay,R,198,SVK,28.255,,,PA46,,,Filip Polasek,R,193,SVK,25.454,,,6-3 3-6 6-3,3,Q1,92,13,8,80,50,42,18,14,3,4,10,5,99,62,39,21,13,6,8
2011-451,Doha,Hard,32,250,O,20110103,15,C582,,,Marco Chiudinelli,R,185,SUI,29.314,117,485,D893,,,Marko Djokovic,,,SRB,19.373,638,30,2-6 6-4 6-2,3,Q2,109,7,2,81,52,39,11,13,6,9,7,6,86,52,39,13,13,5,9
2011-451,Doha,Hard,32,250,O,20110103,16,BA57,2,,Ilija Bozoljac,R,193,SRB,25.421,149,371,S944,,,Simon Stadler,L,183,GER,27.458,268,173,7-6(6) 6-3,3,Q2,92,8,1,73,43,29,14,11,0,3,0,3,61,47,27,5,10,1,5
2011-451,Doha,Hard,32,250,O,20110103,17,R685,,,Lukas Rosol,R,193,CZE,25.446,164,328,MF09,,,Nikola Mektic,R,183,CRO,22.026,279,159,6-2 7-6(5),3,Q2,95,1,3,75,53,31,11,10,5,8,2,1,73,50,29,7,10,2,7
2011-451,Doha,Hard,32,250,O,20110103,18,SJ63,,,Thomas Schoorel,L,203,NED,21.739,168,319,B908,,,Johan Brunstrom,L,193,SWE,30.752,,,3-6 6-3 6-1,3,Q2,87,11,4,58,41,32,9,12,0,2,8,8,84,48,32,15,13,5,10
2011-451,Doha,Hard,32,250,O,20110103,19,V564,,,Antonio Veic,R,180,CRO,22.875,191,277,K406,,,Christopher Kas,R,188,GER,30.557,1000,6,6-4 3-6 6-1,3,Q2,95,3,5,73,44,37,11,13,4,6,0,2,80,46,30,17,13,5,9
2011-451,Doha,Hard,32,250,O,20110103,20,C706,6,,Nikola Ciric,L,201,SRB,27.422,198,261,C445,,,Frantisek Cermak,R,193,CZE,34.136,684,24,7-6(5) 6-7(2) 6-3,3,Q2,134,19,2,99,65,53,21,17,1,2,7,4,122,78,55,23,16,7,9
2011-451,Doha,Hard,32,250,O,20110103,21,SH08,8,,Marek Semjan,R,,SVK,23.157,231,208,Z134,,,Igor Zelenay,R,198,SVK,28.255,,,4-6 6-2 6-2,3,Q2,81,6,4,83,58,42,14,13,4,5,8,5,81,49,32,13,13,3,7
2011-451,Doha,Hard,32,250,O,20110103,22,MG08,,,Yannick Mertens,R,185,BEL,23.526,247,191,L702,,,Mikhail Ledovskikh,R,188,RUS,24.405,373,110,7-5 3-6 6-4,3,Q2,112,8,2,100,65,49,17,16,3,5,5,2,80,55,45,13,15,3,5
2011-451,Doha,Hard,32,250,O,20110103,23,C582,,,Marco Chiudinelli,R,185,SUI,29.314,117,485,MG08,,,Yannick Mertens,R,185,BEL,23.526,247,191,6-1 7-6(2),3,Q3,91,7,1,69,48,37,10,10,4,5,2,2,73,54,32,9,9,4,7
2011-451,Doha,Hard,32,250,O,20110103,24,V564,,,Antonio Veic,R,180,CRO,22.875,191,277,BA57,2,,Ilija Bozoljac,R,193,SRB,25.421,149,371,5-7 7-6(3) 6-4,3,Q3,161,2,1,112,71,46,23,17,4,8,7,5,116,71,53,18,17,6,10
2011-451,Doha,Hard,32,250,O,20110103,25,R685,,,Lukas Rosol,R,193,CZE,25.446,164,328,C706,6,,Nikola Ciric,L,201,SRB,27.422,198,261,4-6 6-4 6-4,3,Q3,111,10,3,98,66,45,18,15,4,6,18,1,109,82,56,11,15,12,15
2011-451,Doha,Hard,32,250,O,20110103,26,SJ63,,,Thomas Schoorel,L,203,NED,21.739,168,319,SH08,8,,Marek Semjan,R,,SVK,23.157,231,208,6-3 7-5,3,Q3,79,12,2,72,48,36,13,11,1,1,6,3,59,39,30,9,10,1,3
2011-891,Chennai,Hard,32,250,O,20110103,1,SC47,1,,Go Soeda,R,178,JPN,26.327,120,469,P606,,,Daniel Puttkammer,,,GER,,,,5-2 RET,3,Q1,31,1,1,16,10,7,5,3,0,0,1,2,24,9,5,8,4,2,4
2011-891,Chennai,Hard,32,250,O,20110103,2,R613,,,Edouard Roger-Vasselin,R,185,FRA,27.099,124,456,KC44,,,Shahbaaz Khan,R,185,IND,18.741,,,6-0 6-0,3,Q1,43,0,3,31,17,16,8,6,0,0,2,1,33,15,7,2,6,2,8
2011-891,Chennai,Hard,32,250,O,20110103,3,V505,,,Vishnu Vardhan,R,188,IND,23.439,386,105,N349,3,,Conor Niland,R,185,IRL,29.29,129,433,4-6 7-5 6-4,3,Q1,161,14,3,124,85,57,17,16,12,15,7,10,106,63,44,23,16,4,8
2011-891,Chennai,Hard,32,250,O,20110103,4,K776,4,,Konstantin Kravchuk,R,191,RUS,25.859,146,373,SD46,,,Divij Sharan,L,183,IND,24.841,1018,6,6-2 7-6(3),3,Q1,92,8,2,58,44,32,9,10,2,3,1,1,73,52,27,14,10,7,10
2011-891,Chennai,Hard,32,250,O,20110103,5,R975,5,,Milos Raonic,R,196,CAN,20.019,156,345,SF41,,,Aldin Setkic,R,191,BIH,23.036,311,143,6-2 6-4,3,Q1,52,18,6,46,29,26,11,9,0,0,1,2,58,43,27,6,9,5,8
2011-891,Chennai,Hard,32,250,O,20110103,6,K596,,,Alexander Kudryavtsev,R,183,RUS,25.188,159,336,R823,,,Purav Raja,R,183,IND,25.073,,,6-0 6-1,3,Q1,56,4,1,42,26,18,12,6,2,2,3,3,50,20,9,11,7,1,7
2011-891,Chennai,Hard,32,250,O,20110103,7,MA41,7,,Ivo Minar,R,183,CZE,26.62,167,325,PA97,,,Vijay S P Natarajan,R,178,IND,24.186,678,25,6-1 6-3,3,Q1,69,5,3,50,29,25,11,8,3,3,6,5,58,29,18,13,8,6,10
2011-891,Chennai,Hard,32,250,O,20110103,8,SE73,,,Yuichi Sugita,R,175,JPN,22.292,180,295,V502,,,Ranjeet Virali-Murugesan,,,IND,25.259,545,48,6-3 6-0,3,Q1,93,5,0,60,35,26,12,7,8,8,0,1,59,26,14,14,8,2,7
2011-891,Chennai,Hard,32,250,O,20110103,9,F299,,,Leos Friedl,R,183,CZE,34.004,,,M778,,,David Martin,L,185,USA,29.862,892,10,6-4 3-6 6-3,3,Q1,139,6,5,80,41,33,16,14,1,4,3,9,120,69,46,20,14,12,16
2011-891,Chennai,Hard,32,250,O,20110103,10,GB88,,,David Goffin,R,180,BEL,20.074,228,210,W541,,,Akash Wagh,L,175,IND,20.799,1207,3,6-1 6-1,3,Q1,47,5,1,33,25,22,6,7,0,0,2,1,51,33,17,6,7,5,10
2011-891,Chennai,Hard,32,250,O,20110103,11,105011,,,Evgeny Kirillov,R,,RUS,23.474,303,147,110374,,,Ajai Selvaraj,R,,IND,,,,6-4 6-1,3,Q1,72,7,1,52,32,26,12,9,1,2,2,2,58,34,20,8,8,3,7
2011-891,Chennai,Hard,32,250,O,20110103,12,PC78,,,Ante Pavic,R,196,CRO,21.826,532,51,Q019,,,Aisam-Ul-Haq Qureshi,R,183,PAK,30.798,,,6-4 6-4,3,Q1,81,9,4,60,32,25,12,10,1,3,0,2,65,51,30,5,10,4,8
2011-891,Chennai,Hard,32,250,O,20110103,13,R548,,,Rajeev Ram,R,193,USA,26.795,184,285,R704,,,Karan Rastogi,R,178,HKG,24.238,332,130,7-6(4) 6-3,3,Q1,121,13,4,85,51,36,15,11,6,9,4,5,69,47,28,8,10,4,8
2011-891,Chennai,Hard,32,250,O,20110103,14,104657,,,Rupesh Roy,R,,IND,,557,45,110375,,,Vignesh Peranamallur,R,,IND,,1423,2,6-4 7-6(6),3,Q1,114,3,4,82,48,34,18,11,5,7,2,6,88,52,33,15,11,7,10
2011-891,Chennai,Hard,32,250,O,20110103,15,SK02,,,Karunuday Singh,R,180,IND,20.123,899,10,GD27,,,Andreas Gremelmayr,,,GER,26.552,,,6-2 6-2,3,Q1,50,3,0,44,28,23,10,8,1,1,1,1,58,31,19,8,8,4,8
2011-891,Chennai,Hard,32,250,O,20110103,16,SF76,,,Franko Skugor,R,196,CRO,23.288,182,289,SG33,,,Sanam Singh,R,175,IND,22.979,,,6-1 6-2,3,Q1,71,3,0,53,34,25,9,8,2,3,1,3,45,27,14,5,7,2,7
2011-891,Chennai,Hard,32,250,O,20110103,17,SC47,1,,Go Soeda,R,178,JPN,26.327,120,469,SK02,,,Karunuday Singh,R,180,IND,20.123,899,10,6-3 7-5,3,Q2,100,6,4,70,35,25,22,11,5,6,2,2,74,41,28,15,10,6,9
2011-891,Chennai,Hard,32,250,O,20110103,18,R613,,,Edouard Roger-Vasselin,R,185,FRA,27.099,124,456,SF76,,,Franko Skugor,R,196,CRO,23.288,182,289,6-4 3-6 6-3,3,Q2,142,7,3,98,61,39,20,14,7,10,5,0,94,56,36,18,14,5,9
2011-891,Chennai,Hard,32,250,O,20110103,19,K776,4,,Konstantin Kravchuk,R,191,RUS,25.859,146,373,R762,,,Rupesh Roy,,,IND,21.878,557,45,6-3 6-1,3,Q2,62,4,0,49,28,22,13,8,4,4,2,2,49,26,12,13,8,3,7
2011-891,Chennai,Hard,32,250,O,20110103,20,R975,5,,Milos Raonic,R,196,CAN,20.019,156,345,K777,,,Evgeny Kirillov,R,,RUS,23.474,303,147,6-2 7-5,3,Q2,62,16,1,47,33,31,9,10,0,0,2,2,55,27,18,15,10,3,6
2011-891,Chennai,Hard,32,250,O,20110103,21,K596,,,Alexander Kudryavtsev,R,183,RUS,25.188,159,336,R548,,,Rajeev Ram,R,193,USA,26.795,184,285,6-0 4-6 7-5,3,Q2,111,5,3,80,48,32,20,14,1,4,8,5,88,55,34,13,14,2,8
2011-891,Chennai,Hard,32,250,O,20110103,22,GB88,,,David Goffin,R,180,BEL,20.074,228,210,MA41,7,,Ivo Minar,R,183,CZE,26.62,167,325,4-6 6-3 6-1,3,Q2,102,7,1,82,56,41,13,13,7,9,7,2,77,58,33,10,13,2,7
2011-891,Chennai,Hard,32,250,O,20110103,23,SE73,,,Yuichi Sugita,R,175,JPN,22.292,180,295,F299,,,Leos Friedl,R,183,CZE,34.004,,,W/O,3,Q2,,,,,,,,,,,,,,,,,,,
2011-891,Chennai,Hard,32,250,O,20110103,24,PC78,,,Ante Pavic,R,196,CRO,21.826,532,51,V505,,,Vishnu Vardhan,R,188,IND,23.439,386,105,6-1 6-4,3,Q2,69,6,3,51,42,34,1,9,2,3,2,2,46,25,15,10,8,2,6
2011-891,Chennai,Hard,32,250,O,20110103,25,GB88,,,David Goffin,R,180,BEL,20.074,228,210,SC47,1,,Go Soeda,R,178,JPN,26.327,120,469,6-3 6-4,3,Q3,81,5,1,57,36,29,11,10,1,2,4,0,62,35,22,13,9,4,7
2011-891,Chennai,Hard,32,250,O,20110103,26,R613,,,Edouard Roger-Vasselin,R,185,FRA,27.099,124,456,R975,5,,Milos Raonic,R,196,CAN,20.019,156,345,7-6(2) 3-6 7-6(5),3,Q3,155,7,3,125,81,59,19,16,10,13,21,7,118,70,53,24,17,8,10
2011-891,Chennai,Hard,32,250,O,20110103,27,SE73,,,Yuichi Sugita,R,175,JPN,22.292,180,295,K776,4,,Konstantin Kravchuk,R,191,RUS,25.859,146,373,6-2 6-3,3,Q3,81,2,3,51,27,21,13,8,3,4,6,3,64,38,20,12,9,4,9
2011-891,Chennai,Hard,32,250,O,20110103,28,K596,,,Alexander Kudryavtsev,R,183,RUS,25.188,159,336,PC78,,,Ante Pavic,R,196,CRO,21.826,532,51,6-2 0-6 6-2,3,Q3,87,0,4,69,38,28,15,11,2,5,2,9,67,32,19,17,11,3,7
2011-301,Auckland,Hard,28,250,O,20110110,1,R483,,,Bobby Reynolds,R,183,USA,28.485,164,333,B884,,,Carlos Berlocq,R,183,ARG,27.934,66,725,W/O,3,Q1,,,,,,,,,,,,,,,,,,,
2011-301,Auckland,Hard,28,250,O,20110110,2,S963,2,,Florent Serra,R,180,FRA,29.864,69,711,K688,,,Daniel King-Turner,R,191,NZL,26.656,334,130,6-3 RET,3,Q1,35,1,0,27,14,10,10,5,0,0,5,1,24,13,11,3,4,0,1
2011-301,Auckland,Hard,28,250,O,20110110,3,R750,,,Pere Riba,R,183,ESP,22.76,71,672,L900,,,James Lemke,R,,AUS,22.96,321,138,6-2 6-4,3,Q1,81,3,0,51,33,25,9,9,2,4,0,7,59,39,20,9,9,5,10
2011-301,Auckland,Hard,28,250,O,20110110,4,ME82,,,Adrian Mannarino,L,180,FRA,22.533,80,612,D763,,,Marcus Daniell,R,188,NZL,21.169,784,16,6-3 6-0,3,Q1,61,1,3,45,24,19,15,8,0,0,0,3,45,25,14,6,7,7,11
2011-301,Auckland,Hard,28,250,O,20110110,5,D556,5,,Brian Dabul,L,170,ARG,26.877,87,584,SG78,,,Mikal Statham,R,155,NZL,23.713,964,8,6-4 6-0,3,Q1,61,5,0,40,25,23,10,8,0,0,0,5,45,22,13,8,8,3,7
2011-301,Auckland,Hard,28,250,O,20110110,6,R368,,,Michael Russell,R,173,USA,32.695,103,547,L801,,,Dusan Lojda,L,188,CZE,22.842,227,212,6-4 6-0,3,Q1,71,3,5,52,33,26,7,8,3,5,2,6,53,29,13,8,8,7,13
2011-301,Auckland,Hard,28,250,O,20110110,7,SG87,7,,Ryan Sweeting,R,196,USA,23.493,116,486,O327,,,Guillermo Olaso,R,175,ESP,22.795,228,212,6-4 6-4,3,Q1,70,2,0,54,41,30,6,10,1,3,2,6,58,30,21,11,10,2,6
2011-301,Auckland,Hard,28,250,O,20110110,8,BF25,,,Ilya Belyaev,R,180,RUS,20.422,299,149,PD31,8,,Benoit Paire,R,196,FRA,21.676,148,366,6-1 6-4,3,Q1,58,7,2,51,26,23,16,9,1,1,1,4,45,22,15,11,8,0,3
2011-301,Auckland,Hard,28,250,O,20110110,9,BD06,,,Roberto Bautista Agut,R,183,ESP,22.741,172,314,BA08,,,Alberto Brizzi,R,,ITA,26.793,264,176,7-5 7-5,3,Q1,109,2,3,80,47,30,15,12,7,11,2,5,80,50,25,15,12,3,9
2011-301,Auckland,Hard,28,250,O,20110110,10,BC68,,,Philip Bester,R,188,CAN,22.261,280,162,BF45,,,Charles-Antoine Brezac,,,FRA,25.314,272,169,6-3 3-6 7-6(5),3,Q1,137,3,1,106,76,52,19,15,7,9,5,1,94,61,45,17,15,7,9
2011-301,Auckland,Hard,28,250,O,20110110,11,C968,,,Marco Crugnola,R,188,ITA,27.633,242,194,D729,,,Jonathan Dasnieres de Veigy,L,175,FRA,24.014,300,149,7-6(9) 7-6(3),3,Q1,112,4,5,94,63,45,16,12,4,5,4,5,102,69,43,18,12,6,7
2011-301,Auckland,Hard,28,250,O,20110110,12,D864,,,Evgeny Donskoy,R,185,RUS,20.674,260,180,V379,,,Izak Van der Merwe,R,196,RSA,26.957,177,308,6-4 6-4,3,Q1,81,7,2,55,34,28,12,10,2,3,4,5,68,37,24,14,10,5,8
2011-301,Auckland,Hard,28,250,O,20110110,13,K609,,,Raven Klaasen,R,178,RSA,28.235,304,148,O269,,,Greg Ouellette,L,178,USA,24.646,309,146,6-4 6-3,3,Q1,80,6,5,58,39,29,8,9,7,8,2,0,64,33,22,14,10,4,8
2011-301,Auckland,Hard,28,250,O,20110110,14,SF62,,,Tim Smyczek,R,175,USA,23.031,174,313,G935,,,Sergio Gutierrez-Ferrol,R,,ESP,21.851,265,175,6-3 7-6(3),3,Q1,80,1,1,73,44,33,16,11,6,7,4,4,67,24,13,27,10,4,6
