tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced
2008-451,Doha,Hard,32,250,O,20071231,19,M759,4,,Wesley Moodie,R,196,RSA,28.876,162,261,D551,,,Farrukh Dustov,R,193,UZB,21.61,252,160,6-7(6) 7-6(4) 6-4,3,Q2,137,4,1,107,72,57,21,17,3,4,8,1,106,81,56,16,17,1,3
2008-451,Doha,Hard,32,250,O,20071231,20,R336,,,Christophe Rochus,R,170,BEL,29.043,194,218,C445,,,Frantisek Cermak,R,193,CZE,31.127,869,12,7-6(4) 6-1,3,Q2,88,2,2,54,36,26,12,9,2,3,11,5,87,52,32,13,10,8,12
2008-451,Doha,Hard,32,250,O,20071231,21,SC77,6,,Sergiy Stakhovsky,R,193,UKR,21.982,199,214,SD23,,,Artem Sitak,R,185,NZL,21.892,507,52,6-2 6-1,3,Q2,59,0,2,44,22,16,17,8,1,1,3,4,47,23,14,8,7,3,7
2008-451,Doha,Hard,32,250,O,20071231,22,L523,7,,Michael Lammer,R,185,SUI,25.769,212,196,A340,,,Francesco Aldi,R,175,ITA,26.286,248,162,1-6 6-2 6-2,3,Q2,116,1,1,74,47,30,14,12,5,8,4,3,71,46,29,11,11,2,6
2008-451,Doha,Hard,32,250,O,20071231,23,D385,,,Benedikt Dorsch,R,178,GER,26.971,215,191,BA08,,,Alberto Brizzi,R,,ITA,23.765,287,133,6-4 6-2,3,Q2,73,4,0,49,28,21,17,9,1,1,3,1,52,29,17,14,9,1,4
2008-451,Doha,Hard,32,250,O,20071231,24,D351,,,Sebastien De Chaunac,R,183,FRA,30.231,377,90,N437,,,Gianluca Naso,R,193,ITA,20.983,393,84,6-2 7-5,3,Q2,98,5,6,61,23,22,20,10,1,2,3,4,89,51,29,18,10,10,14
2008-451,Doha,Hard,32,250,O,20071231,25,M590,,,Alberto Martin,R,175,ESP,29.363,143,308,SC77,6,,Sergiy Stakhovsky,R,193,UKR,21.982,199,214,6-3 6-4,3,Q3,79,1,1,66,40,26,14,9,3,5,2,5,60,31,19,14,10,6,11
2008-451,Doha,Hard,32,250,O,20071231,26,R336,,,Christophe Rochus,R,170,BEL,29.043,194,218,M759,4,,Wesley Moodie,R,196,RSA,28.876,162,261,6-3 6-4,3,Q3,69,2,1,59,40,27,15,10,2,3,9,3,46,31,25,4,9,5,8
2008-451,Doha,Hard,32,250,O,20071231,27,D351,,,Sebastien De Chaunac,R,183,FRA,30.231,377,90,L523,7,,Michael Lammer,R,185,SUI,25.769,212,196,6-3 6-7(2) 7-5,3,Q3,186,12,2,129,70,44,30,17,10,14,2,5,104,67,42,18,16,4,10
2008-451,Doha,Hard,32,250,O,20071231,28,D385,,,Benedikt Dorsch,R,178,GER,26.971,215,191,Z072,,,Nenad Zimonjic,R,191,SRB,31.573,692,24,6-4 6-3,3,Q3,88,4,1,69,52,39,7,10,4,4,9,1,60,41,28,10,9,10,12
2008-891,Chennai,Hard,32,250,O,20071231,1,K403,1,,Igor Kunitsyn,R,180,RUS,26.251,116,381,N558,,,N.Sriram Balaji,R,180,IND,17.788,1479,1,6-2 6-3,3,Q1,61,0,0,40,26,19,11,8,0,1,3,2,53,31,14,10,9,1,6
2008-891,Chennai,Hard,32,250,O,20071231,2,P491,2,,Kristian Pless,R,188,DEN,26.888,128,351,SG28,,,Vivek Shokeen,,,IND,20.419,688,25,6-3 6-4,3,Q1,70,5,1,52,30,27,15,10,0,0,3,0,60,35,23,13,9,4,6
2008-891,Chennai,Hard,32,250,O,20071231,3,L336,3,,Harel Levy,R,185,ISR,29.405,161,262,L391,,,Jaroslav Levinsky,R,193,CZE,26.883,,,6-1 6-1,3,Q1,36,12,0,36,24,20,8,7,0,0,1,2,38,28,10,4,7,2,7
2008-891,Chennai,Hard,32,250,O,20071231,4,G372,4,,Stefano Galvani,R,175,ITA,30.576,171,247,M699,,,Harsh Mankad,R,173,IND,28.14,,,6-1 6-1,3,Q1,67,1,0,37,21,16,14,7,2,2,0,2,61,35,19,7,7,5,10
2008-891,Chennai,Hard,32,250,O,20071231,5,P467,,,Alexander Peya,R,183,AUT,27.51,187,230,T213,,,Jim Thomas,R,193,USA,33.268,,,6-3 6-2,3,Q1,69,6,3,59,43,34,7,9,2,2,2,5,46,30,20,6,8,4,7
2008-891,Chennai,Hard,32,250,O,20071231,6,MC18,,,Denis Matsukevich,R,191,RUS,21.76,323,112,R632,6,,Michael Ryderstedt,L,188,SWE,23.132,236,170,6-4 7-5,3,Q1,92,3,5,69,40,32,15,11,4,5,2,2,69,44,30,13,11,5,8
2008-891,Chennai,Hard,32,250,O,20071231,7,R548,,,Rajeev Ram,R,193,USA,23.786,253,160,SK02,,,Karunuday Singh,R,180,IND,17.114,,,6-1 6-2,3,Q1,52,6,0,34,21,17,11,7,0,0,1,4,69,45,24,8,8,9,14
2008-891,Chennai,Hard,32,250,O,20071231,8,K596,,,Alexander Kudryavtsev,R,183,RUS,22.179,255,159,W541,,,Akash Wagh,L,175,IND,17.791,1349,2,6-2 6-0,3,Q1,45,2,2,39,22,18,11,7,1,1,0,3,42,23,11,6,7,1,6
2008-891,Chennai,Hard,32,250,O,20071231,9,A536,,,Stephen Amritraj,R,,IND,23.759,1238,4,L719,,,Tushar Liberhan,,,IND,21.229,788,17,6-4 3-6 6-3,3,Q1,113,2,8,90,47,37,20,14,5,8,0,5,82,53,38,12,14,5,9
2008-891,Chennai,Hard,32,250,O,20071231,10,G435,,,Mustafa Ghouse,R,185,IND,27.365,,,SF29,,,Ajai Selvaraj,,,IND,21.621,1386,2,6-1 6-3,3,Q1,61,7,5,45,22,19,14,8,0,0,2,6,54,18,13,15,8,5,9
2008-891,Chennai,Hard,32,250,O,20071231,11,K461,,,Kamala Kannan,,,IND,25.936,1479,1,BF55,,,Yuki Bhambri,R,185,IND,15.491,1479,1,7-5 6-4,3,Q1,107,6,1,67,40,29,14,11,4,6,3,2,81,46,26,19,11,5,9
2008-891,Chennai,Hard,32,250,O,20071231,12,M778,,,David Martin,L,185,USA,26.853,1127,5,V502,,,Ranjeet Virali-Murugesan,,,IND,22.251,1213,4,6-3 6-0,3,Q1,69,2,0,49,32,25,11,8,1,1,2,3,50,24,15,10,7,3,7
2008-891,Chennai,Hard,32,250,O,20071231,13,M776,,,Michal Mertinak,R,185,SVK,28.222,295,127,K398,,,Vijay Kannan,R,,IND,27.904,706,23,6-1 6-4,3,Q1,63,3,4,58,39,29,12,9,2,2,3,1,52,35,18,11,8,3,6
2008-891,Chennai,Hard,32,250,O,20071231,14,R704,,,Karan Rastogi,R,178,HKG,21.229,368,92,SD46,,,Divij Sharan,L,183,IND,21.832,616,32,7-5 4-6 6-4,3,Q1,154,5,13,103,56,36,22,16,5,11,11,3,102,65,39,17,16,6,13
2008-891,Chennai,Hard,32,250,O,20071231,15,R519,,,Sonchat Ratiwatana,R,175,THA,25.936,1258,3,PC36,,,Vignesh Peranamallur,R,173,IND,20.151,1386,2,7-6(6) 6-1,3,Q1,89,2,4,57,36,31,13,9,1,1,0,1,64,30,25,16,10,3,6
2008-891,Chennai,Hard,32,250,O,20071231,16,Z104,,,Lovro Zovko,R,191,CRO,26.787,759,19,SC63,,,Sunil-Kumar Sipaeya,,,IND,24.742,420,75,7-6(1) 6-3,3,Q1,100,9,3,61,30,25,18,11,2,4,4,5,75,44,25,15,10,2,5
2008-891,Chennai,Hard,32,250,O,20071231,17,K403,1,,Igor Kunitsyn,R,180,RUS,26.251,116,381,G435,,,Mustafa Ghouse,R,185,IND,27.365,,,6-2 3-0 RET,3,Q2,51,4,1,31,18,13,10,5,3,3,2,3,37,16,9,7,6,2,6
2008-891,Chennai,Hard,32,250,O,20071231,18,P491,2,,Kristian Pless,R,188,DEN,26.888,128,351,R519,,,Sonchat Ratiwatana,R,175,THA,25.936,1258,3,7-6(3) 6-3,3,Q2,92,8,3,75,48,35,18,10,8,8,2,2,73,47,33,13,11,2,4
2008-891,Chennai,Hard,32,250,O,20071231,19,L336,3,,Harel Levy,R,185,ISR,29.405,161,262,K461,,,Kamala Kannan,,,IND,25.936,1479,1,6-2 6-1,3,Q2,78,3,1,49,28,19,14,8,2,3,2,3,71,41,20,12,7,4,9
2008-891,Chennai,Hard,32,250,O,20071231,20,G372,4,,Stefano Galvani,R,175,ITA,30.576,171,247,A536,,,Stephen Amritraj,R,,IND,23.759,1238,4,6-1 6-1,3,Q2,45,6,2,34,17,14,15,7,0,0,0,1,40,23,11,6,7,3,8
2008-891,Chennai,Hard,32,250,O,20071231,21,P467,,,Alexander Peya,R,183,AUT,27.51,187,230,M778,,,David Martin,L,185,USA,26.853,1127,5,7-6(5) 6-3,3,Q2,79,9,1,63,37,30,18,11,0,0,5,2,57,46,34,5,10,0,1
2008-891,Chennai,Hard,32,250,O,20071231,22,R548,,,Rajeev Ram,R,193,USA,23.786,253,160,M776,,,Michal Mertinak,R,185,SVK,28.222,295,127,6-2 7-5,3,Q2,93,10,1,59,38,33,12,10,4,4,2,6,78,57,37,8,10,9,12
2008-891,Chennai,Hard,32,250,O,20071231,23,K596,,,Alexander Kudryavtsev,R,183,RUS,22.179,255,159,R704,,,Karan Rastogi,R,178,HKG,21.229,368,92,7-5 6-3,3,Q2,106,9,4,67,34,30,17,11,0,1,5,6,80,56,37,6,10,9,12
2008-891,Chennai,Hard,32,250,O,20071231,24,Z104,,,Lovro Zovko,R,191,CRO,26.787,759,19,MC18,,,Denis Matsukevich,R,191,RUS,21.76,323,112,6-3 1-6 6-1,3,Q2,84,11,4,62,32,24,17,12,2,5,4,1,60,30,20,15,11,4,8
2008-891,Chennai,Hard,32,250,O,20071231,25,K596,,,Alexander Kudryavtsev,R,183,RUS,22.179,255,159,K403,1,,Igor Kunitsyn,R,180,RUS,26.251,116,381,6-4 6-4,3,Q3,94,8,1,69,45,34,14,10,5,5,1,0,58,29,19,19,10,0,2
2008-891,Chennai,Hard,32,250,O,20071231,26,Z104,,,Lovro Zovko,R,191,CRO,26.787,759,19,P491,2,,Kristian Pless,R,188,DEN,26.888,128,351,3-6 6-1 6-2,3,Q3,97,12,3,69,38,33,16,12,2,3,3,9,78,43,34,10,12,4,8
2008-891,Chennai,Hard,32,250,O,20071231,27,R548,,,Rajeev Ram,R,193,USA,23.786,253,160,L336,3,,Harel Levy,R,185,ISR,29.405,161,262,7-6(4) 6-1,3,Q3,87,13,3,73,40,31,22,10,7,7,3,2,69,40,24,17,9,2,4
2008-891,Chennai,Hard,32,250,O,20071231,28,P467,,,Alexander Peya,R,183,AUT,27.51,187,230,G372,4,,Stefano Galvani,R,175,ITA,30.576,171,247,4-6 6-3 6-4,3,Q3,124,5,5,88,51,37,20,15,0,2,2,5,89,49,34,21,14,5,8
2008-301,Auckland,Hard,32,250,O,20080107,1,V377,,,Adam Vejmelka,,,CZE,22.311,386,86,W361,6,,Sam Warburg,R,191,USA,24.693,172,241,6-2 0-6 7-5,3,Q1,121,7,8,83,41,28,21,13,8,12,0,3,81,50,29,20,13,7,11
2008-301,Auckland,Hard,32,250,O,20080107,2,BA53,7,,Jamie Baker,R,183,GBR,21.424,217,192,S604,,,Andre Sa,R,185,BRA,30.672,534,44,6-3 6-2,3,Q1,85,0,0,57,37,28,10,9,2,4,4,2,57,31,17,10,8,2,7
2008-301,Auckland,Hard,32,250,O,20080107,3,MB88,8,,Matwe Middelkoop,R,191,NED,24.345,242,168,M778,,,David Martin,L,185,USA,26.872,1129,5,6-4 7-6(3),3,Q1,96,2,1,78,54,35,17,11,4,5,3,2,80,53,34,15,11,2,4
2008-301,Auckland,Hard,32,250,O,20080107,4,A340,,,Francesco Aldi,R,175,ITA,26.305,251,162,CB33,,,Martin Colenbrander,,,NZL,19.329,,,6-1 6-2,3,Q1,68,1,5,47,30,23,7,7,1,2,1,5,60,36,16,9,8,1,7
2008-301,Auckland,Hard,32,250,O,20080107,5,BA08,,,Alberto Brizzi,R,,ITA,23.784,290,133,SD83,,,Matt Simpson,,,NZL,23.409,931,11,6-4 2-6 6-1,3,Q1,111,3,5,67,30,23,20,12,1,4,5,6,87,49,38,9,13,10,15
2008-301,Auckland,Hard,32,250,O,20080107,6,C585,,,Tomas Cakl,R,178,CZE,26.702,283,135,F299,,,Leos Friedl,R,183,CZE,31.014,,,6-2 6-1,3,Q1,54,2,1,45,26,19,13,7,3,3,1,3,55,27,15,12,8,0,5
2008-301,Auckland,Hard,32,250,O,20080107,7,C445,,,Frantisek Cermak,R,193,CZE,31.146,871,12,N437,,,Gianluca Naso,R,193,ITA,21.002,390,84,6-4 6-2,3,Q1,75,3,6,65,30,22,19,9,0,1,4,6,70,40,23,11,9,10,14
2008-301,Auckland,Hard,32,250,O,20080107,8,J284,,,G.D. Jones,R,183,NZL,21.769,1214,4,L580,,,Scott Lipsky,R,185,USA,26.398,1129,5,6-2 6-1,3,Q1,51,3,2,43,33,26,5,7,2,2,2,1,48,37,17,5,8,3,8
2008-301,Auckland,Hard,32,250,O,20080107,9,J263,,,Woong-Sun Jun,R,191,KOR,21.566,328,109,SG78,,,Mikal Statham,R,155,NZL,20.704,1354,2,6-2 6-3,3,Q1,63,5,3,60,39,23,13,8,5,7,0,4,55,27,11,14,9,2,8
2008-301,Auckland,Hard,32,250,O,20080107,10,L513,,,Miguel Angel Lopez Jaen,R,188,ESP,25.106,281,136,G980,,,Sam Gould,,,NZL,18.68,,,6-1 6-1,3,Q1,43,2,1,35,22,18,10,7,0,0,0,7,52,25,17,5,7,8,13
2008-301,Auckland,Hard,32,250,O,20080107,11,R685,,,Lukas Rosol,R,193,CZE,22.456,271,141,N349,,,Conor Niland,R,185,IRL,26.3,315,116,6-3 6-4,3,Q1,60,4,2,52,28,20,12,9,2,4,1,3,70,47,26,9,10,9,14
2008-301,Auckland,Hard,32,250,O,20080107,12,H390,1,,Luis Horna,R,180,PER,27.313,75,520,C445,,,Frantisek Cermak,R,193,CZE,31.146,871,12,6-0 6-1,3,Q2,49,3,1,42,36,27,3,7,2,2,3,7,45,22,11,7,6,2,7
2008-301,Auckland,Hard,32,250,O,20080107,13,C585,,,Tomas Cakl,R,178,CZE,26.702,283,135,V258,2,,Martin Vassallo Arguello,R,183,ARG,27.907,76,520,7-5 6-3,3,Q2,72,6,3,74,44,31,13,11,6,8,4,2,57,42,28,4,10,2,6
2008-301,Auckland,Hard,32,250,O,20080107,14,M655,,,Nicolas Massu,R,183,CHI,28.244,80,514,A340,,,Francesco Aldi,R,175,ITA,26.305,251,162,6-3 6-3,3,Q2,98,3,1,56,31,23,15,9,4,5,0,4,66,42,25,9,9,2,6
2008-301,Auckland,Hard,32,250,O,20080107,15,BA08,,,Alberto Brizzi,R,,ITA,23.784,290,133,V207,4,,Jiri Vanek,R,185,CZE,29.706,99,431,6-3 6-2,3,Q2,61,2,1,50,33,25,10,9,1,2,4,3,51,33,17,9,8,0,4
2008-301,Auckland,Hard,32,250,O,20080107,16,L799,,,Jesse Levine,L,175,CAN,20.23,170,242,L513,,,Miguel Angel Lopez Jaen,R,188,ESP,25.106,281,136,6-1 6-4,3,Q2,54,6,2,51,34,23,7,9,2,5,0,3,51,27,16,4,8,4,10
2008-301,Auckland,Hard,32,250,O,20080107,17,BA53,7,,Jamie Baker,R,183,GBR,21.424,217,192,J263,,,Woong-Sun Jun,R,191,KOR,21.566,328,109,2-6 6-3 6-2,3,Q2,126,1,3,101,70,48,13,13,8,10,9,2,87,52,35,17,12,4,7
2008-301,Auckland,Hard,32,250,O,20080107,18,R685,,,Lukas Rosol,R,193,CZE,22.456,271,141,MB88,8,,Matwe Middelkoop,R,191,NED,24.345,242,168,6-2 7-6(6),3,Q2,80,3,3,65,34,21,16,10,1,5,3,4,73,45,22,9,10,9,15
2008-301,Auckland,Hard,32,250,O,20080107,19,J284,,,G.D. Jones,R,183,NZL,21.769,1214,4,V377,,,Adam Vejmelka,,,CZE,22.311,386,86,6-4 6-2,3,Q2,87,1,6,68,38,24,16,9,3,5,4,7,67,33,16,17,9,8,13
2008-301,Auckland,Hard,32,250,O,20080107,20,R685,,,Lukas Rosol,R,193,CZE,22.456,271,141,H390,1,,Luis Horna,R,180,PER,27.313,75,520,6-2 4-5 RET,3,Q3,78,11,2,51,27,23,13,8,0,0,5,1,64,44,29,9,9,3,5
2008-301,Auckland,Hard,32,250,O,20080107,21,M655,,,Nicolas Massu,R,183,CHI,28.244,80,514,L799,,,Jesse Levine,L,175,CAN,20.23,170,242,6-4 6-3,3,Q3,98,6,2,58,36,25,15,9,3,3,3,6,71,39,27,13,10,6,9
2008-301,Auckland,Hard,32,250,O,20080107,22,C585,,,Tomas Cakl,R,178,CZE,26.702,283,135,BA53,7,,Jamie Baker,R,183,GBR,21.424,217,192,6-2 6-2,3,Q3,62,5,0,54,39,27,10,8,4,4,0,1,51,37,21,6,8,6,10
2008-301,Auckland,Hard,32,250,O,20080107,23,J284,,,G.D. Jones,R,183,NZL,21.769,1214,4,BA08,,,Alberto Brizzi,R,,ITA,23.784,290,133,7-6(5) 6-4,3,Q3,150,4,7,89,62,41,14,11,9,11,1,5,93,53,34,20,11,10,13
2008-338,Sydney,Hard,32,250,O,20080107,1,104548,,,John Isner,R,208,USA,22.7,108,407,103096,2,,Arnaud Clement,R,173,FRA,30.056,58,610,6-2 7-6(5),3,Q1,102,15,4,78,45,35,18,15,3,5,4,6,88,52,30,12,11,2,6
2008-338,Sydney,Hard,32,250,O,20080107,2,104053,,,Robby Ginepri,R,183,USA,25.251,132,330,104607,3,,Simone Bolelli,R,183,ITA,22.248,69,541,6-2 6-4,3,Q1,78,6,2,55,34,26,12,10,1,2,3,4,62,38,20,10,10,2,5
2008-338,Sydney,Hard,32,250,O,20080107,3,104338,,,Steve Darcis,R,175,BEL,23.819,88,474,104414,4,,Frank Dancevic,R,185,CAN,23.28,72,531,6-3 6-4,3,Q1,84,5,3,62,38,30,14,11,2,3,4,6,82,51,30,12,11,2,6
2008-338,Sydney,Hard,32,250,O,20080107,4,103819,5,,Victor Hanescu,R,198,ROU,26.464,78,517,105026,,,Sam Groth,R,193,AUS,20.219,341,105,6-7(6) 6-2 6-3,3,Q1,138,12,4,105,68,52,24,20,5,8,6,11,118,75,48,22,18,3,7
2008-338,Sydney,Hard,32,250,O,20080107,5,105053,,,Evgeny Korolev,R,185,KAZ,19.896,82,492,104595,,,Adam Feeney,R,178,AUS,22.836,314,116,6-3 6-4,3,Q1,76,8,2,52,32,26,12,10,1,2,1,4,58,35,22,10,10,2,5
2008-338,Sydney,Hard,32,250,O,20080107,6,104259,,,Edouard Roger-Vasselin,R,185,FRA,24.11,92,450,104257,7,,Alejandro Falla,L,185,COL,24.148,84,481,7-6(8) 4-6 6-2,3,Q1,145,7,3,112,72,48,22,18,4,8,5,10,122,78,44,22,18,4,9
2008-338,Sydney,Hard,32,250,O,20080107,7,105021,,,Andrew Coelho,L,180,AUS,20.266,355,99,104926,,,Fabio Fognini,R,178,ITA,20.624,94,444,6-3 1-0 RET,3,Q1,45,3,2,35,22,18,8,7,0,1,1,2,42,25,12,6,6,4,6
2008-338,Sydney,Hard,32,250,O,20080107,8,103541,,,Nicolas Devilder,L,173,FRA,27.786,114,388,103138,,,Jurek Stasiak,R,,AUS,29.708,1239,4,6-3 6-2,3,Q1,68,4,2,48,30,24,10,8,1,2,1,4,52,32,16,8,8,5,8
2008-338,Sydney,Hard,32,250,O,20080107,9,103756,,,Diego Hartfield,R,185,ARG,26.932,106,410,105437,,,Brydan Klein,R,188,GBR,18.018,618,32,3-6 7-5 6-3,3,Q1,132,6,4,98,62,44,20,17,4,6,5,10,112,68,42,20,16,3,7
2008-338,Sydney,Hard,32,250,O,20080107,10,103506,,,Alun Jones,R,180,AUS,27.699,140,308,105023,,,Mischa Zverev,L,191,GER,20.378,86,478,6-1 RET,3,Q1,25,4,1,22,14,12,6,5,0,0,1,0,25,15,5,4,4,5,8
2008-338,Sydney,Hard,32,250,O,20080107,11,103286,,,Alberto Martin,R,175,ESP,29.383,138,313,104000,,,Ivan Navarro,R,183,ESP,26.218,122,360,6-3 7-6(5),3,Q1,92,5,3,68,42,32,15,12,2,3,4,7,78,48,28,14,12,3,6
2008-338,Sydney,Hard,32,250,O,20080107,12,104381,,,Ivo Minar,R,183,CZE,23.63,102,425,104111,,,Paul Capdeville,R,191,CHI,24.767,100,428,6-1 6-2,3,Q1,55,5,1,38,24,20,8,7,0,0,1,0,42,25,10,6,6,5,8
2008-338,Sydney,Hard,32,250,O,20080107,13,102811,,,Frederic Niemeyer,R,191,CAN,31.704,169,247,104642,,,Jesse Huta Galung,R,,NED,22.253,201,213,7-5 6-1,3,Q1,75,8,2,55,34,28,12,10,1,2,3,5,64,38,22,10,10,2,5
2008-338,Sydney,Hard,32,250,O,20080107,14,104037,,,Boris Pashanski,R,178,SRB,25.177,95,441,105044,,,Lukas Lacko,R,188,SVK,20.178,150,285,6-4 6-2,3,Q1,72,4,2,52,32,26,12,10,1,2,1,4,58,35,18,10,10,2,5
2008-338,Sydney,Hard,32,250,O,20080107,15,103902,,,Simon Stadler,L,183,GER,24.468,202,211,104481,,,Mathieu Montcourt,R,183,FRA,22.845,121,361,7-5 6-7(4) 2-2 RET,3,Q1,152,6,4,115,75,52,24,20,3,7,6,12,122,78,48,22,18,4,8
2008-338,Sydney,Hard,32,250,O,20080107,16,104381,,,Ivo Minar,R,183,CZE,23.63,102,425,103819,5,,Victor Hanescu,R,198,ROU,26.464,78,517,6-4 6-2,3,Q2,78,6,2,55,34,28,12,10,1,2,2,4,65,42,24,11,10,2,5
2008-338,Sydney,Hard,32,250,O,20080107,17,105053,,,Evgeny Korolev,R,185,KAZ,19.896,82,492,103756,,,Diego Hartfield,R,185,ARG,26.932,106,410,4-6 6-4 6-4,3,Q2,135,10,4,95,58,44,20,17,3,6,5,8,102,64,38,20,15,4,8
